matrix,codec,nnz,joint_ms,hybrid_fp64_ms,joint_speedup_vs_hybrid,bytes_per_nnz,rel_err,pass_1e-2,joint_value_codec,status
pde900.mtx,bfp8,4380,0.006176,0.005056,0.818653,1.57192,-1,0,bfp8_blocks+bf16_residual,ok
pde900.mtx,auto,4380,0.004032,0.00384,0.952381,1.57192,-1,0,bfp8_blocks+bf16_residual,ok
rdb200.mtx,bfp8,1120,0.00384,0.003808,0.991667,1.48214,-1,0,bfp8_blocks+bf16_residual,ok
rdb200.mtx,auto,1120,0.003904,0.003808,0.97541,1.04286,-1,0,dict_u8_lossless,ok
rdb800l.mtx,bfp8,4640,0.003872,0.003808,0.983471,1.48276,-1,0,bfp8_blocks+bf16_residual,ok
rdb800l.mtx,auto,4640,0.003936,0.003936,1,1.01034,-1,0,dict_u8_lossless,ok
tols4000.mtx,bfp8,8784,0.00624,0.006464,1.0359,1.84745,-1,0,bfp8_blocks+bf16_residual,ok
tols4000.mtx,auto,8784,0.00832,0.008,0.961538,1.84745,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk38.mtx,bfp8,355460,0.012,0.010688,0.890667,1.24348,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk38.mtx,auto,355460,0.013696,0.013024,0.950935,1.24348,-1,0,bfp8_blocks+bf16_residual,ok
msc00726.mtx,bfp8,34518,0.011296,0.010432,0.923513,1.36911,-1,0,bfp8_blocks+bf16_residual,ok
msc00726.mtx,auto,34518,0.012288,0.010336,0.841146,1.0197,-1,0,dict_u8_lossless,ok
circuit_2.mtx,bfp8,21199,0.008704,0.008768,1.00735,1.96141,-1,0,bfp8_blocks+bf16_residual,ok
circuit_2.mtx,auto,21199,0.010944,0.01072,0.979532,1.96141,-1,0,bfp8_blocks+bf16_residual,ok
cz148.mtx,bfp8,1527,0.007392,0.006432,0.87013,1.61231,-1,0,bfp8_blocks+bf16_residual,ok
cz148.mtx,auto,1527,0.005152,0.004224,0.819876,1.61231,-1,0,bfp8_blocks+bf16_residual,ok
s1rmq4m1.mtx,bfp8,262411,0.006432,0.0064,0.995025,1.1346,-1,0,bfp8_blocks+bf16_residual,ok
s1rmq4m1.mtx,auto,262411,0.009376,0.006432,0.686007,1.1346,-1,0,bfp8_blocks+bf16_residual,ok
chesapeake.mtx,bfp8,340,0.006912,0.005696,0.824074,1.42059,-1,0,bfp8_blocks+bf16_residual,ok
chesapeake.mtx,auto,340,0.006592,0.006016,0.912621,1.02353,-1,0,dict_u8_lossless,ok
delaunay_n14.mtx,bfp8,98244,0.003904,0.004096,1.04918,1.87788,-1,0,bfp8_blocks+bf16_residual,ok
delaunay_n14.mtx,auto,98244,0.006624,0.00608,0.917874,1.00008,-1,0,dict_u8_lossless,ok
hugebubbles-00010.mtx,bfp8,58359528,1.09475,1.25053,1.14229,1.99893,-1,0,bfp8_blocks+bf16_residual,ok
hugebubbles-00010.mtx,auto,58359528,1.17792,1.25078,1.06186,1,-1,0,dict_u8_lossless,ok
road_usa.mtx,bfp8,57708624,0.98672,1.06634,1.08069,1.99963,-1,0,bfp8_blocks+bf16_residual,ok
road_usa.mtx,auto,57708624,1.12083,1.06832,0.953149,1,-1,0,dict_u8_lossless,ok
cavity06.mtx,bfp8,29675,0.007872,0.006976,0.886179,1.4095,-1,0,bfp8_blocks+bf16_residual,ok
cavity06.mtx,auto,29675,0.007072,0.007936,1.12217,1.4095,-1,0,bfp8_blocks+bf16_residual,ok
cavity14.mtx,bfp8,76258,0.007232,0.006944,0.960177,1.37214,-1,0,bfp8_blocks+bf16_residual,ok
cavity14.mtx,auto,76258,0.007616,0.00592,0.777311,1.37214,-1,0,bfp8_blocks+bf16_residual,ok
cavity22.mtx,bfp8,138040,0.006784,0.00928,1.36792,1.36502,-1,0,bfp8_blocks+bf16_residual,ok
cavity22.mtx,auto,138040,0.006272,0.009024,1.43878,1.36502,-1,0,bfp8_blocks+bf16_residual,ok
ifiss_mat.mtx,bfp8,3599932,0.020608,0.022496,1.09161,1.40992,-1,0,bfp8_blocks+bf16_residual,ok
ifiss_mat.mtx,auto,3599932,0.019584,0.021184,1.0817,1.40992,-1,0,bfp8_blocks+bf16_residual,ok
ex14.mtx,bfp8,65875,0.006272,0.008,1.27551,1.4315,-1,0,bfp8_blocks+bf16_residual,ok
ex14.mtx,auto,65875,0.0064,0.00688,1.075,1.4315,-1,0,bfp8_blocks+bf16_residual,ok
ex24.mtx,bfp8,47901,0.008448,0.008384,0.992424,1.31223,-1,0,bfp8_blocks+bf16_residual,ok
ex24.mtx,auto,47901,0.006208,0.006208,1,1.31223,-1,0,bfp8_blocks+bf16_residual,ok
ex32.mtx,bfp8,11047,0.005664,0.00544,0.960452,1.67837,-1,0,bfp8_blocks+bf16_residual,ok
ex32.mtx,auto,11047,0.0064,0.00608,0.95,1.67837,-1,0,bfp8_blocks+bf16_residual,ok
ex7.mtx,bfp8,46626,0.008736,0.009696,1.10989,1.40439,-1,0,bfp8_blocks+bf16_residual,ok
ex7.mtx,auto,46626,0.008032,0.00752,0.936255,1.40439,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k100_A_05.mtx,bfp8,1025404,0.019584,0.018912,0.965686,1.29204,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k100_A_05.mtx,auto,1025404,0.024096,0.01952,0.810093,1.00158,-1,0,dict_u8_lossless,ok
Spielman_k200_A_02.mtx,bfp8,8100804,0.13952,0.11296,0.809633,1.27114,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k200_A_02.mtx,auto,8100804,0.094688,0.120704,1.27476,1.27114,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k200_A_10.mtx,bfp8,8100804,0.0936,0.11536,1.23248,1.27114,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k200_A_10.mtx,auto,8100804,0.092864,0.11728,1.26292,1.27114,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k300_A_07.mtx,bfp8,27226204,0.461856,0.49824,1.07878,1.26412,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k300_A_07.mtx,auto,27226204,0.461728,0.500224,1.08337,1.26412,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k400_A_04.mtx,bfp8,64401604,1.11034,1.16483,1.04908,1.2606,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k400_A_04.mtx,auto,64401604,1.11222,1.16358,1.04618,1.2606,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k500_A_01.mtx,bfp8,125627004,2.14931,2.23254,1.03872,1.25848,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k500_A_01.mtx,auto,125627004,2.14614,2.23226,1.04012,1.25848,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k500_A_09.mtx,bfp8,125627004,2.1488,2.23251,1.03896,1.25848,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k500_A_09.mtx,auto,125627004,2.14906,2.23629,1.04059,1.25848,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k600_A_06.mtx,bfp8,216902404,3.68566,3.82333,1.03735,1.25707,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k600_A_06.mtx,auto,216902404,3.6888,3.81533,1.0343,1.25707,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_02.mtx,bfp8,1100592,0.014336,0.018176,1.26786,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_02.mtx,auto,1100592,0.014688,0.018688,1.27233,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_10.mtx,bfp8,1100592,0.014752,0.018784,1.27332,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_10.mtx,auto,1100592,0.0144,0.018624,1.29333,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_18.mtx,bfp8,1100592,0.014144,0.019104,1.35068,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_18.mtx,auto,1100592,0.018016,0.018688,1.0373,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_26.mtx,bfp8,1100592,0.014528,0.018752,1.29075,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_26.mtx,auto,1100592,0.014816,0.0192,1.2959,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_05.mtx,bfp8,797974,0.012384,0.015552,1.25581,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_05.mtx,auto,797974,0.013312,0.014496,1.08894,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_13.mtx,bfp8,797974,0.012224,0.015392,1.25916,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_13.mtx,auto,797974,0.013728,0.015168,1.1049,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_21.mtx,bfp8,797974,0.012288,0.014784,1.20312,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_21.mtx,auto,797974,0.012224,0.0144,1.17801,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_04.mtx,bfp8,499696,0.009312,0.010912,1.17182,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_04.mtx,auto,499696,0.008512,0.009984,1.17293,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_12.mtx,bfp8,499696,0.00896,0.010976,1.225,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_12.mtx,auto,499696,0.008672,0.01168,1.34686,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_20.mtx,bfp8,499696,0.008288,0.010944,1.32046,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_20.mtx,auto,499696,0.00944,0.012224,1.29492,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4.mtx,bfp8,814436,0.012512,0.015136,1.20972,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4.mtx,auto,814436,0.012832,0.0152,1.18454,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_08.mtx,bfp8,814436,0.011776,0.014048,1.19293,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_08.mtx,auto,814436,0.012032,0.015808,1.31383,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_16.mtx,bfp8,814436,0.011712,0.01472,1.25683,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_16.mtx,auto,814436,0.010816,0.015392,1.42308,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_24.mtx,bfp8,814436,0.012928,0.015712,1.21535,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_24.mtx,auto,814436,0.012,0.015104,1.25867,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_05.mtx,bfp8,499982,0.009152,0.011232,1.22727,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_05.mtx,auto,499982,0.009728,0.01152,1.18421,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_13.mtx,bfp8,499982,0.008928,0.011136,1.24731,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_13.mtx,auto,499982,0.00848,0.011712,1.38113,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_21.mtx,bfp8,499982,0.00896,0.01072,1.19643,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_21.mtx,auto,499982,0.008896,0.011232,1.26259,2,-1,0,bfp8_blocks+bf16_residual,ok
aug2dc.mtx,bfp8,80000,0.004864,0.005376,1.10526,1.8749,-1,0,bfp8_blocks+bf16_residual,ok
aug2dc.mtx,auto,80000,0.00528,0.003776,0.715151,1.0002,-1,0,dict_u8_lossless,ok
ncvxqp9.mtx,bfp8,54040,0.004448,0.00384,0.863309,2,-1,0,bfp8_blocks+bf16_residual,ok
ncvxqp9.mtx,auto,54040,0.004704,0.004352,0.92517,2,-1,0,bfp8_blocks+bf16_residual,ok
nopoly.mtx,bfp8,70842,0.00528,0.005376,1.01818,1.81018,-1,0,bfp8_blocks+bf16_residual,ok
nopoly.mtx,auto,70842,0.006752,0.004992,0.739336,1.00136,-1,0,dict_u8_lossless,ok
minnesota.mtx,bfp8,6606,0.004512,0.004704,1.04255,1.99879,-1,0,bfp8_blocks+bf16_residual,ok
minnesota.mtx,auto,6606,0.004448,0.004736,1.06475,1.00121,-1,0,dict_u8_lossless,ok
Goodwin_040.mtx,bfp8,561677,0.007808,0.007712,0.987705,1.45418,-1,0,bfp8_blocks+bf16_residual,ok
Goodwin_040.mtx,auto,561677,0.008224,0.007712,0.937743,1.45418,-1,0,bfp8_blocks+bf16_residual,ok
windtunnel_evap3d.mtx,bfp8,803978,0.006912,0.008256,1.19444,1.83442,-1,0,bfp8_blocks+bf16_residual,ok
windtunnel_evap3d.mtx,auto,803978,0.008032,0.009568,1.19124,1.83442,-1,0,bfp8_blocks+bf16_residual,ok
bayer07.mtx,bfp8,20963,0.006464,0.006688,1.03465,1.61184,-1,0,bfp8_blocks+bf16_residual,ok
bayer07.mtx,auto,20963,0.0064,0.006656,1.04,1.61184,-1,0,bfp8_blocks+bf16_residual,ok
meg4.mtx,bfp8,25258,0.008192,0.008192,1,1.9629,-1,0,bfp8_blocks+bf16_residual,ok
meg4.mtx,auto,25258,0.010784,0.008192,0.759644,1.05099,-1,0,dict_u8_lossless,ok
G12.mtx,bfp8,3200,0.004,0.00592,1.48,2,-1,0,bfp8_blocks+bf16_residual,ok
G12.mtx,auto,3200,0.004768,0.004224,0.885906,1.005,-1,0,dict_u8_lossless,ok
G2.mtx,bfp8,38352,0.006368,0.007136,1.1206,1.99979,-1,0,bfp8_blocks+bf16_residual,ok
G2.mtx,auto,38352,0.005824,0.007552,1.2967,1.00021,-1,0,dict_u8_lossless,ok
G27.mtx,bfp8,39980,0.006528,0.005568,0.852941,2,-1,0,bfp8_blocks+bf16_residual,ok
G27.mtx,auto,39980,0.006496,0.006304,0.970443,1.0004,-1,0,dict_u8_lossless,ok
G34.mtx,bfp8,8000,0.003648,0.004096,1.12281,2,-1,0,bfp8_blocks+bf16_residual,ok
G34.mtx,auto,8000,0.00448,0.00416,0.928571,1.002,-1,0,dict_u8_lossless,ok
G41.mtx,bfp8,23570,0.01056,0.009888,0.936364,1.9888,-1,0,bfp8_blocks+bf16_residual,ok
G41.mtx,auto,23570,0.014016,0.01136,0.810502,1.00068,-1,0,dict_u8_lossless,ok
G49.mtx,bfp8,12000,0.004352,0.004384,1.00735,2,-1,0,bfp8_blocks+bf16_residual,ok
G49.mtx,auto,12000,0.005664,0.005184,0.915254,1.00067,-1,0,dict_u8_lossless,ok
G56.mtx,bfp8,24996,0.00592,0.00528,0.891892,2,-1,0,bfp8_blocks+bf16_residual,ok
G56.mtx,auto,24996,0.00592,0.005376,0.908108,1.00064,-1,0,dict_u8_lossless,ok
G63.mtx,bfp8,82918,0.011232,0.012416,1.10541,1.99807,-1,0,bfp8_blocks+bf16_residual,ok
G63.mtx,auto,82918,0.0152,0.012672,0.833684,1.0001,-1,0,dict_u8_lossless,ok
TEM152078.mtx,bfp8,6459326,0.024544,0.026688,1.08735,1.48856,-1,0,bfp8_blocks+bf16_residual,ok
TEM152078.mtx,auto,6459326,0.024736,0.027424,1.10867,1.48856,-1,0,bfp8_blocks+bf16_residual,ok
662_bus.mtx,bfp8,2474,0.005536,0.004864,0.878613,1.97251,-1,0,bfp8_blocks+bf16_residual,ok
662_bus.mtx,auto,2474,0.00496,0.004576,0.922581,1.97251,-1,0,bfp8_blocks+bf16_residual,ok
ash85.mtx,bfp8,523,0.005504,0.003904,0.709302,1.65201,-1,0,bfp8_blocks+bf16_residual,ok
ash85.mtx,auto,523,0.005376,0.005184,0.964286,1.0153,-1,0,dict_u8_lossless,ok
bcspwr07.mtx,bfp8,5824,0.004224,0.004992,1.18182,1.94282,-1,0,bfp8_blocks+bf16_residual,ok
bcspwr07.mtx,auto,5824,0.006048,0.003936,0.650794,1.00137,-1,0,dict_u8_lossless,ok
bcsstk05.mtx,bfp8,2423,0.006592,0.006944,1.0534,1.28725,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk05.mtx,auto,2423,0.00688,0.00528,0.767442,1.80891,-1,0,dict_u8_lossless,ok
bcsstk13.mtx,bfp8,83883,0.011136,0.01072,0.962644,1.35521,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk13.mtx,auto,83883,0.00832,0.01024,1.23077,1.35521,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk23.mtx,bfp8,45178,0.00704,0.006624,0.940909,1.57681,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk23.mtx,auto,45178,0.006464,0.007296,1.12871,1.57681,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm03.mtx,bfp8,72,0.003968,0.003872,0.975806,2,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm03.mtx,auto,72,0.00528,0.004352,0.824242,4.66667,-1,0,dict_u8_lossless,ok
bcsstm11.mtx,bfp8,1473,0.004352,0.004512,1.03676,2,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm11.mtx,auto,1473,0.00384,0.00384,1,1.15207,-1,0,dict_u8_lossless,ok
bcsstm24.mtx,bfp8,3562,0.003904,0.003872,0.991803,2,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm24.mtx,auto,3562,0.00368,0.003712,1.0087,2,-1,0,bfp8_blocks+bf16_residual,ok
bp_0.mtx,bfp8,3276,0.007776,0.008608,1.107,1.87149,-1,0,bfp8_blocks+bf16_residual,ok
bp_0.mtx,auto,3276,0.007904,0.008352,1.05668,1.87149,-1,0,bfp8_blocks+bf16_residual,ok
bp_800.mtx,bfp8,4534,0.007104,0.008032,1.13063,1.96515,-1,0,bfp8_blocks+bf16_residual,ok
bp_800.mtx,auto,4534,0.008352,0.008768,1.04981,1.96515,-1,0,bfp8_blocks+bf16_residual,ok
can_256.mtx,bfp8,2916,0.00704,0.007328,1.04091,1.76132,-1,0,bfp8_blocks+bf16_residual,ok
can_256.mtx,auto,2916,0.008352,0.006912,0.827586,1.00274,-1,0,dict_u8_lossless,ok
can_73.mtx,bfp8,377,0.005728,0.004672,0.815643,1.61273,-1,0,bfp8_blocks+bf16_residual,ok
can_73.mtx,auto,377,0.003936,0.003808,0.96748,1.02122,-1,0,dict_u8_lossless,ok
dwt_1005.mtx,bfp8,8621,0.004448,0.004512,1.01439,1.56386,-1,0,bfp8_blocks+bf16_residual,ok
dwt_1005.mtx,auto,8621,0.00592,0.00448,0.756757,1.00093,-1,0,dict_u8_lossless,ok
dwt_234.mtx,bfp8,834,0.005472,0.004608,0.842105,1.72182,-1,0,bfp8_blocks+bf16_residual,ok
dwt_234.mtx,auto,834,0.004896,0.0048,0.980392,1.00959,-1,0,dict_u8_lossless,ok
dwt_492.mtx,bfp8,3156,0.004,0.005856,1.464,1.55862,-1,0,bfp8_blocks+bf16_residual,ok
dwt_492.mtx,auto,3156,0.005024,0.00464,0.923567,1.00253,-1,0,dict_u8_lossless,ok
dwt_758.mtx,bfp8,5994,0.006176,0.006112,0.989637,1.41091,-1,0,bfp8_blocks+bf16_residual,ok
dwt_758.mtx,auto,5994,0.006624,0.004704,0.710145,1.00133,-1,0,dict_u8_lossless,ok
fs_183_3.mtx,bfp8,1069,0.007616,0.007136,0.936975,1.94387,-1,0,bfp8_blocks+bf16_residual,ok
fs_183_3.mtx,auto,1069,0.005888,0.005888,1,1.94387,-1,0,bfp8_blocks+bf16_residual,ok
fs_680_2.mtx,bfp8,2424,0.007488,0.003904,0.521367,1.77929,-1,0,bfp8_blocks+bf16_residual,ok
fs_680_2.mtx,auto,2424,0.00384,0.00384,1,1.77929,-1,0,bfp8_blocks+bf16_residual,ok
gent113.mtx,bfp8,655,0.003872,0.003936,1.01653,1.63053,-1,0,bfp8_blocks+bf16_residual,ok
gent113.mtx,auto,655,0.006304,0.004256,0.675127,1.01221,-1,0,dict_u8_lossless,ok
gre_512.mtx,bfp8,1976,0.004,0.005152,1.288,1.88462,-1,0,bfp8_blocks+bf16_residual,ok
gre_512.mtx,auto,1976,0.004384,0.004096,0.934307,1.01215,-1,0,dict_u8_lossless,ok
impcol_d.mtx,bfp8,1255,0.00432,0.003904,0.903704,1.97291,-1,0,bfp8_blocks+bf16_residual,ok
impcol_d.mtx,auto,1255,0.004864,0.003776,0.776316,1.12112,-1,0,dict_u8_lossless,ok
jagmesh7.mtx,bfp8,7450,0.004832,0.004032,0.834437,1.59893,-1,0,bfp8_blocks+bf16_residual,ok
jagmesh7.mtx,auto,7450,0.00432,0.003872,0.896296,1.00107,-1,0,dict_u8_lossless,ok
lns_3937.mtx,bfp8,25407,0.005408,0.004512,0.834319,1.76337,-1,0,bfp8_blocks+bf16_residual,ok
lns_3937.mtx,auto,25407,0.004416,0.004896,1.1087,1.76337,-1,0,bfp8_blocks+bf16_residual,ok
lock_700.mtx,bfp8,22175,0.008064,0.00688,0.853175,1.23003,-1,0,bfp8_blocks+bf16_residual,ok
lock_700.mtx,auto,22175,0.007968,0.008608,1.08032,1.00036,-1,0,dict_u8_lossless,ok
lshp3466.mtx,bfp8,23896,0.006176,0.00416,0.673575,1.6943,-1,0,bfp8_blocks+bf16_residual,ok
lshp3466.mtx,auto,23896,0.004608,0.005632,1.22222,1.00033,-1,0,dict_u8_lossless,ok
mahindas_b.mtx,bfp8,162,0.005664,0.003808,0.672316,1.95062,-1,0,bfp8_blocks+bf16_residual,ok
mahindas_b.mtx,auto,162,0.005504,0.005312,0.965116,1.09877,-1,0,dict_u8_lossless,ok
nnc261.mtx,bfp8,1500,0.006432,0.006112,0.950249,1.81667,-1,0,bfp8_blocks+bf16_residual,ok
nnc261.mtx,auto,1500,0.004512,0.004,0.886525,1.08,-1,0,dict_u8_lossless,ok
nos7.mtx,bfp8,4617,0.005792,0.005472,0.944751,1.76652,-1,0,bfp8_blocks+bf16_residual,ok
nos7.mtx,auto,4617,0.006272,0.005568,0.887755,1.02946,-1,0,dict_u8_lossless,ok
plsk1919.mtx,bfp8,9662,0.004544,0.005056,1.11268,1.99431,-1,0,bfp8_blocks+bf16_residual,ok
plsk1919.mtx,auto,9662,0.004544,0.004992,1.09859,1.99431,-1,0,bfp8_blocks+bf16_residual,ok
rgg010.mtx,bfp8,76,0.005632,0.005312,0.943182,1.43421,-1,0,bfp8_blocks+bf16_residual,ok
rgg010.mtx,auto,76,0.00384,0.003808,0.991667,1.10526,-1,0,dict_u8_lossless,ok
sherman5.mtx,bfp8,20793,0.005888,0.006272,1.06522,1.66984,-1,0,bfp8_blocks+bf16_residual,ok
sherman5.mtx,auto,20793,0.006048,0.007456,1.2328,1.66984,-1,0,bfp8_blocks+bf16_residual,ok
str_0.mtx,bfp8,2454,0.00672,0.006176,0.919048,1.49919,-1,0,bfp8_blocks+bf16_residual,ok
str_0.mtx,auto,2454,0.007104,0.006688,0.941441,1.49919,-1,0,bfp8_blocks+bf16_residual,ok
west0067.mtx,bfp8,294,0.005696,0.00448,0.786517,1.92517,-1,0,bfp8_blocks+bf16_residual,ok
west0067.mtx,auto,294,0.003872,0.003968,1.02479,4.12925,-1,0,dict_u8_lossless,ok
west0989.mtx,bfp8,3518,0.00384,0.003808,0.991667,1.9676,-1,0,bfp8_blocks+bf16_residual,ok
west0989.mtx,auto,3518,0.00496,0.005664,1.14194,1.9676,-1,0,bfp8_blocks+bf16_residual,ok
young3c.mtx,bfp8,3988,0.003872,0.00384,0.991736,1.61033,-1,0,bfp8_blocks+bf16_residual,ok
