matrix,codec,nnz,joint_ms,hybrid_fp64_ms,joint_speedup_vs_hybrid,bytes_per_nnz,rel_err,pass_1e-2,joint_value_codec,status
road_central.mtx,bfp8,33866826,0.609184,0.655872,1.07664,1.99988,-1,0,bfp8_blocks+bf16_residual,ok
road_central.mtx,auto,33866826,0.68384,0.655808,0.959008,1,-1,0,dict_u8_lossless,ok
cavity05.mtx,bfp8,32632,0.007072,0.006816,0.963801,1.37531,-1,0,bfp8_blocks+bf16_residual,ok
cavity05.mtx,auto,32632,0.00704,0.0072,1.02273,1.37531,-1,0,bfp8_blocks+bf16_residual,ok
cavity13.mtx,bfp8,71601,0.007072,0.00704,0.995475,1.39608,-1,0,bfp8_blocks+bf16_residual,ok
cavity13.mtx,auto,71601,0.00592,0.006848,1.15676,1.39608,-1,0,bfp8_blocks+bf16_residual,ok
cavity21.mtx,bfp8,131735,0.008896,0.007328,0.823741,1.38505,-1,0,bfp8_blocks+bf16_residual,ok
cavity21.mtx,auto,131735,0.00864,0.007456,0.862963,1.38505,-1,0,bfp8_blocks+bf16_residual,ok
FX_March2010.mtx,bfp8,301899,0.013376,0.012352,0.923445,1.68091,-1,0,bfp8_blocks+bf16_residual,ok
FX_March2010.mtx,auto,301899,0.012416,0.01216,0.979382,1.68091,-1,0,bfp8_blocks+bf16_residual,ok
ex13.mtx,bfp8,75628,0.008,0.006432,0.804,1.30288,-1,0,bfp8_blocks+bf16_residual,ok
ex13.mtx,auto,75628,0.008352,0.008864,1.0613,1.30288,-1,0,bfp8_blocks+bf16_residual,ok
ex23.mtx,bfp8,42760,0.006752,0.007104,1.05213,1.22717,-1,0,bfp8_blocks+bf16_residual,ok
ex23.mtx,auto,42760,0.008224,0.008512,1.03502,1.22717,-1,0,bfp8_blocks+bf16_residual,ok
ex31.mtx,bfp8,91223,0.008416,0.009152,1.08745,1.44325,-1,0,bfp8_blocks+bf16_residual,ok
ex31.mtx,auto,91223,0.008576,0.008224,0.958955,1.44325,-1,0,bfp8_blocks+bf16_residual,ok
ex6.mtx,bfp8,49062,0.006912,0.008512,1.23148,1.22769,-1,0,bfp8_blocks+bf16_residual,ok
ex6.mtx,auto,49062,0.007712,0.008192,1.06224,1.22769,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k100_A_04.mtx,bfp8,1025404,0.018752,0.018432,0.982935,1.29204,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k100_A_04.mtx,auto,1025404,0.025024,0.019232,0.768542,1.00158,-1,0,dict_u8_lossless,ok
Spielman_k200_A_01.mtx,bfp8,8100804,0.093888,0.109568,1.16701,1.27114,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k200_A_01.mtx,auto,8100804,0.093152,0.11536,1.23841,1.27114,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k200_A_09.mtx,bfp8,8100804,0.093952,0.114848,1.22241,1.27114,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k200_A_09.mtx,auto,8100804,0.091968,0.115904,1.26026,1.27114,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k300_A_06.mtx,bfp8,27226204,0.462912,0.504256,1.08931,1.26412,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k300_A_06.mtx,auto,27226204,0.464832,0.503808,1.08385,1.26412,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k400_A_03.mtx,bfp8,64401604,1.11146,1.16742,1.05036,1.2606,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k400_A_03.mtx,auto,64401604,1.1079,1.1681,1.05433,1.2606,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k500.mtx,bfp8,125627004,2.14941,2.23462,1.03965,1.25848,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k500.mtx,auto,125627004,2.14682,2.23318,1.04023,1.25848,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k500_A_08.mtx,bfp8,125627004,2.14854,2.23446,1.03999,1.25848,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k500_A_08.mtx,auto,125627004,2.14771,2.23296,1.03969,1.25848,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k600_A_05.mtx,bfp8,216902404,3.68426,3.82634,1.03856,1.25707,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k600_A_05.mtx,auto,216902404,3.69088,3.82733,1.03697,1.25707,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_01.mtx,bfp8,1100592,0.0144,0.01856,1.28889,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_01.mtx,auto,1100592,0.0144,0.018368,1.27556,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_09.mtx,bfp8,1100592,0.014464,0.017888,1.23673,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_09.mtx,auto,1100592,0.013792,0.018848,1.36659,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_17.mtx,bfp8,1100592,0.014528,0.018464,1.27093,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_17.mtx,auto,1100592,0.014848,0.018624,1.25431,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_25.mtx,bfp8,1100592,0.014496,0.018592,1.28256,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_25.mtx,auto,1100592,0.01408,0.01872,1.32955,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_04.mtx,bfp8,797974,0.012192,0.014464,1.18635,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_04.mtx,auto,797974,0.012064,0.01424,1.18037,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_12.mtx,bfp8,797974,0.012128,0.014368,1.1847,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_12.mtx,auto,797974,0.012256,0.014592,1.1906,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_20.mtx,bfp8,797974,0.010944,0.014496,1.32456,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_20.mtx,auto,797974,0.011648,0.014496,1.24451,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_03.mtx,bfp8,499696,0.008832,0.010592,1.19928,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_03.mtx,auto,499696,0.0088,0.010304,1.17091,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_11.mtx,bfp8,499696,0.008768,0.010528,1.20073,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_11.mtx,auto,499696,0.0088,0.0104,1.18182,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_19.mtx,bfp8,499696,0.00864,0.011008,1.27407,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_19.mtx,auto,499696,0.008832,0.010464,1.18478,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_27.mtx,bfp8,499696,0.00944,0.011168,1.18305,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_27.mtx,auto,499696,0.008768,0.010624,1.21168,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_07.mtx,bfp8,814436,0.011616,0.015424,1.32782,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_07.mtx,auto,814436,0.011552,0.015424,1.33518,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_15.mtx,bfp8,814436,0.012256,0.015264,1.24543,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_15.mtx,auto,814436,0.011488,0.01456,1.26741,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_23.mtx,bfp8,814436,0.012544,0.015168,1.20918,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_23.mtx,auto,814436,0.012128,0.015168,1.25066,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_04.mtx,bfp8,499982,0.00976,0.011456,1.17377,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_04.mtx,auto,499982,0.010304,0.010592,1.02795,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_12.mtx,bfp8,499982,0.008992,0.010784,1.19929,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_12.mtx,auto,499982,0.011008,0.011328,1.02907,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_20.mtx,bfp8,499982,0.009536,0.011008,1.15436,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_20.mtx,auto,499982,0.009216,0.011232,1.21875,2,-1,0,bfp8_blocks+bf16_residual,ok
aug2d.mtx,bfp8,76832,0.004896,0.004992,1.01961,1.90613,-1,0,bfp8_blocks+bf16_residual,ok
aug2d.mtx,auto,76832,0.005056,0.004992,0.987342,1.00021,-1,0,dict_u8_lossless,ok
ncvxqp1.mtx,bfp8,73963,0.004928,0.005216,1.05844,1.99968,-1,0,bfp8_blocks+bf16_residual,ok
ncvxqp1.mtx,auto,73963,0.005952,0.006784,1.13978,1.99968,-1,0,bfp8_blocks+bf16_residual,ok
big.mtx,bfp8,91465,0.005568,0.005344,0.95977,1.83903,-1,0,bfp8_blocks+bf16_residual,ok
big.mtx,auto,91465,0.006368,0.00416,0.653266,1.00131,-1,0,dict_u8_lossless,ok
kmer_V2a.mtx,bfp8,117217600,2.7328,3.04672,1.11487,2,-1,0,bfp8_blocks+bf16_residual,ok
kmer_V2a.mtx,auto,117217600,3.05955,3.04726,0.995984,1,-1,0,dict_u8_lossless,ok
Goodwin_030.mtx,bfp8,312814,0.008416,0.008096,0.961977,1.45599,-1,0,bfp8_blocks+bf16_residual,ok
Goodwin_030.mtx,auto,312814,0.007168,0.008128,1.13393,1.45599,-1,0,bfp8_blocks+bf16_residual,ok
windtunnel_evap2d.mtx,bfp8,109368,0.006688,0.005856,0.875598,1.73316,-1,0,bfp8_blocks+bf16_residual,ok
windtunnel_evap2d.mtx,auto,109368,0.005696,0.0064,1.1236,1.73316,-1,0,bfp8_blocks+bf16_residual,ok
bayer06.mtx,bfp8,20715,0.007392,0.00784,1.06061,1.60594,-1,0,bfp8_blocks+bf16_residual,ok
bayer06.mtx,auto,20715,0.006656,0.006464,0.971154,1.60594,-1,0,bfp8_blocks+bf16_residual,ok
meg1.mtx,bfp8,58142,0.008384,0.008704,1.03817,1.22524,-1,0,bfp8_blocks+bf16_residual,ok
meg1.mtx,auto,58142,0.008096,0.008384,1.03557,1.22524,-1,0,bfp8_blocks+bf16_residual,ok
G11.mtx,bfp8,3200,0.002976,0.004096,1.37634,2,-1,0,bfp8_blocks+bf16_residual,ok
G11.mtx,auto,3200,0.004896,0.005344,1.0915,1.005,-1,0,dict_u8_lossless,ok
G19.mtx,bfp8,9322,0.00832,0.008928,1.07308,1.97383,-1,0,bfp8_blocks+bf16_residual,ok
G19.mtx,auto,9322,0.010176,0.008288,0.814465,1.00172,-1,0,dict_u8_lossless,ok
G26.mtx,bfp8,39980,0.005824,0.006272,1.07692,2,-1,0,bfp8_blocks+bf16_residual,ok
G26.mtx,auto,39980,0.006304,0.006496,1.03046,1.0002,-1,0,dict_u8_lossless,ok
G33.mtx,bfp8,8000,0.004448,0.00416,0.935252,2,-1,0,bfp8_blocks+bf16_residual,ok
G33.mtx,auto,8000,0.004224,0.003904,0.924242,1.002,-1,0,dict_u8_lossless,ok
G40.mtx,bfp8,23532,0.008576,0.008544,0.996269,1.99082,-1,0,bfp8_blocks+bf16_residual,ok
G40.mtx,auto,23532,0.011264,0.010432,0.926136,1.00068,-1,0,dict_u8_lossless,ok
G48.mtx,bfp8,12000,0.00384,0.003808,0.991667,2,-1,0,bfp8_blocks+bf16_residual,ok
G48.mtx,auto,12000,0.00384,0.004544,1.18333,1.00067,-1,0,dict_u8_lossless,ok
G55.mtx,bfp8,24996,0.00544,0.005376,0.988235,2,-1,0,bfp8_blocks+bf16_residual,ok
G55.mtx,auto,24996,0.004256,0.006432,1.51128,1.00032,-1,0,dict_u8_lossless,ok
G62.mtx,bfp8,28000,0.005536,0.005664,1.02312,2,-1,0,bfp8_blocks+bf16_residual,ok
G62.mtx,auto,28000,0.004288,0.005664,1.3209,1.00057,-1,0,dict_u8_lossless,ok
G9.mtx,bfp8,38352,0.007168,0.00768,1.07143,1.99979,-1,0,bfp8_blocks+bf16_residual,ok
G9.mtx,auto,38352,0.007136,0.006656,0.932735,1.00042,-1,0,dict_u8_lossless,ok
494_bus.mtx,bfp8,1666,0.006624,0.005568,0.84058,1.92617,-1,0,bfp8_blocks+bf16_residual,ok
494_bus.mtx,auto,1666,0.00576,0.005312,0.922222,1.92617,-1,0,bfp8_blocks+bf16_residual,ok
ash608.mtx,bfp8,1216,0.003808,0.003808,1,1.81579,-1,0,bfp8_blocks+bf16_residual,ok
ash608.mtx,auto,1216,0.00384,0.00384,1,1.00658,-1,0,dict_u8_lossless,ok
bcspwr06.mtx,bfp8,5300,0.006016,0.004992,0.829787,1.93736,-1,0,bfp8_blocks+bf16_residual,ok
bcspwr06.mtx,auto,5300,0.004704,0.005056,1.07483,1.00151,-1,0,dict_u8_lossless,ok
bcsstk04.mtx,bfp8,3648,0.007776,0.0064,0.823045,1.19819,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk04.mtx,auto,3648,0.006432,0.006464,1.00498,1.19819,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk12.mtx,bfp8,34241,0.005728,0.006464,1.12849,1.24123,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk12.mtx,auto,34241,0.004992,0.007264,1.45513,1.24123,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk22.mtx,bfp8,696,0.005408,0.004832,0.893491,1.5158,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk22.mtx,auto,696,0.004448,0.00448,1.00719,2.85057,-1,0,dict_u8_lossless,ok
bcsstm02.mtx,bfp8,66,0.005184,0.005088,0.981481,2,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm02.mtx,auto,66,0.003808,0.003904,1.02521,2.45455,-1,0,dict_u8_lossless,ok
bcsstm10.mtx,bfp8,22092,0.006432,0.006048,0.940298,1.3279,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm10.mtx,auto,22092,0.006208,0.005856,0.943299,1.3279,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm23.mtx,bfp8,3134,0.00544,0.00576,1.05882,2,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm23.mtx,auto,3134,0.005472,0.004896,0.894737,2,-1,0,bfp8_blocks+bf16_residual,ok
blckhole.mtx,bfp8,14872,0.00496,0.006496,1.30968,1.72398,-1,0,bfp8_blocks+bf16_residual,ok
blckhole.mtx,auto,14872,0.004416,0.004224,0.956522,1.00054,-1,0,dict_u8_lossless,ok
bp_600.mtx,bfp8,4172,0.008064,0.008352,1.03571,1.95134,-1,0,bfp8_blocks+bf16_residual,ok
bp_600.mtx,auto,4172,0.007744,0.008896,1.14876,1.95134,-1,0,bfp8_blocks+bf16_residual,ok
can_24.mtx,bfp8,160,0.003904,0.003808,0.97541,1.5375,-1,0,bfp8_blocks+bf16_residual,ok
can_24.mtx,auto,160,0.004416,0.004544,1.02899,1.05,-1,0,dict_u8_lossless,ok
can_715.mtx,bfp8,6665,0.008096,0.007904,0.976285,1.55859,-1,0,bfp8_blocks+bf16_residual,ok
can_715.mtx,auto,6665,0.008288,0.006144,0.741313,1.0012,-1,0,dict_u8_lossless,ok
curtis54.mtx,bfp8,291,0.005952,0.00464,0.77957,1.40893,-1,0,bfp8_blocks+bf16_residual,ok
curtis54.mtx,auto,291,0.006208,0.005376,0.865979,1.02749,-1,0,dict_u8_lossless,ok
dwt_221.mtx,bfp8,1629,0.00576,0.005344,0.927778,1.58134,-1,0,bfp8_blocks+bf16_residual,ok
dwt_221.mtx,auto,1629,0.00432,0.00624,1.44444,1.00491,-1,0,dict_u8_lossless,ok
dwt_419.mtx,bfp8,3563,0.00688,0.004992,0.725581,1.77042,-1,0,bfp8_blocks+bf16_residual,ok
dwt_419.mtx,auto,3563,0.006464,0.006016,0.930693,1.00225,-1,0,dict_u8_lossless,ok
dwt_72.mtx,bfp8,222,0.00384,0.003808,0.991667,1.47297,-1,0,bfp8_blocks+bf16_residual,ok
dwt_72.mtx,auto,222,0.005312,0.005408,1.01807,1.03604,-1,0,dict_u8_lossless,ok
fs_183_1.mtx,bfp8,998,0.007776,0.005472,0.703704,1.9489,-1,0,bfp8_blocks+bf16_residual,ok
fs_183_1.mtx,auto,998,0.006912,0.006208,0.898148,1.9489,-1,0,bfp8_blocks+bf16_residual,ok
fs_680_1.mtx,bfp8,2184,0.005536,0.00528,0.953757,1.75504,-1,0,bfp8_blocks+bf16_residual,ok
fs_680_1.mtx,auto,2184,0.005376,0.004928,0.916667,1.75504,-1,0,bfp8_blocks+bf16_residual,ok
gemat12.mtx,bfp8,33044,0.004256,0.004512,1.06015,1.82935,-1,0,bfp8_blocks+bf16_residual,ok
gemat12.mtx,auto,33044,0.006112,0.007584,1.24084,1.82935,-1,0,bfp8_blocks+bf16_residual,ok
gre_343.mtx,bfp8,1310,0.005248,0.004608,0.878049,1.88626,-1,0,bfp8_blocks+bf16_residual,ok
gre_343.mtx,auto,1310,0.005696,0.0056,0.983146,1.01832,-1,0,dict_u8_lossless,ok
impcol_c.mtx,bfp8,400,0.00592,0.004736,0.8,1.92,-1,0,bfp8_blocks+bf16_residual,ok
impcol_c.mtx,auto,400,0.005696,0.0048,0.842697,1.18,-1,0,dict_u8_lossless,ok
jagmesh6.mtx,bfp8,8993,0.003808,0.003808,1,1.58212,-1,0,bfp8_blocks+bf16_residual,ok
jagmesh6.mtx,auto,8993,0.00432,0.00384,0.888889,1.00089,-1,0,dict_u8_lossless,ok
lns_131.mtx,bfp8,536,0.005664,0.00512,0.903955,1.79664,-1,0,bfp8_blocks+bf16_residual,ok
lns_131.mtx,auto,536,0.004032,0.003808,0.944444,3.10448,-1,0,dict_u8_lossless,ok
lock3491.mtx,bfp8,160444,0.007872,0.007904,1.00406,1.1628,-1,0,bfp8_blocks+bf16_residual,ok
lock3491.mtx,auto,160444,0.010688,0.008128,0.760479,1.00005,-1,0,dict_u8_lossless,ok
lshp3025.mtx,bfp8,20833,0.005184,0.003904,0.753086,1.6855,-1,0,bfp8_blocks+bf16_residual,ok
lshp3025.mtx,auto,20833,0.004384,0.00384,0.875912,1.00038,-1,0,dict_u8_lossless,ok
mahindas.mtx,bfp8,7682,0.00736,0.0056,0.76087,1.61325,-1,0,bfp8_blocks+bf16_residual,ok
mahindas.mtx,auto,7682,0.005888,0.005856,0.994565,1.61325,-1,0,bfp8_blocks+bf16_residual,ok
nnc1374.mtx,bfp8,8588,0.006656,0.00432,0.649038,1.79728,-1,0,bfp8_blocks+bf16_residual,ok
nnc1374.mtx,auto,8588,0.004544,0.004096,0.901408,1.0149,-1,0,dict_u8_lossless,ok
nos6.mtx,bfp8,3255,0.003808,0.00384,1.0084,1.58894,-1,0,bfp8_blocks+bf16_residual,ok
nos6.mtx,auto,3255,0.004096,0.004384,1.07031,1.0639,-1,0,dict_u8_lossless,ok
plat362.mtx,bfp8,5786,0.006208,0.007488,1.20619,1.6851,-1,0,bfp8_blocks+bf16_residual,ok
plat362.mtx,auto,5786,0.008192,0.007328,0.894531,1.6851,-1,0,bfp8_blocks+bf16_residual,ok
psmigr_3.mtx,bfp8,543160,0.0168,0.017664,1.05143,1.75851,-1,0,bfp8_blocks+bf16_residual,ok
psmigr_3.mtx,auto,543160,0.014112,0.015584,1.10431,1.75851,-1,0,bfp8_blocks+bf16_residual,ok
sherman4.mtx,bfp8,3786,0.004448,0.00624,1.40288,1.81564,-1,0,bfp8_blocks+bf16_residual,ok
sherman4.mtx,auto,3786,0.005632,0.00528,0.9375,1.81564,-1,0,bfp8_blocks+bf16_residual,ok
steam3.mtx,bfp8,314,0.005152,0.004,0.776398,1.49045,-1,0,bfp8_blocks+bf16_residual,ok
steam3.mtx,auto,314,0.006464,0.006272,0.970297,6.78344,-1,0,dict_u8_lossless,ok
well1850.mtx,bfp8,8755,0.004416,0.004352,0.985507,1.99794,-1,0,bfp8_blocks+bf16_residual,ok
well1850.mtx,auto,8755,0.004512,0.00496,1.09929,1.99794,-1,0,bfp8_blocks+bf16_residual,ok
west0655.mtx,bfp8,2808,0.004544,0.004544,1,1.98825,-1,0,bfp8_blocks+bf16_residual,ok
west0655.mtx,auto,2808,0.0064,0.0048,0.75,1.98825,-1,0,bfp8_blocks+bf16_residual,ok
wm3.mtx,bfp8,2948,0.007328,0.007296,0.995633,1.43521,-1,0,bfp8_blocks+bf16_residual,ok
