matrix,codec,nnz,joint_ms,hybrid_fp64_ms,joint_speedup_vs_hybrid,bytes_per_nnz,rel_err,pass_1e-2,joint_value_codec,status
ck400.mtx,bfp8,2860,0.0064,0.006016,0.94,1.59441,-1,0,bfp8_blocks+bf16_residual,ok
ck400.mtx,auto,2860,0.00464,0.004864,1.04828,1.59441,-1,0,bfp8_blocks+bf16_residual,ok
dw4096.mtx,bfp8,41746,0.005568,0.00448,0.804598,1.55766,-1,0,bfp8_blocks+bf16_residual,ok
dw4096.mtx,auto,41746,0.003936,0.003872,0.98374,1.55766,-1,0,bfp8_blocks+bf16_residual,ok
mhd4800b.mtx,bfp8,27520,0.00384,0.003904,1.01667,1.84789,-1,0,bfp8_blocks+bf16_residual,ok
mhd4800b.mtx,auto,27520,0.00384,0.003872,1.00833,1.84789,-1,0,bfp8_blocks+bf16_residual,ok
olm500.mtx,bfp8,1996,0.00384,0.003872,1.00833,1.2495,-1,0,bfp8_blocks+bf16_residual,ok
olm500.mtx,auto,1996,0.00592,0.004032,0.681081,1.02405,-1,0,dict_u8_lossless,ok
rbsa480.mtx,bfp8,17088,0.00592,0.005888,0.994595,1.80132,-1,0,bfp8_blocks+bf16_residual,ok
rbsa480.mtx,auto,17088,0.00944,0.008576,0.908475,1.05384,-1,0,dict_u8_lossless,ok
rdb3200l.mtx,bfp8,18880,0.00384,0.00384,1,1.49153,-1,0,bfp8_blocks+bf16_residual,ok
rdb3200l.mtx,auto,18880,0.003936,0.003936,1,1.00254,-1,0,dict_u8_lossless,ok
rw5151.mtx,bfp8,20199,0.003872,0.00384,0.991736,1.9996,-1,0,bfp8_blocks+bf16_residual,ok
rw5151.mtx,auto,20199,0.00432,0.005216,1.20741,1.05941,-1,0,dict_u8_lossless,ok
NotreDame_yeast.mtx,bfp8,4480,0.007936,0.007008,0.883065,1.99821,-1,0,bfp8_blocks+bf16_residual,ok
NotreDame_yeast.mtx,auto,4480,0.005888,0.004512,0.766304,1.00179,-1,0,dict_u8_lossless,ok
bcsstm38.mtx,bfp8,10485,0.005216,0.004096,0.785276,1.74106,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm38.mtx,auto,10485,0.004384,0.003776,0.861314,1.74106,-1,0,bfp8_blocks+bf16_residual,ok
nasa1824.mtx,bfp8,39208,0.007488,0.006528,0.871795,1.39043,-1,0,bfp8_blocks+bf16_residual,ok
nasa1824.mtx,auto,39208,0.005984,0.005888,0.983957,1.39043,-1,0,bfp8_blocks+bf16_residual,ok
specular.mtx,bfp8,7647040,0.023808,0.026848,1.12769,1.19322,-1,0,bfp8_blocks+bf16_residual,ok
specular.mtx,auto,7647040,0.024384,0.025696,1.05381,1.19322,-1,0,bfp8_blocks+bf16_residual,ok
cz628.mtx,bfp8,6346,0.007872,0.006496,0.825203,1.64686,-1,0,bfp8_blocks+bf16_residual,ok
cz628.mtx,auto,6346,0.007232,0.006624,0.915929,1.64686,-1,0,bfp8_blocks+bf16_residual,ok
s3rmq4m1.mtx,bfp8,262943,0.00896,0.007392,0.825,1.13372,-1,0,bfp8_blocks+bf16_residual,ok
s3rmq4m1.mtx,auto,262943,0.00864,0.008512,0.985185,1.13372,-1,0,bfp8_blocks+bf16_residual,ok
delaunay_n10.mtx,bfp8,6112,0.005632,0.00512,0.909091,1.87647,-1,0,bfp8_blocks+bf16_residual,ok
delaunay_n10.mtx,auto,6112,0.005952,0.004544,0.763441,1.00131,-1,0,dict_u8_lossless,ok
fe_4elt2.mtx,bfp8,65636,0.004,0.004608,1.152,1.99912,-1,0,bfp8_blocks+bf16_residual,ok
fe_4elt2.mtx,auto,65636,0.005376,0.004704,0.875,1.00012,-1,0,dict_u8_lossless,ok
kron_g500-logn21.mtx,bfp8,182082942,1.70362,1.84266,1.08161,2,-1,0,bfp8_blocks+bf16_residual,ok
kron_g500-logn21.mtx,auto,182082942,1.78976,1.8249,1.01963,1.00001,-1,0,dict_u8_lossless,ok
cavity02.mtx,bfp8,5923,0.00816,0.007296,0.894118,1.50211,-1,0,bfp8_blocks+bf16_residual,ok
cavity02.mtx,auto,5923,0.00672,0.008064,1.2,1.50211,-1,0,bfp8_blocks+bf16_residual,ok
cavity10.mtx,bfp8,76171,0.007264,0.00656,0.903084,1.37245,-1,0,bfp8_blocks+bf16_residual,ok
cavity10.mtx,auto,76171,0.007552,0.007712,1.02119,1.37245,-1,0,bfp8_blocks+bf16_residual,ok
cavity18.mtx,bfp8,138040,0.006944,0.008576,1.23502,1.36502,-1,0,bfp8_blocks+bf16_residual,ok
cavity18.mtx,auto,138040,0.008704,0.007776,0.893382,1.36502,-1,0,bfp8_blocks+bf16_residual,ok
cavity26.mtx,bfp8,138040,0.008992,0.007904,0.879004,1.36502,-1,0,bfp8_blocks+bf16_residual,ok
cavity26.mtx,auto,138040,0.007712,0.00752,0.975104,1.36502,-1,0,bfp8_blocks+bf16_residual,ok
ex10.mtx,bfp8,54840,0.006976,0.00672,0.963303,1.35326,-1,0,bfp8_blocks+bf16_residual,ok
ex10.mtx,auto,54840,0.00704,0.006592,0.936364,1.35326,-1,0,bfp8_blocks+bf16_residual,ok
ex20.mtx,bfp8,67830,0.008512,0.007872,0.924812,1.26534,-1,0,bfp8_blocks+bf16_residual,ok
ex20.mtx,auto,67830,0.009024,0.00848,0.939716,1.26534,-1,0,bfp8_blocks+bf16_residual,ok
ex28.mtx,bfp8,77031,0.007616,0.006976,0.915966,1.21647,-1,0,bfp8_blocks+bf16_residual,ok
ex28.mtx,auto,77031,0.007808,0.006944,0.889344,1.21647,-1,0,bfp8_blocks+bf16_residual,ok
ex4.mtx,bfp8,31849,0.006976,0.007008,1.00459,1.30623,-1,0,bfp8_blocks+bf16_residual,ok
ex4.mtx,auto,31849,0.006112,0.008192,1.34031,1.30623,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k100_A_01.mtx,bfp8,1025404,0.019168,0.01776,0.926544,1.29204,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k100_A_01.mtx,auto,1025404,0.025504,0.018784,0.736512,1.00158,-1,0,dict_u8_lossless,ok
Spielman_k100_A_09.mtx,bfp8,1025404,0.019616,0.018624,0.949429,1.29204,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k100_A_09.mtx,auto,1025404,0.023936,0.018688,0.780749,1.00158,-1,0,dict_u8_lossless,ok
Spielman_k200_A_06.mtx,bfp8,8100804,0.093376,0.108416,1.16107,1.27114,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k200_A_06.mtx,auto,8100804,0.093376,0.110528,1.18369,1.27114,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k300_A_03.mtx,bfp8,27226204,0.461824,0.501824,1.08661,1.26412,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k300_A_03.mtx,auto,27226204,0.465152,0.503328,1.08207,1.26412,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k400.mtx,bfp8,64401604,1.11283,1.16678,1.04848,1.2606,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k400.mtx,auto,64401604,1.11293,1.16394,1.04583,1.2606,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k400_A_08.mtx,bfp8,64401604,1.11322,1.16422,1.04582,1.2606,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k400_A_08.mtx,auto,64401604,1.11261,1.16406,1.04625,1.2606,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k500_A_05.mtx,bfp8,125627004,2.14938,2.23734,1.04093,1.25848,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k500_A_05.mtx,auto,125627004,2.14726,2.23373,1.04027,1.25848,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k600_A_02.mtx,bfp8,216902404,3.69056,3.81946,1.03493,1.25707,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k600_A_02.mtx,auto,216902404,3.68538,3.82493,1.03787,1.25707,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k600_A_10.mtx,bfp8,216902404,3.62301,3.82838,1.05669,1.25707,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k600_A_10.mtx,auto,216902404,3.62304,3.77485,1.0419,1.25707,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_06.mtx,bfp8,1100592,0.0152,0.018112,1.19158,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_06.mtx,auto,1100592,0.015424,0.018208,1.1805,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_14.mtx,bfp8,1100592,0.01536,0.017024,1.10833,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_14.mtx,auto,1100592,0.014976,0.019296,1.28846,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_22.mtx,bfp8,1100592,0.015552,0.019136,1.23045,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_22.mtx,auto,1100592,0.014464,0.020256,1.40044,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_01.mtx,bfp8,797974,0.011232,0.01504,1.33903,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_01.mtx,auto,797974,0.012032,0.014656,1.21809,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_09.mtx,bfp8,797974,0.012448,0.014592,1.17224,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_09.mtx,auto,797974,0.01136,0.015904,1.4,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_17.mtx,bfp8,797974,0.011552,0.015008,1.29917,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_17.mtx,auto,797974,0.0104,0.014912,1.43385,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3.mtx,bfp8,499696,0.009408,0.011328,1.20408,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3.mtx,auto,499696,0.007936,0.00992,1.25,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_08.mtx,bfp8,499696,0.00976,0.011264,1.1541,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_08.mtx,auto,499696,0.009664,0.01008,1.04305,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_16.mtx,bfp8,499696,0.007904,0.009984,1.26316,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_16.mtx,auto,499696,0.009344,0.011424,1.2226,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_24.mtx,bfp8,499696,0.008768,0.010912,1.24453,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_24.mtx,auto,499696,0.009312,0.01152,1.23711,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_04.mtx,bfp8,814436,0.012992,0.01536,1.18227,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_04.mtx,auto,814436,0.011904,0.014656,1.23118,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_12.mtx,bfp8,814436,0.012608,0.016704,1.32487,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_12.mtx,auto,814436,0.01248,0.019232,1.54103,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_20.mtx,bfp8,814436,0.01328,0.014944,1.1253,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_20.mtx,auto,814436,0.01216,0.015296,1.25789,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_01.mtx,bfp8,499982,0.009472,0.011136,1.17568,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_01.mtx,auto,499982,0.009664,0.01184,1.22517,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_09.mtx,bfp8,499982,0.009568,0.011104,1.16054,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_09.mtx,auto,499982,0.009248,0.012096,1.30796,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_17.mtx,bfp8,499982,0.009056,0.012416,1.37102,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_17.mtx,auto,499982,0.010208,0.011744,1.15047,2,-1,0,bfp8_blocks+bf16_residual,ok
GT01R.mtx,bfp8,430909,0.009536,0.0096,1.00671,1.18002,-1,0,bfp8_blocks+bf16_residual,ok
GT01R.mtx,auto,430909,0.009888,0.008032,0.812298,1.18002,-1,0,bfp8_blocks+bf16_residual,ok
exdata_1.mtx,bfp8,2269500,0.011648,0.01072,0.92033,1.07072,-1,0,bfp8_blocks+bf16_residual,ok
exdata_1.mtx,auto,2269500,0.01152,0.011264,0.977778,1.07072,-1,0,bfp8_blocks+bf16_residual,ok
tuma2.mtx,bfp8,49365,0.00656,0.005728,0.873171,1.80974,-1,0,bfp8_blocks+bf16_residual,ok
tuma2.mtx,auto,49365,0.00384,0.003808,0.991667,1.80974,-1,0,bfp8_blocks+bf16_residual,ok
kmer_P1a.mtx,bfp8,297829984,6.8809,7.70742,1.12012,2,-1,0,bfp8_blocks+bf16_residual,ok
kmer_P1a.mtx,auto,297829984,7.76208,7.7353,0.996549,1,-1,0,dict_u8_lossless,ok
Goodwin_013.mtx,bfp8,56069,0.00768,0.00784,1.02083,1.47156,-1,0,bfp8_blocks+bf16_residual,ok
Goodwin_013.mtx,auto,56069,0.007168,0.006336,0.883929,1.47156,-1,0,bfp8_blocks+bf16_residual,ok
Goodwin_127.mtx,bfp8,5778545,0.024448,0.02688,1.09948,1.4484,-1,0,bfp8_blocks+bf16_residual,ok
Goodwin_127.mtx,auto,5778545,0.02368,0.026688,1.12703,1.4484,-1,0,bfp8_blocks+bf16_residual,ok
bayer02.mtx,bfp8,63307,0.005696,0.00544,0.955056,1.93522,-1,0,bfp8_blocks+bf16_residual,ok
bayer02.mtx,auto,63307,0.00544,0.0064,1.17647,1.93522,-1,0,bfp8_blocks+bf16_residual,ok
d_dyn.mtx,bfp8,230,0.00384,0.003904,1.01667,2,-1,0,bfp8_blocks+bf16_residual,ok
d_dyn.mtx,auto,230,0.003808,0.003904,1.02521,3.78261,-1,0,dict_u8_lossless,ok
poli_large.mtx,bfp8,33033,0.008544,0.008128,0.951311,1.99797,-1,0,bfp8_blocks+bf16_residual,ok
poli_large.mtx,auto,33033,0.009984,0.00832,0.833333,1.99797,-1,0,bfp8_blocks+bf16_residual,ok
G16.mtx,bfp8,9344,0.006336,0.006784,1.07071,1.97549,-1,0,bfp8_blocks+bf16_residual,ok
G16.mtx,auto,9344,0.010048,0.006752,0.671975,1.00086,-1,0,dict_u8_lossless,ok
G23.mtx,bfp8,39980,0.006112,0.006752,1.10471,2,-1,0,bfp8_blocks+bf16_residual,ok
G23.mtx,auto,39980,0.006592,0.006368,0.966019,1.0002,-1,0,dict_u8_lossless,ok
G30.mtx,bfp8,39980,0.006272,0.006304,1.0051,2,-1,0,bfp8_blocks+bf16_residual,ok
G30.mtx,auto,39980,0.00736,0.006592,0.895652,1.0004,-1,0,dict_u8_lossless,ok
G38.mtx,bfp8,23558,0.009984,0.009984,1,1.9899,-1,0,bfp8_blocks+bf16_residual,ok
G38.mtx,auto,23558,0.014272,0.011936,0.836323,1.00034,-1,0,dict_u8_lossless,ok
G45.mtx,bfp8,19980,0.004416,0.004608,1.04348,2,-1,0,bfp8_blocks+bf16_residual,ok
G45.mtx,auto,19980,0.006624,0.007008,1.05797,1.0004,-1,0,dict_u8_lossless,ok
G52.mtx,bfp8,11832,0.008032,0.007968,0.992032,1.97955,-1,0,bfp8_blocks+bf16_residual,ok
G52.mtx,auto,11832,0.009952,0.007936,0.797428,1.00068,-1,0,dict_u8_lossless,ok
G6.mtx,bfp8,38352,0.005888,0.005856,0.994565,1.99979,-1,0,bfp8_blocks+bf16_residual,ok
G6.mtx,auto,38352,0.007808,0.007648,0.979508,1.00042,-1,0,dict_u8_lossless,ok
G67.mtx,bfp8,40000,0.005312,0.00432,0.813253,2,-1,0,bfp8_blocks+bf16_residual,ok
G67.mtx,auto,40000,0.005856,0.003904,0.666667,1.0004,-1,0,dict_u8_lossless,ok
TEM27623.mtx,bfp8,439469,0.006368,0.005984,0.939698,1.74037,-1,0,bfp8_blocks+bf16_residual,ok
TEM27623.mtx,auto,439469,0.007232,0.008288,1.14602,1.74037,-1,0,bfp8_blocks+bf16_residual,ok
ash219.mtx,bfp8,438,0.00448,0.006528,1.45714,1.80365,-1,0,bfp8_blocks+bf16_residual,ok
ash219.mtx,auto,438,0.004928,0.004928,1,1.01826,-1,0,dict_u8_lossless,ok
bcspwr03.mtx,bfp8,476,0.005376,0.004544,0.845238,1.81303,-1,0,bfp8_blocks+bf16_residual,ok
bcspwr03.mtx,auto,476,0.00592,0.003808,0.643243,1.01681,-1,0,dict_u8_lossless,ok
bcsstk01.mtx,bfp8,400,0.006496,0.005088,0.783251,1.4725,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk01.mtx,auto,400,0.004288,0.005408,1.26119,3.08,-1,0,dict_u8_lossless,ok
bcsstk09.mtx,bfp8,18437,0.006336,0.006592,1.0404,1.27325,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk09.mtx,auto,18437,0.007008,0.00464,0.6621,1.00607,-1,0,dict_u8_lossless,ok
bcsstk19.mtx,bfp8,6853,0.006944,0.004256,0.612903,1.374,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk19.mtx,auto,6853,0.005952,0.005216,0.876344,1.374,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk28.mtx,bfp8,219024,0.008256,0.008,0.968992,1.17321,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk28.mtx,auto,219024,0.011328,0.009472,0.836158,1.17321,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm07.mtx,bfp8,7252,0.007264,0.005888,0.810573,1.33343,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm07.mtx,auto,7252,0.007072,0.006816,0.963801,1.33343,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm20.mtx,bfp8,485,0.004128,0.004416,1.06977,2,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm20.mtx,auto,485,0.004736,0.003392,0.716216,3.63918,-1,0,dict_u8_lossless,ok
beacxc.mtx,bfp8,50409,0.01296,0.012512,0.965432,1.45081,-1,0,bfp8_blocks+bf16_residual,ok
beacxc.mtx,auto,50409,0.014048,0.013504,0.961276,1.45081,-1,0,bfp8_blocks+bf16_residual,ok
bp_1600.mtx,bfp8,4841,0.007456,0.007456,1,1.98389,-1,0,bfp8_blocks+bf16_residual,ok
bp_1600.mtx,auto,4841,0.00592,0.005856,0.989189,1.98389,-1,0,bfp8_blocks+bf16_residual,ok
can_161.mtx,bfp8,1377,0.004096,0.004,0.976563,1.26797,-1,0,bfp8_blocks+bf16_residual,ok
can_161.mtx,auto,1377,0.00624,0.005472,0.876923,1.00581,-1,0,dict_u8_lossless,ok
can_61.mtx,bfp8,557,0.004512,0.005696,1.26241,1.60682,-1,0,bfp8_blocks+bf16_residual,ok
can_61.mtx,auto,557,0.004608,0.004096,0.888889,1.01436,-1,0,dict_u8_lossless,ok
cegb2919.mtx,bfp8,321543,0.0104,0.012032,1.15692,1.17129,-1,0,bfp8_blocks+bf16_residual,ok
cegb2919.mtx,auto,321543,0.015168,0.012,0.791139,1.00002,-1,0,dict_u8_lossless,ok
dwt_193.mtx,bfp8,3493,0.008512,0.007104,0.834587,1.43745,-1,0,bfp8_blocks+bf16_residual,ok
dwt_193.mtx,auto,3493,0.006496,0.007424,1.14286,1.00229,-1,0,dict_u8_lossless,ok
dwt_310.mtx,bfp8,2448,0.00384,0.00384,1,1.4424,-1,0,bfp8_blocks+bf16_residual,ok
dwt_310.mtx,auto,2448,0.004544,0.004288,0.943662,1.00327,-1,0,dict_u8_lossless,ok
dwt_592.mtx,bfp8,5104,0.006976,0.005792,0.830275,1.49863,-1,0,bfp8_blocks+bf16_residual,ok
dwt_592.mtx,auto,5104,0.0072,0.004384,0.608889,1.00157,-1,0,dict_u8_lossless,ok
dwt_918.mtx,bfp8,7384,0.006464,0.006112,0.945545,1.60414,-1,0,bfp8_blocks+bf16_residual,ok
dwt_918.mtx,auto,7384,0.005792,0.005856,1.01105,1.00108,-1,0,dict_u8_lossless,ok
fs_541_2.mtx,bfp8,4282,0.00384,0.003968,1.03333,1.78421,-1,0,bfp8_blocks+bf16_residual,ok
fs_541_2.mtx,auto,4282,0.0048,0.004032,0.84,1.78421,-1,0,bfp8_blocks+bf16_residual,ok
fs_760_3.mtx,bfp8,5816,0.003808,0.004224,1.10924,1.83356,-1,0,bfp8_blocks+bf16_residual,ok
fs_760_3.mtx,auto,5816,0.003808,0.004192,1.10084,1.83356,-1,0,bfp8_blocks+bf16_residual,ok
gre_185.mtx,bfp8,975,0.005664,0.003808,0.672316,1.91179,-1,0,bfp8_blocks+bf16_residual,ok
gre_185.mtx,auto,975,0.003872,0.00384,0.991736,1.17231,-1,0,dict_u8_lossless,ok
illc1850.mtx,bfp8,8636,0.003808,0.00384,1.0084,1.99792,-1,0,bfp8_blocks+bf16_residual,ok
illc1850.mtx,auto,8636,0.003808,0.003808,1,1.99792,-1,0,bfp8_blocks+bf16_residual,ok
jagmesh3.mtx,bfp8,7361,0.003808,0.00384,1.0084,1.69855,-1,0,bfp8_blocks+bf16_residual,ok
jagmesh3.mtx,auto,7361,0.00432,0.00384,0.888889,1.00109,-1,0,dict_u8_lossless,ok
jgl011.mtx,bfp8,76,0.005632,0.004736,0.840909,1.25,-1,0,bfp8_blocks+bf16_residual,ok
jgl011.mtx,auto,76,0.005152,0.005472,1.06211,1.10526,-1,0,dict_u8_lossless,ok
lnsp_511.mtx,bfp8,2796,0.007552,0.006752,0.894068,1.79328,-1,0,bfp8_blocks+bf16_residual,ok
lnsp_511.mtx,auto,2796,0.00384,0.003872,1.00833,1.79328,-1,0,bfp8_blocks+bf16_residual,ok
lshp1882.mtx,bfp8,12904,0.005696,0.00432,0.758427,1.64174,-1,0,bfp8_blocks+bf16_residual,ok
lshp1882.mtx,auto,12904,0.0064,0.005536,0.865,1.00062,-1,0,dict_u8_lossless,ok
lshp_778.mtx,bfp8,5272,0.003968,0.004,1.00806,1.5956,-1,0,bfp8_blocks+bf16_residual,ok
lshp_778.mtx,auto,5272,0.00432,0.003968,0.918519,1.00152,-1,0,dict_u8_lossless,ok
mbeause.mtx,bfp8,41063,0.012064,0.012032,0.997348,1.48937,-1,0,bfp8_blocks+bf16_residual,ok
mbeause.mtx,auto,41063,0.014624,0.013376,0.914661,1.48937,-1,0,bfp8_blocks+bf16_residual,ok
nos3.mtx,bfp8,15844,0.004384,0.004544,1.0365,1.22974,-1,0,bfp8_blocks+bf16_residual,ok
nos3.mtx,auto,15844,0.005856,0.004448,0.759563,1.07523,-1,0,dict_u8_lossless,ok
orsirr_2.mtx,bfp8,5970,0.006496,0.00512,0.788177,1.68794,-1,0,bfp8_blocks+bf16_residual,ok
orsirr_2.mtx,auto,5970,0.006464,0.006272,0.970297,1.23987,-1,0,dict_u8_lossless,ok
pores_3.mtx,bfp8,3474,0.004416,0.00432,0.978261,1.47784,-1,0,bfp8_blocks+bf16_residual,ok
pores_3.mtx,auto,3474,0.003904,0.00416,1.06557,1.47784,-1,0,bfp8_blocks+bf16_residual,ok
sherman1.mtx,bfp8,3750,0.003872,0.00416,1.07438,1.76667,-1,0,bfp8_blocks+bf16_residual,ok
sherman1.mtx,auto,3750,0.004192,0.003808,0.908397,1.16213,-1,0,dict_u8_lossless,ok
sstmodel.mtx,bfp8,22749,0.006624,0.006496,0.980676,1.78219,-1,0,bfp8_blocks+bf16_residual,ok
sstmodel.mtx,auto,22749,0.006272,0.00656,1.04592,1.00035,-1,0,dict_u8_lossless,ok
watt_1.mtx,bfp8,11360,0.003808,0.003808,1,1.65775,-1,0,bfp8_blocks+bf16_residual,ok
watt_1.mtx,auto,11360,0.005376,0.003872,0.720238,1.65775,-1,0,bfp8_blocks+bf16_residual,ok
west0381.mtx,bfp8,2134,0.006144,0.005376,0.875,1.95783,-1,0,bfp8_blocks+bf16_residual,ok
west0381.mtx,auto,2134,0.004032,0.003936,0.976191,1.95783,-1,0,bfp8_blocks+bf16_residual,ok
will57.mtx,bfp8,281,0.00384,0.003904,1.01667,1.58363,-1,0,bfp8_blocks+bf16_residual,ok
will57.mtx,auto,281,0.003904,0.003808,0.97541,1.02847,-1,0,dict_u8_lossless,ok
