matrix,codec,nnz,joint_ms,hybrid_fp64_ms,joint_speedup_vs_hybrid,bytes_per_nnz,rel_err,pass_1e-2,joint_value_codec,status
epb0.mtx,bfp8,7764,0.003808,0.003872,1.01681,2,-1,0,bfp8_blocks+bf16_residual,ok
epb0.mtx,auto,7764,0.00384,0.003968,1.03333,2,-1,0,bfp8_blocks+bf16_residual,ok
bwm200.mtx,bfp8,796,0.006048,0.004896,0.809524,1.43719,-1,0,bfp8_blocks+bf16_residual,ok
bwm200.mtx,auto,796,0.003936,0.00384,0.97561,1.0603,-1,0,dict_u8_lossless,ok
ck104.mtx,bfp8,992,0.003936,0.003872,0.98374,1.49194,-1,0,bfp8_blocks+bf16_residual,ok
ck104.mtx,auto,992,0.003936,0.003904,0.99187,1.49194,-1,0,bfp8_blocks+bf16_residual,ok
dw256B.mtx,bfp8,2500,0.00384,0.00384,1,1.5392,-1,0,bfp8_blocks+bf16_residual,ok
dw256B.mtx,auto,2500,0.004416,0.003904,0.884058,1.528,-1,0,dict_u8_lossless,ok
mhd4800a.mtx,bfp8,102252,0.004736,0.004704,0.993243,1.21114,-1,0,bfp8_blocks+bf16_residual,ok
mhd4800a.mtx,auto,102252,0.006464,0.006976,1.07921,1.21114,-1,0,bfp8_blocks+bf16_residual,ok
olm2000.mtx,bfp8,7996,0.00384,0.00384,1,1.24962,-1,0,bfp8_blocks+bf16_residual,ok
olm2000.mtx,auto,7996,0.003936,0.004032,1.02439,1.006,-1,0,dict_u8_lossless,ok
qh882.mtx,bfp8,3354,0.003808,0.003808,1,1.92964,-1,0,bfp8_blocks+bf16_residual,ok
qh882.mtx,auto,3354,0.004352,0.003904,0.897059,1.92964,-1,0,bfp8_blocks+bf16_residual,ok
rdb2048_noL.mtx,bfp8,12032,0.004,0.00448,1.12,1.48936,-1,0,bfp8_blocks+bf16_residual,ok
rdb2048_noL.mtx,auto,12032,0.006112,0.005888,0.963351,1.00399,-1,0,dict_u8_lossless,ok
rw496.mtx,bfp8,1859,0.004576,0.004416,0.965035,2,-1,0,bfp8_blocks+bf16_residual,ok
rw496.mtx,auto,1859,0.005216,0.004064,0.779141,1.19365,-1,0,dict_u8_lossless,ok
tub1000.mtx,bfp8,3996,0.003872,0.00384,0.991736,1.24925,-1,0,bfp8_blocks+bf16_residual,ok
tub1000.mtx,auto,3996,0.003808,0.004896,1.28571,1.24925,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm37.mtx,bfp8,15525,0.00384,0.004352,1.13333,1.93372,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm37.mtx,auto,15525,0.005216,0.005088,0.97546,1.93372,-1,0,bfp8_blocks+bf16_residual,ok
msc04515.mtx,bfp8,97707,0.006688,0.006592,0.985646,1.2777,-1,0,bfp8_blocks+bf16_residual,ok
msc04515.mtx,auto,97707,0.007104,0.007328,1.03153,1.2777,-1,0,bfp8_blocks+bf16_residual,ok
coater2.mtx,bfp8,207308,0.008544,0.00816,0.955056,1.60305,-1,0,bfp8_blocks+bf16_residual,ok
coater2.mtx,auto,207308,0.008512,0.00816,0.958647,1.60305,-1,0,bfp8_blocks+bf16_residual,ok
cz5108.mtx,bfp8,51412,0.005856,0.005856,1,1.67426,-1,0,bfp8_blocks+bf16_residual,ok
cz5108.mtx,auto,51412,0.005856,0.005856,1,1.67426,-1,0,bfp8_blocks+bf16_residual,ok
s2rmt3m1.mtx,bfp8,217681,0.0072,0.007872,1.09333,1.14819,-1,0,bfp8_blocks+bf16_residual,ok
s2rmt3m1.mtx,auto,217681,0.008352,0.008192,0.980843,1.14819,-1,0,bfp8_blocks+bf16_residual,ok
data.mtx,bfp8,30186,0.006432,0.006208,0.965174,1.47416,-1,0,bfp8_blocks+bf16_residual,ok
data.mtx,auto,30186,0.005984,0.006304,1.05348,1.00027,-1,0,dict_u8_lossless,ok
europe_osm.mtx,bfp8,108109320,2.14957,2.33491,1.08622,1.99982,-1,0,bfp8_blocks+bf16_residual,ok
europe_osm.mtx,auto,108109320,2.45082,2.3359,0.953113,1,-1,0,dict_u8_lossless,ok
hugetrace-00020.mtx,bfp8,47997626,0.759552,0.875232,1.1523,1.99774,-1,0,bfp8_blocks+bf16_residual,ok
hugetrace-00020.mtx,auto,47997626,0.841216,0.87424,1.03926,1,-1,0,dict_u8_lossless,ok
cavity01.mtx,bfp8,7280,0.007968,0.007456,0.935743,1.40302,-1,0,bfp8_blocks+bf16_residual,ok
cavity01.mtx,auto,7280,0.007904,0.007264,0.919028,1.40302,-1,0,bfp8_blocks+bf16_residual,ok
cavity09.mtx,bfp8,32702,0.007456,0.007104,0.95279,1.37411,-1,0,bfp8_blocks+bf16_residual,ok
cavity09.mtx,auto,32702,0.008032,0.00848,1.05578,1.37411,-1,0,bfp8_blocks+bf16_residual,ok
cavity17.mtx,bfp8,131735,0.007328,0.007328,1,1.38505,-1,0,bfp8_blocks+bf16_residual,ok
cavity17.mtx,auto,131735,0.006624,0.0072,1.08696,1.38505,-1,0,bfp8_blocks+bf16_residual,ok
cavity25.mtx,bfp8,131735,0.007616,0.008192,1.07563,1.38505,-1,0,bfp8_blocks+bf16_residual,ok
cavity25.mtx,auto,131735,0.009504,0.007072,0.744108,1.38505,-1,0,bfp8_blocks+bf16_residual,ok
ex1.mtx,bfp8,4317,0.006688,0.006496,0.971292,1.39889,-1,0,bfp8_blocks+bf16_residual,ok
ex1.mtx,auto,4317,0.006496,0.006624,1.0197,1.39889,-1,0,bfp8_blocks+bf16_residual,ok
ex2.mtx,bfp8,26839,0.009536,0.009152,0.959732,1.16543,-1,0,bfp8_blocks+bf16_residual,ok
ex2.mtx,auto,26839,0.009344,0.008864,0.94863,1.16543,-1,0,bfp8_blocks+bf16_residual,ok
ex27.mtx,bfp8,37652,0.008576,0.008608,1.00373,1.23276,-1,0,bfp8_blocks+bf16_residual,ok
ex27.mtx,auto,37652,0.008576,0.009824,1.14552,1.23276,-1,0,bfp8_blocks+bf16_residual,ok
ex37.mtx,bfp8,67591,0.008288,0.008448,1.01931,1.71243,-1,0,bfp8_blocks+bf16_residual,ok
ex37.mtx,auto,67591,0.00864,0.008,0.925926,1.71243,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k100.mtx,bfp8,1025404,0.018496,0.018752,1.01384,1.29204,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k100.mtx,auto,1025404,0.024544,0.017824,0.726206,1.00158,-1,0,dict_u8_lossless,ok
Spielman_k100_A_08.mtx,bfp8,1025404,0.018656,0.019168,1.02744,1.29204,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k100_A_08.mtx,auto,1025404,0.024736,0.018272,0.73868,1.00158,-1,0,dict_u8_lossless,ok
Spielman_k200_A_05.mtx,bfp8,8100804,0.093184,0.108416,1.16346,1.27114,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k200_A_05.mtx,auto,8100804,0.092896,0.117504,1.2649,1.27114,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k300_A_02.mtx,bfp8,27226204,0.462048,0.501728,1.08588,1.26412,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k300_A_02.mtx,auto,27226204,0.463424,0.497632,1.07382,1.26412,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k300_A_10.mtx,bfp8,27226204,0.464032,0.499808,1.0771,1.26412,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k300_A_10.mtx,auto,27226204,0.46128,0.502976,1.09039,1.26412,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k400_A_07.mtx,bfp8,64401604,1.11062,1.16454,1.04855,1.2606,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k400_A_07.mtx,auto,64401604,1.1159,1.16682,1.04562,1.2606,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k500_A_04.mtx,bfp8,125627004,2.1479,2.2328,1.03953,1.25848,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k500_A_04.mtx,auto,125627004,2.14749,2.23584,1.04114,1.25848,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k600_A_01.mtx,bfp8,216902404,3.66826,3.82787,1.04351,1.25707,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k600_A_01.mtx,auto,216902404,3.68765,3.82368,1.03689,1.25707,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k600_A_09.mtx,bfp8,216902404,3.6248,3.78237,1.04347,1.25707,-1,0,bfp8_blocks+bf16_residual,ok
Spielman_k600_A_09.mtx,auto,216902404,3.62797,3.82506,1.05432,1.25707,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_05.mtx,bfp8,1100592,0.0144,0.018976,1.31778,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_05.mtx,auto,1100592,0.014752,0.019168,1.29935,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_13.mtx,bfp8,1100592,0.014848,0.019104,1.28664,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_13.mtx,auto,1100592,0.014688,0.019712,1.34205,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_21.mtx,bfp8,1100592,0.015584,0.019552,1.25462,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i1_A_21.mtx,auto,1100592,0.015936,0.02064,1.29518,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2.mtx,bfp8,797974,0.011904,0.014048,1.18011,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2.mtx,auto,797974,0.011808,0.012864,1.08943,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_08.mtx,bfp8,797974,0.012,0.014304,1.192,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_08.mtx,auto,797974,0.012192,0.014464,1.18635,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_16.mtx,bfp8,797974,0.01136,0.014272,1.25634,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_16.mtx,auto,797974,0.010656,0.01456,1.36637,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_24.mtx,bfp8,797974,0.012,0.014176,1.18133,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i2_A_24.mtx,auto,797974,0.01056,0.01616,1.5303,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_07.mtx,bfp8,499696,0.007968,0.010016,1.25703,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_07.mtx,auto,499696,0.009184,0.011424,1.2439,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_15.mtx,bfp8,499696,0.009056,0.010912,1.20495,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_15.mtx,auto,499696,0.010912,0.01136,1.04106,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_23.mtx,bfp8,499696,0.009184,0.010496,1.14286,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i3_A_23.mtx,auto,499696,0.009888,0.01088,1.10032,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_03.mtx,bfp8,814436,0.010624,0.014048,1.32229,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_03.mtx,auto,814436,0.012576,0.014016,1.1145,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_11.mtx,bfp8,814436,0.013088,0.014016,1.0709,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_11.mtx,auto,814436,0.01184,0.0152,1.28378,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_19.mtx,bfp8,814436,0.012224,0.015232,1.24607,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i4_A_19.mtx,auto,814436,0.012768,0.014656,1.14787,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5.mtx,bfp8,499982,0.009344,0.010592,1.13356,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5.mtx,auto,499982,0.009792,0.010912,1.11438,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_08.mtx,bfp8,499982,0.008352,0.011872,1.42146,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_08.mtx,auto,499982,0.008416,0.010624,1.26236,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_16.mtx,bfp8,499982,0.008096,0.01136,1.40316,2,-1,0,bfp8_blocks+bf16_residual,ok
uni_chimera_i5_A_16.mtx,auto,499982,0.009312,0.011456,1.23024,2,-1,0,bfp8_blocks+bf16_residual,ok
DK01R.mtx,bfp8,11766,0.006752,0.006688,0.990521,1.28472,-1,0,bfp8_blocks+bf16_residual,ok
DK01R.mtx,auto,11766,0.004768,0.00448,0.939597,1.28472,-1,0,bfp8_blocks+bf16_residual,ok
dtoc.mtx,bfp8,69972,0.004864,0.005728,1.17763,1.643,-1,0,bfp8_blocks+bf16_residual,ok
dtoc.mtx,auto,69972,0.006016,0.005824,0.968085,1.00046,-1,0,dict_u8_lossless,ok
tuma1.mtx,bfp8,87760,0.0048,0.005664,1.18,1.80971,-1,0,bfp8_blocks+bf16_residual,ok
tuma1.mtx,auto,87760,0.005952,0.003872,0.650538,1.80971,-1,0,bfp8_blocks+bf16_residual,ok
kmer_A2a.mtx,bfp8,360585172,8.46909,9.44858,1.11565,2,-1,0,bfp8_blocks+bf16_residual,ok
kmer_A2a.mtx,auto,360585172,9.33715,9.46422,1.01361,1,-1,0,dict_u8_lossless,ok
Goodwin_010.mtx,bfp8,32282,0.00624,0.006464,1.0359,1.47203,-1,0,bfp8_blocks+bf16_residual,ok
Goodwin_010.mtx,auto,32282,0.007904,0.006784,0.8583,1.47203,-1,0,bfp8_blocks+bf16_residual,ok
Goodwin_095.mtx,bfp8,3226066,0.016288,0.016256,0.998035,1.44917,-1,0,bfp8_blocks+bf16_residual,ok
Goodwin_095.mtx,auto,3226066,0.015584,0.01776,1.13963,1.44917,-1,0,bfp8_blocks+bf16_residual,ok
b_dyn.mtx,bfp8,4144,0.00608,0.005952,0.978947,1.98238,-1,0,bfp8_blocks+bf16_residual,ok
b_dyn.mtx,auto,4144,0.005408,0.004096,0.757396,1.98238,-1,0,bfp8_blocks+bf16_residual,ok
bayer10.mtx,bfp8,71594,0.006912,0.006528,0.944444,1.74688,-1,0,bfp8_blocks+bf16_residual,ok
bayer10.mtx,auto,71594,0.005824,0.006208,1.06593,1.74688,-1,0,bfp8_blocks+bf16_residual,ok
poli4.mtx,bfp8,73249,0.010816,0.010592,0.97929,1.99989,-1,0,bfp8_blocks+bf16_residual,ok
poli4.mtx,auto,73249,0.00992,0.010816,1.09032,1.99989,-1,0,bfp8_blocks+bf16_residual,ok
G15.mtx,bfp8,9322,0.0096,0.010752,1.12,1.97383,-1,0,bfp8_blocks+bf16_residual,ok
G15.mtx,auto,9322,0.009984,0.008256,0.826923,1.00086,-1,0,dict_u8_lossless,ok
G22.mtx,bfp8,39980,0.004416,0.004736,1.07246,2,-1,0,bfp8_blocks+bf16_residual,ok
G22.mtx,auto,39980,0.006624,0.00624,0.942029,1.0002,-1,0,dict_u8_lossless,ok
G3.mtx,bfp8,38352,0.006528,0.007136,1.09314,2,-1,0,bfp8_blocks+bf16_residual,ok
G3.mtx,auto,38352,0.00768,0.00768,1,1.00021,-1,0,dict_u8_lossless,ok
G37.mtx,bfp8,23570,0.011424,0.01168,1.02241,1.9888,-1,0,bfp8_blocks+bf16_residual,ok
G37.mtx,auto,23570,0.015008,0.01168,0.778252,1.00034,-1,0,dict_u8_lossless,ok
G44.mtx,bfp8,19980,0.006688,0.006656,0.995215,2,-1,0,bfp8_blocks+bf16_residual,ok
G44.mtx,auto,19980,0.005856,0.004736,0.808743,1.0004,-1,0,dict_u8_lossless,ok
G51.mtx,bfp8,11818,0.008832,0.009824,1.11232,1.98079,-1,0,bfp8_blocks+bf16_residual,ok
G51.mtx,auto,11818,0.010912,0.0104,0.953079,1.00068,-1,0,dict_u8_lossless,ok
G59.mtx,bfp8,59140,0.010624,0.011392,1.07229,1.99572,-1,0,bfp8_blocks+bf16_residual,ok
G59.mtx,auto,59140,0.014272,0.010016,0.701794,1.00027,-1,0,dict_u8_lossless,ok
G66.mtx,bfp8,36000,0.00384,0.003904,1.01667,2,-1,0,bfp8_blocks+bf16_residual,ok
G66.mtx,auto,36000,0.004064,0.00384,0.944882,1.00044,-1,0,dict_u8_lossless,ok
TEM181302_M.mtx,bfp8,7839012,0.02928,0.032224,1.10055,1.49282,-1,0,bfp8_blocks+bf16_residual,ok
TEM181302_M.mtx,auto,7839012,0.02928,0.03232,1.10383,1.49282,-1,0,bfp8_blocks+bf16_residual,ok
arc130.mtx,bfp8,1037,0.004064,0.004288,1.05512,1.46962,-1,0,bfp8_blocks+bf16_residual,ok
arc130.mtx,auto,1037,0.004096,0.004288,1.04688,1.46962,-1,0,bfp8_blocks+bf16_residual,ok
bcspwr02.mtx,bfp8,167,0.004448,0.004768,1.07194,1.78443,-1,0,bfp8_blocks+bf16_residual,ok
bcspwr02.mtx,auto,167,0.004864,0.00464,0.953947,1.0479,-1,0,dict_u8_lossless,ok
bcspwr10.mtx,bfp8,21842,0.005376,0.004544,0.845238,1.99757,-1,0,bfp8_blocks+bf16_residual,ok
bcspwr10.mtx,auto,21842,0.004896,0.005024,1.02614,1.00037,-1,0,dict_u8_lossless,ok
bcsstk08.mtx,bfp8,12960,0.010752,0.011904,1.10714,1.83681,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk08.mtx,auto,12960,0.009984,0.011328,1.13462,1.83681,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk16.mtx,bfp8,290378,0.008352,0.008256,0.988506,1.19048,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk16.mtx,auto,290378,0.011232,0.010336,0.920228,1.19048,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk27.mtx,bfp8,56126,0.009248,0.008736,0.944637,1.15455,-1,0,bfp8_blocks+bf16_residual,ok
bcsstk27.mtx,auto,56126,0.008704,0.008992,1.03309,1.15455,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm06.mtx,bfp8,420,0.003968,0.004192,1.05645,2,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm06.mtx,auto,420,0.00384,0.004704,1.225,2.86667,-1,0,dict_u8_lossless,ok
bcsstm19.mtx,bfp8,817,0.00464,0.003936,0.848276,2,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm19.mtx,auto,817,0.003872,0.003872,1,2,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm27.mtx,bfp8,56126,0.006112,0.005984,0.979058,1.15455,-1,0,bfp8_blocks+bf16_residual,ok
bcsstm27.mtx,auto,56126,0.006112,0.006016,0.984293,1.15455,-1,0,bfp8_blocks+bf16_residual,ok
bp_1400.mtx,bfp8,4790,0.008576,0.009856,1.14925,1.98163,-1,0,bfp8_blocks+bf16_residual,ok
bp_1400.mtx,auto,4790,0.008608,0.009376,1.08922,1.98163,-1,0,bfp8_blocks+bf16_residual,ok
can_144.mtx,bfp8,1296,0.004896,0.005088,1.03922,1.30093,-1,0,bfp8_blocks+bf16_residual,ok
can_144.mtx,auto,1296,0.004352,0.003936,0.904412,1.00617,-1,0,dict_u8_lossless,ok
can_445.mtx,bfp8,3809,0.004192,0.005952,1.41985,1.3875,-1,0,bfp8_blocks+bf16_residual,ok
can_445.mtx,auto,3809,0.006016,0.004288,0.712766,1.0021,-1,0,dict_u8_lossless,ok
cegb2802.mtx,bfp8,277362,0.011776,0.009472,0.804348,1.13946,-1,0,bfp8_blocks+bf16_residual,ok
cegb2802.mtx,auto,277362,0.012032,0.008704,0.723404,1.00003,-1,0,dict_u8_lossless,ok
dwt_162.mtx,bfp8,1182,0.003968,0.00416,1.04839,1.52961,-1,0,bfp8_blocks+bf16_residual,ok
dwt_162.mtx,auto,1182,0.004384,0.00416,0.948905,1.00677,-1,0,dict_u8_lossless,ok
dwt_307.mtx,bfp8,2523,0.00416,0.00416,1,1.43203,-1,0,bfp8_blocks+bf16_residual,ok
dwt_307.mtx,auto,2523,0.004384,0.004288,0.978102,1.00317,-1,0,dict_u8_lossless,ok
dwt_59.mtx,bfp8,267,0.003808,0.003904,1.02521,1.55431,-1,0,bfp8_blocks+bf16_residual,ok
dwt_59.mtx,auto,267,0.003968,0.00384,0.967742,1.02996,-1,0,dict_u8_lossless,ok
dwt_878.mtx,bfp8,7448,0.006944,0.004416,0.635945,1.52175,-1,0,bfp8_blocks+bf16_residual,ok
dwt_878.mtx,auto,7448,0.004416,0.004192,0.949275,1.00107,-1,0,dict_u8_lossless,ok
fs_541_1.mtx,bfp8,4282,0.003872,0.003968,1.02479,1.78421,-1,0,bfp8_blocks+bf16_residual,ok
fs_541_1.mtx,auto,4282,0.00416,0.004064,0.976923,1.78421,-1,0,bfp8_blocks+bf16_residual,ok
fs_760_2.mtx,bfp8,5739,0.003968,0.004128,1.04032,1.83133,-1,0,bfp8_blocks+bf16_residual,ok
fs_760_2.mtx,auto,5739,0.005408,0.006368,1.17751,1.83133,-1,0,bfp8_blocks+bf16_residual,ok
gre_115.mtx,bfp8,421,0.00384,0.003808,0.991667,1.95487,-1,0,bfp8_blocks+bf16_residual,ok
gre_115.mtx,auto,421,0.003808,0.00384,1.0084,1.38005,-1,0,dict_u8_lossless,ok
illc1033.mtx,bfp8,4719,0.003808,0.003808,1,1.9983,-1,0,bfp8_blocks+bf16_residual,ok
illc1033.mtx,auto,4719,0.005376,0.004544,0.845238,1.9983,-1,0,bfp8_blocks+bf16_residual,ok
jagmesh2.mtx,bfp8,6865,0.006048,0.005504,0.910053,1.59971,-1,0,bfp8_blocks+bf16_residual,ok
jagmesh2.mtx,auto,6865,0.004384,0.003872,0.883212,1.00117,-1,0,dict_u8_lossless,ok
jgl009.mtx,bfp8,50,0.00384,0.003936,1.025,1.34,-1,0,bfp8_blocks+bf16_residual,ok
jgl009.mtx,auto,50,0.004448,0.004704,1.05755,1.16,-1,0,dict_u8_lossless,ok
lnsp_131.mtx,bfp8,536,0.004192,0.004096,0.977099,1.91418,-1,0,bfp8_blocks+bf16_residual,ok
lnsp_131.mtx,auto,536,0.003968,0.003904,0.983871,3.10448,-1,0,dict_u8_lossless,ok
lshp1561.mtx,bfp8,10681,0.004256,0.004448,1.04511,1.61886,-1,0,bfp8_blocks+bf16_residual,ok
lshp1561.mtx,auto,10681,0.004352,0.004032,0.926471,1.00075,-1,0,dict_u8_lossless,ok
lshp_577.mtx,bfp8,3889,0.006912,0.005792,0.837963,1.59038,-1,0,bfp8_blocks+bf16_residual,ok
lshp_577.mtx,auto,3889,0.004352,0.003936,0.904412,1.00206,-1,0,dict_u8_lossless,ok
mbeaflw.mtx,bfp8,49920,0.013344,0.01344,1.00719,1.44543,-1,0,bfp8_blocks+bf16_residual,ok
mbeaflw.mtx,auto,49920,0.014752,0.012032,0.815618,1.44543,-1,0,bfp8_blocks+bf16_residual,ok
nos2.mtx,bfp8,4137,0.005888,0.004832,0.820652,1.40392,-1,0,bfp8_blocks+bf16_residual,ok
nos2.mtx,auto,4137,0.004608,0.005568,1.20833,1.01547,-1,0,dict_u8_lossless,ok
orsirr_1.mtx,bfp8,6858,0.004032,0.004256,1.05556,1.68373,-1,0,bfp8_blocks+bf16_residual,ok
orsirr_1.mtx,auto,6858,0.004736,0.004096,0.864865,1.2858,-1,0,dict_u8_lossless,ok
pores_2.mtx,bfp8,9613,0.006656,0.006176,0.927885,1.61864,-1,0,bfp8_blocks+bf16_residual,ok
pores_2.mtx,auto,9613,0.007264,0.004512,0.621145,1.61864,-1,0,bfp8_blocks+bf16_residual,ok
saylr4.mtx,bfp8,22316,0.005024,0.006048,1.20382,1.78262,-1,0,bfp8_blocks+bf16_residual,ok
saylr4.mtx,auto,22316,0.006272,0.006464,1.03061,1.00394,-1,0,dict_u8_lossless,ok
shl_400.mtx,bfp8,1712,0.006624,0.007328,1.10628,2,-1,0,bfp8_blocks+bf16_residual,ok
shl_400.mtx,auto,1712,0.006688,0.006528,0.976076,1.83645,-1,0,dict_u8_lossless,ok
str_600.mtx,bfp8,3279,0.004352,0.005472,1.25735,1.63678,-1,0,bfp8_blocks+bf16_residual,ok
str_600.mtx,auto,3279,0.006272,0.006848,1.09184,1.63678,-1,0,bfp8_blocks+bf16_residual,ok
west0167.mtx,bfp8,506,0.003872,0.004096,1.05785,1.96838,-1,0,bfp8_blocks+bf16_residual,ok
west0167.mtx,auto,506,0.00384,0.00384,1,1.96838,-1,0,bfp8_blocks+bf16_residual,ok
will199.mtx,bfp8,701,0.003808,0.003808,1,1.96006,-1,0,bfp8_blocks+bf16_residual,ok
will199.mtx,auto,701,0.0056,0.004128,0.737143,1.01141,-1,0,dict_u8_lossless,ok
add32.mtx,bfp8,19848,0.00576,0.005568,0.966667,2,-1,0,bfp8_blocks+bf16_residual,ok
