matrix,codec,nnz,joint_ms,hybrid_fp64_ms,joint_speedup_vs_hybrid,bytes_per_nnz,rel_err,pass_1e-2,joint_value_codec,status
dwt_361.mtx,auto,2953,0.004544,0.00416,0.915493,1.00271,0,1,dict_u8_lossless,ok
dwt_72.mtx,bfp8,222,0.003808,0.00384,1.0084,1.47297,6.10352e-05,1,bfp8_blocks+bf16_residual,ok
dwt_72.mtx,bfp8_outlier,222,0.004032,0.003808,0.944444,1.47297,6.10352e-05,1,bfp8_outlier_blocks+bf16_residual,ok
dwt_72.mtx,auto,222,0.003872,0.00384,0.991736,1.03604,0,1,dict_u8_lossless,ok
gent113.mtx,bfp8,655,0.006336,0.00608,0.959596,1.63053,3.93338e-05,1,bfp8_blocks+bf16_residual,ok
gent113.mtx,bfp8_outlier,655,0.00592,0.005408,0.913514,1.63053,3.93338e-05,1,bfp8_outlier_blocks+bf16_residual,ok
gent113.mtx,auto,655,0.004192,0.004,0.954199,1.01221,0,1,dict_u8_lossless,ok
jagmesh8.mtx,bfp8,7465,0.003904,0.004128,1.05738,1.61085,4.28545e-05,1,bfp8_blocks+bf16_residual,ok
jagmesh8.mtx,bfp8_outlier,7465,0.00592,0.00496,0.837838,1.61085,4.28545e-05,1,bfp8_outlier_blocks+bf16_residual,ok
jagmesh8.mtx,auto,7465,0.006496,0.003936,0.605911,1.00107,0,1,dict_u8_lossless,ok
lock_700.mtx,bfp8,22175,0.006208,0.006144,0.989691,1.23003,5.61523e-05,1,bfp8_blocks+bf16_residual,ok
lock_700.mtx,bfp8_outlier,22175,0.00624,0.00608,0.974359,1.23003,5.61523e-05,1,bfp8_outlier_blocks+bf16_residual,ok
lock_700.mtx,auto,22175,0.007904,0.006016,0.761134,1.00036,0,1,dict_u8_lossless,ok
lshp3466.mtx,bfp8,23896,0.004096,0.004096,1,1.6943,4.15559e-05,1,bfp8_blocks+bf16_residual,ok
lshp3466.mtx,bfp8_outlier,23896,0.006016,0.005472,0.909574,1.6943,4.15559e-05,1,bfp8_outlier_blocks+bf16_residual,ok
lshp3466.mtx,auto,23896,0.004384,0.004064,0.927007,1.00033,0,1,dict_u8_lossless,ok
bibd_11_5.mtx,bfp8,4620,0.008672,0.0088,1.01476,1.50649,7.24373e-05,1,bfp8_blocks+bf16_residual,ok
bibd_11_5.mtx,bfp8_outlier,4620,0.010816,0.008736,0.807692,1.50649,7.24373e-05,1,bfp8_outlier_blocks+bf16_residual,ok
bibd_11_5.mtx,auto,4620,0.012384,0.009984,0.806202,1.00173,0,1,dict_u8_lossless,ok
bibd_17_4b.mtx,bfp8,14280,0.008128,0.008928,1.09843,1.90014,2.95203e-05,1,bfp8_blocks+bf16_residual,ok
bibd_17_4b.mtx,bfp8_outlier,14280,0.007936,0.007872,0.991936,1.90014,2.95203e-05,1,bfp8_outlier_blocks+bf16_residual,ok
bibd_17_4b.mtx,auto,14280,0.009984,0.009888,0.990385,1.00056,0,1,dict_u8_lossless,ok
air03.mtx,bfp8,91028,0.011072,0.010144,0.916185,1.81812,3.59916e-05,1,bfp8_blocks+bf16_residual,ok
air03.mtx,bfp8_outlier,91028,0.008576,0.008384,0.977612,1.81812,3.59916e-05,1,bfp8_outlier_blocks+bf16_residual,ok
air03.mtx,auto,91028,0.012256,0.00848,0.691906,1.00009,0,1,dict_u8_lossless,ok
mycielskian5.mtx,bfp8,142,0.005408,0.005088,0.940828,1.65493,4.77666e-05,1,bfp8_blocks+bf16_residual,ok
mycielskian5.mtx,bfp8_outlier,142,0.00384,0.003808,0.991667,1.65493,4.77666e-05,1,bfp8_outlier_blocks+bf16_residual,ok
mycielskian5.mtx,auto,142,0.003936,0.00384,0.97561,1.05634,0,1,dict_u8_lossless,ok
GD95_c.mtx,bfp8,287,0.004064,0.005728,1.40945,1.67247,4.74718e-05,1,bfp8_blocks+bf16_residual,ok
GD95_c.mtx,bfp8_outlier,287,0.003936,0.003808,0.96748,1.67247,4.74718e-05,1,bfp8_outlier_blocks+bf16_residual,ok
GD95_c.mtx,auto,287,0.003968,0.003808,0.959677,1.02787,0,1,dict_u8_lossless,ok
shuttle_eddy.mtx,bfp8,103599,0.00768,0.007392,0.9625,1.5027,4.23855e-05,1,bfp8_blocks+bf16_residual,ok
shuttle_eddy.mtx,bfp8_outlier,103599,0.00752,0.007168,0.953192,1.5027,4.23855e-05,1,bfp8_outlier_blocks+bf16_residual,ok
shuttle_eddy.mtx,auto,103599,0.008096,0.007296,0.901186,1.00008,0,1,dict_u8_lossless,ok
G12.mtx,bfp8,3200,0.00384,0.003808,0.991667,2,0,1,bfp8_blocks+bf16_residual,ok
G12.mtx,bfp8_outlier,3200,0.00432,0.004672,1.08148,2,0,1,bfp8_outlier_blocks+bf16_residual,ok
G12.mtx,auto,3200,0.004128,0.005312,1.28682,1.005,0,1,dict_u8_lossless,ok
Franz3.mtx,bfp8,11520,0.00528,0.005024,0.951515,2,0,1,bfp8_blocks+bf16_residual,ok
Franz3.mtx,bfp8_outlier,11520,0.003936,0.003808,0.96748,2,0,1,bfp8_outlier_blocks+bf16_residual,ok
Franz3.mtx,auto,11520,0.00384,0.003808,0.991667,1.00139,0,1,dict_u8_lossless,ok
ch6-6-b1.mtx,bfp8,900,0.00384,0.004064,1.05833,1.97222,6.10352e-05,1,bfp8_blocks+bf16_residual,ok
ch6-6-b1.mtx,bfp8_outlier,900,0.00384,0.00384,1,1.97222,6.10352e-05,1,bfp8_outlier_blocks+bf16_residual,ok
ch6-6-b1.mtx,auto,900,0.00512,0.005312,1.0375,1.01778,0,1,dict_u8_lossless,ok
n2c6-b3.mtx,bfp8,5460,0.00496,0.004032,0.812903,1.83828,4.06901e-05,1,bfp8_blocks+bf16_residual,ok
n2c6-b3.mtx,bfp8_outlier,5460,0.00384,0.003808,0.991667,1.83828,4.06901e-05,1,bfp8_outlier_blocks+bf16_residual,ok
n2c6-b3.mtx,auto,5460,0.00384,0.003808,0.991667,1.00293,0,1,dict_u8_lossless,ok
n3c5-b4.mtx,bfp8,1260,0.003808,0.00384,1.0084,1.86667,3.75601e-05,1,bfp8_blocks+bf16_residual,ok
n3c5-b4.mtx,bfp8_outlier,1260,0.003808,0.003808,1,1.86667,3.75601e-05,1,bfp8_outlier_blocks+bf16_residual,ok
n3c5-b4.mtx,auto,1260,0.005568,0.004544,0.816092,1.0127,0,1,dict_u8_lossless,ok
n4c5-b3.mtx,bfp8,5400,0.00384,0.003808,0.991667,1.85296,4.06901e-05,1,bfp8_blocks+bf16_residual,ok
n4c5-b3.mtx,bfp8_outlier,5400,0.004928,0.004544,0.922078,1.85296,4.06901e-05,1,bfp8_outlier_blocks+bf16_residual,ok
n4c5-b3.mtx,auto,5400,0.003808,0.003872,1.01681,1.00296,0,1,dict_u8_lossless,ok
rlfddd.mtx,bfp8,264627,0.014176,0.01424,1.00451,1.54308,5.63626e-05,1,bfp8_blocks+bf16_residual,ok
rlfddd.mtx,bfp8_outlier,264627,0.015104,0.01536,1.01695,1.54308,5.63626e-05,1,bfp8_outlier_blocks+bf16_residual,ok
rlfddd.mtx,auto,264627,0.019616,0.019552,0.996737,1.00006,0,1,dict_u8_lossless,ok
Trefethen_500.mtx,bfp8,8478,0.003808,0.004288,1.12605,1.59012,0.00307758,1,bfp8_blocks+bf16_residual,ok
Trefethen_500.mtx,bfp8_outlier,8478,0.005984,0.004288,0.716578,1.62597,0.00306873,1,bfp8_outlier_blocks+bf16_residual,ok
Trefethen_500.mtx,auto,8478,0.003808,0.004352,1.14286,1.59012,0.00307758,1,bfp8_blocks+bf16_residual,ok
bcsstm37.mtx,bfp8,15525,0.005344,0.005472,1.02395,1.93372,0.00385407,1,bfp8_blocks+bf16_residual,ok
bcsstm37.mtx,bfp8_outlier,15525,0.007104,0.004416,0.621622,1.9399,0.00385407,1,bfp8_outlier_blocks+bf16_residual,ok
bcsstm37.mtx,auto,15525,0.0056,0.005632,1.00571,1.93372,0.00385407,1,bfp8_blocks+bf16_residual,ok
kmnist_norm_10NN.mtx,bfp8,156932,0.006912,0.007904,1.14352,2,0.00221156,1,bfp8_blocks+bf16_residual,ok
kmnist_norm_10NN.mtx,bfp8_outlier,156932,0.007968,0.007968,1,2,0.00221156,1,bfp8_outlier_blocks+bf16_residual,ok
kmnist_norm_10NN.mtx,auto,156932,0.008288,0.009216,1.11197,2,0.00221156,1,bfp8_blocks+bf16_residual,ok
deter1.mtx,bfp8,32187,0.004416,0.004736,1.07246,2,0.0027096,1,bfp8_blocks+bf16_residual,ok
deter1.mtx,bfp8_outlier,32187,0.004384,0.004672,1.06569,2,0.0027096,1,bfp8_outlier_blocks+bf16_residual,ok
deter1.mtx,auto,32187,0.004416,0.004672,1.05797,2,0.0027096,1,bfp8_blocks+bf16_residual,ok
ge.mtx,bfp8,44825,0.00448,0.004768,1.06429,1.99835,0.00143223,1,bfp8_blocks+bf16_residual,ok
ge.mtx,bfp8_outlier,44825,0.00448,0.004704,1.05,1.99835,0.00143223,1,bfp8_outlier_blocks+bf16_residual,ok
ge.mtx,auto,44825,0.004544,0.004672,1.02817,1.99835,0.00143223,1,bfp8_blocks+bf16_residual,ok
t2dal_bci_Abottom.mtx,bfp8,99,0.003808,0.00384,1.0084,2,0.00200321,1,bfp8_blocks+bf16_residual,ok
t2dal_bci_Abottom.mtx,bfp8_outlier,99,0.00528,0.005184,0.981818,2,0.00200321,1,bfp8_outlier_blocks+bf16_residual,ok
t2dal_bci_Abottom.mtx,auto,99,0.004928,0.003872,0.785714,9,3.81978e-08,1,dict_u8_lossless,ok
sx-mathoverflow_C2A.mtx,bfp8,81121,0.011488,0.012576,1.09471,1.99988,0.00169724,1,bfp8_blocks+bf16_residual,ok
sx-mathoverflow_C2A.mtx,bfp8_outlier,81121,0.010048,0.012768,1.2707,1.99988,0.00169724,1,bfp8_outlier_blocks+bf16_residual,ok
sx-mathoverflow_C2A.mtx,auto,81121,0.01632,0.009984,0.611765,1.01824,0,1,dict_u8_lossless,ok
cdde5.mtx,bfp8,4681,0.00384,0.003808,0.991667,1.58449,0.00238054,1,bfp8_blocks+bf16_residual,ok
cdde5.mtx,bfp8_outlier,4681,0.00384,0.003808,0.991667,1.58449,0.00238054,1,bfp8_outlier_blocks+bf16_residual,ok
cdde5.mtx,auto,4681,0.00464,0.005088,1.09655,1.00855,0,1,dict_u8_lossless,ok
GL7d10.mtx,bfp8,8,0.00384,0.003936,1.025,2,0,1,bfp8_blocks+bf16_residual,ok
GL7d10.mtx,bfp8_outlier,8,0.005824,0.005376,0.923077,2,0,1,bfp8_outlier_blocks+bf16_residual,ok
GL7d10.mtx,auto,8,0.00384,0.003808,0.991667,4,0,1,dict_u8_lossless,ok
relat5.mtx,bfp8,1058,0.00384,0.003936,1.025,1.59168,0.00820313,1,bfp8_blocks+bf16_residual,ok
relat5.mtx,bfp8_outlier,1058,0.00384,0.003904,1.01667,1.59168,0.00820313,1,bfp8_outlier_blocks+bf16_residual,ok
relat5.mtx,auto,1058,0.005984,0.004608,0.770054,1.03025,0,1,dict_u8_lossless,ok
r05.mtx,bfp8,104145,0.007264,0.009664,1.3304,2,0.000203624,1,bfp8_blocks+bf16_residual,ok
r05.mtx,bfp8_outlier,104145,0.005952,0.00656,1.10215,2,0.000203624,1,bfp8_outlier_blocks+bf16_residual,ok
r05.mtx,auto,104145,0.008032,0.00688,0.856574,1.00054,8.11638e-08,1,dict_u8_lossless,ok
Ragusa18.mtx,bfp8,64,0.005632,0.005312,0.943182,2,0,1,bfp8_blocks+bf16_residual,ok
Ragusa18.mtx,bfp8_outlier,64,0.004288,0.003872,0.902985,2,0,1,bfp8_outlier_blocks+bf16_residual,ok
Ragusa18.mtx,auto,64,0.003904,0.00384,0.983607,1.5,0,1,dict_u8_lossless,ok
rw5151.mtx,bfp8,20199,0.003872,0.003872,1,1.9996,0.0031689,1,bfp8_blocks+bf16_residual,ok
rw5151.mtx,bfp8_outlier,20199,0.005888,0.004576,0.777174,1.9996,0.0031689,1,bfp8_outlier_blocks+bf16_residual,ok
rw5151.mtx,auto,20199,0.00384,0.003808,0.991667,1.05941,7.22481e-08,1,dict_u8_lossless,ok
Kemelmacher.mtx,bfp8,100875,0.006016,0.005856,0.973404,1.66349,0.00455542,1,bfp8_blocks+bf16_residual,ok
Kemelmacher.mtx,bfp8_outlier,100875,0.005984,0.003872,0.647059,1.69522,0.00455542,1,bfp8_outlier_blocks+bf16_residual,ok
Kemelmacher.mtx,auto,100875,0.005504,0.003904,0.709302,1.66349,0.00455542,1,bfp8_blocks+bf16_residual,ok
netscience.mtx,bfp8,5484,0.004352,0.004416,1.01471,1.74581,0.00240297,1,bfp8_blocks+bf16_residual,ok
netscience.mtx,bfp8_outlier,5484,0.008512,0.0064,0.75188,1.75748,0.00240297,1,bfp8_outlier_blocks+bf16_residual,ok
netscience.mtx,auto,5484,0.005888,0.004448,0.755435,1.11233,5.20765e-08,1,dict_u8_lossless,ok
fd15.mtx,bfp8,44206,0.00384,0.003776,0.983333,2,0.00239683,1,bfp8_blocks+bf16_residual,ok
fd15.mtx,bfp8_outlier,44206,0.00384,0.00384,1,2,0.00239683,1,bfp8_outlier_blocks+bf16_residual,ok
fd15.mtx,auto,44206,0.004128,0.004608,1.11628,2,0.00239683,1,bfp8_blocks+bf16_residual,ok
lp_bnl2.mtx,bfp8,14996,0.00704,0.007392,1.05,2,0.00099809,1,bfp8_blocks+bf16_residual,ok
lp_bnl2.mtx,bfp8_outlier,14996,0.005888,0.005888,1,2,0.00099809,1,bfp8_outlier_blocks+bf16_residual,ok
lp_bnl2.mtx,auto,14996,0.006112,0.005824,0.95288,1.06882,3.58784e-08,1,dict_u8_lossless,ok
cq9.mtx,bfp8,96653,0.010016,0.009664,0.964856,2,0.000174997,1,bfp8_blocks+bf16_residual,ok
cq9.mtx,bfp8_outlier,96653,0.007936,0.007968,1.00403,2,0.000174997,1,bfp8_outlier_blocks+bf16_residual,ok
cq9.mtx,auto,96653,0.008032,0.008064,1.00398,2,0.000174997,1,bfp8_blocks+bf16_residual,ok
sctap1-2c_A_3.mtx,bfp8,21854,0.005888,0.005824,0.98913,1.98975,0.000960341,1,bfp8_blocks+bf16_residual,ok
sctap1-2c_A_3.mtx,bfp8_outlier,21854,0.003936,0.003968,1.00813,1.98975,0.000960341,1,bfp8_outlier_blocks+bf16_residual,ok
sctap1-2c_A_3.mtx,auto,21854,0.006304,0.006304,1,1.00622,0,1,dict_u8_lossless,ok
cdde2.mtx,bfp8,4681,0.006304,0.004256,0.675127,1.58449,0.000302206,1,bfp8_blocks+bf16_residual,ok
cdde2.mtx,bfp8_outlier,4681,0.00384,0.003904,1.01667,1.58449,0.000302206,1,bfp8_outlier_blocks+bf16_residual,ok
cdde2.mtx,auto,4681,0.004128,0.00384,0.930233,1.00855,0,1,dict_u8_lossless,ok
rdb3200l.mtx,bfp8,18880,0.003936,0.003872,0.98374,1.49153,0.00461339,1,bfp8_blocks+bf16_residual,ok
rdb3200l.mtx,bfp8_outlier,18880,0.00384,0.00384,1,1.49153,0.00461339,1,bfp8_outlier_blocks+bf16_residual,ok
rdb3200l.mtx,auto,18880,0.004,0.00576,1.44,1.00254,1.1242e-07,1,dict_u8_lossless,ok
Trec6.mtx,bfp8,40,0.004736,0.004608,0.972973,1.4,0.000848067,1,bfp8_blocks+bf16_residual,ok
Trec6.mtx,bfp8_outlier,40,0.00592,0.005088,0.859459,1.4,0.000848067,1,bfp8_outlier_blocks+bf16_residual,ok
Trec6.mtx,auto,40,0.003936,0.003872,0.98374,2.2,0,1,dict_u8_lossless,ok
cage3.mtx,bfp8,19,0.00384,0.003808,0.991667,1.31579,0.00153624,1,bfp8_blocks+bf16_residual,ok
cage3.mtx,bfp8_outlier,19,0.003872,0.003872,1,1.31579,0.00153624,1,bfp8_outlier_blocks+bf16_residual,ok
cage3.mtx,auto,19,0.003808,0.00352,0.92437,7.31579,2.66069e-08,1,dict_u8_lossless,ok
lp_stocfor3.mtx,bfp8,72721,0.003904,0.003968,1.01639,1.99972,0.00128934,1,bfp8_blocks+bf16_residual,ok
lp_stocfor3.mtx,bfp8_outlier,72721,0.003808,0.00384,1.0084,1.99972,0.00128934,1,bfp8_outlier_blocks+bf16_residual,ok
lp_stocfor3.mtx,auto,72721,0.00512,0.003872,0.75625,1.00319,4.57862e-08,1,dict_u8_lossless,ok
model8.mtx,bfp8,25277,0.006816,0.006208,0.910798,1.92808,0.00195566,1,bfp8_blocks+bf16_residual,ok
model8.mtx,bfp8_outlier,25277,0.005952,0.00592,0.994624,1.92808,0.00195566,1,bfp8_outlier_blocks+bf16_residual,ok
model8.mtx,auto,25277,0.006016,0.00592,0.984043,1.92808,0.00195566,1,bfp8_blocks+bf16_residual,ok
c-24.mtx,bfp8,35699,0.008768,0.0088,1.00365,1.71826,0.00171813,1,bfp8_blocks+bf16_residual,ok
c-24.mtx,bfp8_outlier,35699,0.010784,0.008768,0.813056,1.74335,0.00171813,1,bfp8_outlier_blocks+bf16_residual,ok
c-24.mtx,auto,35699,0.008736,0.009952,1.13919,1.71826,0.00171813,1,bfp8_blocks+bf16_residual,ok
c-35.mtx,bfp8,62891,0.006048,0.006048,1,1.86098,0.00238875,1,bfp8_blocks+bf16_residual,ok
c-35.mtx,bfp8_outlier,62891,0.009728,0.0072,0.740132,1.8737,0.00238875,1,bfp8_outlier_blocks+bf16_residual,ok
c-35.mtx,auto,62891,0.008512,0.0064,0.75188,1.86098,0.00238875,1,bfp8_blocks+bf16_residual,ok
t2d_q4_A_21.mtx,bfp8,87025,0.00496,0.004288,0.864516,1.47805,0.00398447,1,bfp8_blocks+bf16_residual,ok
t2d_q4_A_21.mtx,bfp8_outlier,87025,0.006112,0.004256,0.696335,1.52861,0.00119841,1,bfp8_outlier_blocks+bf16_residual,ok
t2d_q4_A_21.mtx,auto,87025,0.00416,0.004256,1.02308,1.47805,0.00398447,1,bfp8_blocks+bf16_residual,ok
kineticBatchReactor_1.mtx,bfp8,20600,0.012544,0.012224,0.97449,1.79451,0.00125737,1,bfp8_blocks+bf16_residual,ok
kineticBatchReactor_1.mtx,bfp8_outlier,20600,0.016416,0.01344,0.818713,1.81316,0.00125737,1,bfp8_outlier_blocks+bf16_residual,ok
kineticBatchReactor_1.mtx,auto,20600,0.01248,0.012,0.961538,1.79451,0.00125737,1,bfp8_blocks+bf16_residual,ok
kineticBatchReactor_9.mtx,bfp8,86183,0.00816,0.007904,0.968627,1.74894,0.00123263,1,bfp8_blocks+bf16_residual,ok
kineticBatchReactor_9.mtx,bfp8_outlier,86183,0.010272,0.00832,0.809969,1.77196,0.00123263,1,bfp8_outlier_blocks+bf16_residual,ok
kineticBatchReactor_9.mtx,auto,86183,0.010432,0.00816,0.782209,1.74894,0.00123263,1,bfp8_blocks+bf16_residual,ok
bp_200.mtx,bfp8,3802,0.007616,0.009184,1.20588,1.90584,0.00336861,1,bfp8_blocks+bf16_residual,ok
bp_200.mtx,bfp8_outlier,3802,0.00832,0.005952,0.715385,1.91426,0.00336861,1,bfp8_outlier_blocks+bf16_residual,ok
bp_200.mtx,auto,3802,0.006304,0.005952,0.944162,1.90584,0.00336861,1,bfp8_blocks+bf16_residual,ok
gas11.mtx,bfp8,2166,0.005696,0.004192,0.735955,1.90305,0.00401084,1,bfp8_blocks+bf16_residual,ok
gas11.mtx,bfp8_outlier,2166,0.003872,0.003616,0.933884,1.90305,0.00401084,1,bfp8_outlier_blocks+bf16_residual,ok
gas11.mtx,auto,2166,0.003904,0.003904,1,1.90305,0.00401084,1,bfp8_blocks+bf16_residual,ok
psse1.mtx,bfp8,57376,0.00384,0.004128,1.075,1.99329,0.0016,1,bfp8_blocks+bf16_residual,ok
psse1.mtx,bfp8_outlier,57376,0.005632,0.005952,1.05682,1.99329,0.0016,1,bfp8_outlier_blocks+bf16_residual,ok
psse1.mtx,auto,57376,0.007424,0.008672,1.1681,1.99329,0.0016,1,bfp8_blocks+bf16_residual,ok
b1_ss.mtx,bfp8,15,0.00384,0.004128,1.075,2,0.000173611,1,bfp8_blocks+bf16_residual,ok
b1_ss.mtx,bfp8_outlier,15,0.003872,0.00384,0.991736,2,0.000173611,1,bfp8_outlier_blocks+bf16_residual,ok
b1_ss.mtx,auto,15,0.003808,0.00384,1.0084,4.73333,1.05964e-08,1,dict_u8_lossless,ok
tols1090.mtx,bfp8,3546,0.006848,0.006592,0.962617,1.59165,0.00249372,1,bfp8_blocks+bf16_residual,ok
tols1090.mtx,bfp8_outlier,3546,0.00896,0.008896,0.992857,1.62324,0.00249372,1,bfp8_outlier_blocks+bf16_residual,ok
tols1090.mtx,auto,3546,0.009696,0.008096,0.834983,1.59165,0.00249372,1,bfp8_blocks+bf16_residual,ok
dynamicSoaringProblem_7.mtx,bfp8,37680,0.007296,0.007264,0.995614,1.52304,0.00237333,1,bfp8_blocks+bf16_residual,ok
dynamicSoaringProblem_7.mtx,bfp8_outlier,37680,0.008064,0.007392,0.916667,1.54257,0.00237333,1,bfp8_outlier_blocks+bf16_residual,ok
dynamicSoaringProblem_7.mtx,auto,37680,0.007616,0.006688,0.878151,1.52304,0.00237333,1,bfp8_blocks+bf16_residual,ok
freeFlyingRobot_16.mtx,bfp8,44006,0.00704,0.006208,0.881818,1.64234,0.000387569,1,bfp8_blocks+bf16_residual,ok
freeFlyingRobot_16.mtx,bfp8_outlier,44006,0.00992,0.007072,0.712903,1.66452,0.000387569,1,bfp8_outlier_blocks+bf16_residual,ok
freeFlyingRobot_16.mtx,auto,44006,0.006624,0.007008,1.05797,1.64234,0.000387569,1,bfp8_blocks+bf16_residual,ok
freeFlyingRobot_9.mtx,bfp8,39964,0.00752,0.007456,0.991489,1.56729,0.0014567,1,bfp8_blocks+bf16_residual,ok
freeFlyingRobot_9.mtx,bfp8_outlier,39964,0.008416,0.005888,0.69962,1.59531,0.0014567,1,bfp8_outlier_blocks+bf16_residual,ok
freeFlyingRobot_9.mtx,auto,39964,0.005888,0.00592,1.00543,1.56729,0.0014567,1,bfp8_blocks+bf16_residual,ok
reorientation_7.mtx,bfp8,37150,0.005888,0.00592,1.00543,1.714,0.00133836,1,bfp8_blocks+bf16_residual,ok
reorientation_7.mtx,bfp8_outlier,37150,0.008032,0.005856,0.729084,1.73855,0.00133836,1,bfp8_outlier_blocks+bf16_residual,ok
reorientation_7.mtx,auto,37150,0.008064,0.007968,0.988095,1.714,0.00133836,1,bfp8_blocks+bf16_residual,ok
spaceStation_14.mtx,bfp8,24324,0.009056,0.009568,1.05654,1.5932,0.00395045,1,bfp8_blocks+bf16_residual,ok
spaceStation_14.mtx,bfp8_outlier,24324,0.010176,0.007904,0.77673,1.62806,0.00166884,1,bfp8_outlier_blocks+bf16_residual,ok
spaceStation_14.mtx,auto,24324,0.010208,0.008096,0.793103,1.5932,0.00395045,1,bfp8_blocks+bf16_residual,ok
spaceStation_9.mtx,bfp8,19674,0.008768,0.008384,0.956204,1.54376,0.00418588,1,bfp8_blocks+bf16_residual,ok
spaceStation_9.mtx,bfp8_outlier,19674,0.010816,0.008256,0.763314,1.57548,0.00188723,1,bfp8_outlier_blocks+bf16_residual,ok
spaceStation_9.mtx,auto,19674,0.00656,0.0064,0.97561,1.54376,0.00418588,1,bfp8_blocks+bf16_residual,ok
bp_1000.mtx,bfp8,4661,0.006272,0.00624,0.994898,1.97232,0.00256373,1,bfp8_blocks+bf16_residual,ok
bp_1000.mtx,bfp8_outlier,4661,0.008384,0.008448,1.00763,1.97232,0.00256373,1,bfp8_outlier_blocks+bf16_residual,ok
bp_1000.mtx,auto,4661,0.006272,0.006336,1.0102,1.97232,0.00256373,1,bfp8_blocks+bf16_residual,ok
lpi_vol1.mtx,bfp8,1646,0.003808,0.003968,1.04202,1.89368,0.00306296,1,bfp8_blocks+bf16_residual,ok
lpi_vol1.mtx,bfp8_outlier,1646,0.003808,0.00384,1.0084,1.89368,0.00306296,1,bfp8_outlier_blocks+bf16_residual,ok
lpi_vol1.mtx,auto,1646,0.003872,0.003808,0.983471,1.89368,0.00306296,1,bfp8_blocks+bf16_residual,ok
bips07_2476.mtx,bfp8,66498,0.006784,0.004704,0.693396,1.96794,0.00072738,1,bfp8_blocks+bf16_residual,ok
bips07_2476.mtx,bfp8_outlier,66498,0.008416,0.006496,0.771863,1.97083,0.00072738,1,bfp8_outlier_blocks+bf16_residual,ok
bips07_2476.mtx,auto,66498,0.006496,0.00656,1.00985,1.96794,0.00072738,1,bfp8_blocks+bf16_residual,ok
bfwa62.mtx,bfp8,450,0.003968,0.003808,0.959677,1.67111,0.00626255,1,bfp8_blocks+bf16_residual,ok
