matrix,matrix_bytes,operator_name,requested_operator,operator_family,operator_promotion_status,operator_runner,verify_gate,layout,effective_layout,value_codec,value_codec_effective,value_codec_auto_selected,value_codec_auto_unique_count,value_codec_auto_unique_overflow,value_codec_auto_raw_payload_bytes,value_codec_auto_candidate_payload_bytes,status,failure_class,rows,cols,nnz,work_items,gpu_num_blocks,position_payload_bytes,value_exact,value_codebook_size,value_payload_bytes,value_bytes_per_nnz,avg_ms,min_ms,gpu_convert_event_ms,value_codec_auto_select_event_ms,col_bitmap_pack_event_ms,load_balance_pack_event_ms,value_codec_auto_select_host_ms,value_pack_host_ms,cusparse_preprocess_event_ms,verify_cpu,spmv_output_rel_err,elapsed_s,error
chesapeake.mtx,12606,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,2720,0,ok,none,39,39,340,5,43,344,true,0,0,0,0.0060,0.0050,0.1895,0.1466,0.0120,0.0933,0.1726,0.0477,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.001,
chesapeake.mtx,12606,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,39,39,340,5,43,344,false,0,680,2,0.0055,0.0044,0.1833,0.0000,0.0110,0.0947,0.0000,0.0618,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.087,
chesapeake.mtx,12606,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,39,39,340,5,43,344,false,0,680,2,0.0064,0.0047,0.1828,0.0000,0.0122,0.0876,0.0000,0.0502,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.983,
chesapeake.mtx,12606,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,39,39,340,5,43,344,false,0,426,1.25294,0.0050,0.0042,0.1924,0.0000,0.0108,0.0922,0.0000,0.0743,,"PASS, max_abs=0.0004, max_rel=0.0001",0.0001,1.895,
chesapeake.mtx,12606,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,39,39,340,5,43,344,false,0,426,1.25294,0.0051,0.0043,0.1912,0.0000,0.0112,0.0911,0.0000,0.0842,,"PASS, max_abs=0.0004, max_rel=0.0001",0.0001,1.848,
chesapeake.mtx,12606,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,39,39,340,5,43,344,false,0,256,0.752941,0.0081,0.0070,0.1864,0.0000,0.0118,0.0910,0.0000,0.0738,,"PASS, max_abs=0.0129, max_rel=0.0020",0.0020,1.531,
chesapeake.mtx,12606,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,39,39,340,5,43,,1,0,2720,8,0.0063,0.0053,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,2.015,
chesapeake.mtx,12606,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,39,39,340,0,0,1520,true,0,2720,8,0.0115,0.0082,0.0000,,0.0000,0.0000,,0.0000,0.1362,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.040,
ash85.mtx,2331,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,85,85,523,11,96,768,true,0,4184,8,0.0064,0.0050,0.1962,0.0000,0.0150,0.1002,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.947,
ash85.mtx,2331,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,4184,0,ok,none,85,85,523,11,96,768,true,0,0,0,0.0062,0.0043,0.1764,0.1445,0.0123,0.0865,0.1651,0.0482,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.554,
ash85.mtx,2331,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,85,85,523,11,96,768,false,0,1046,2,0.0056,0.0050,0.1924,0.0000,0.0122,0.0967,0.0000,0.0675,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.492,
ash85.mtx,2331,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,85,85,523,11,96,768,false,0,1046,2,0.0069,0.0059,0.2207,0.0000,0.0132,0.1109,0.0000,0.0727,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.487,
ash85.mtx,2331,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,85,85,523,11,96,768,false,0,715,1.36711,0.0071,0.0051,0.1793,0.0000,0.0123,0.0910,0.0000,0.0809,,"PASS, max_abs=0.0003, max_rel=0.0001",0.0001,2.279,
ash85.mtx,2331,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,85,85,523,11,96,768,false,0,715,1.36711,0.0069,0.0053,0.1826,0.0000,0.0113,0.0906,0.0000,0.0916,,"PASS, max_abs=0.0003, max_rel=0.0001",0.0001,1.946,
ash85.mtx,2331,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,85,85,523,11,96,768,false,0,454,0.868069,0.0074,0.0055,0.1684,0.0000,0.0122,0.0863,0.0000,0.0713,,"PASS, max_abs=0.0093, max_rel=0.0020",0.0020,1.873,
ash85.mtx,2331,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,85,85,523,11,96,,1,0,4184,8,0.0063,0.0047,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,1.917,
ash85.mtx,2331,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,85,85,523,0,0,2436,true,0,4184,8,0.0114,0.0082,0.0000,,0.0000,0.0000,,0.0000,0.1447,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.219,
can_24.mtx,1031,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,24,24,160,3,18,144,true,0,1280,8,0.0060,0.0050,0.1775,0.0000,0.0129,0.0874,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.179,
can_24.mtx,1031,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,1280,0,ok,none,24,24,160,3,18,144,true,0,0,0,0.0057,0.0053,0.1959,0.1474,0.0145,0.0927,0.1673,0.0377,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.775,
can_24.mtx,1031,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,24,24,160,3,18,144,false,0,320,2,0.0063,0.0049,0.1968,0.0000,0.0124,0.1074,0.0000,0.0652,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.840,
can_24.mtx,1031,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,24,24,160,3,18,144,false,0,320,2,0.0061,0.0049,0.1810,0.0000,0.0128,0.0899,0.0000,0.0603,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.080,
can_24.mtx,1031,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,24,24,160,3,18,144,false,0,196,1.225,0.0061,0.0049,0.1948,0.0000,0.0114,0.0911,0.0000,0.0715,,"PASS, max_abs=0.0003, max_rel=0.0001",0.0001,1.962,
can_24.mtx,1031,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,24,24,160,3,18,144,false,0,196,1.225,0.0059,0.0044,0.2132,0.0000,0.0131,0.1063,0.0000,0.0845,,"PASS, max_abs=0.0003, max_rel=0.0001",0.0001,2.364,
can_24.mtx,1031,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,24,24,160,3,18,144,false,0,116,0.725,0.0072,0.0050,0.1788,0.0000,0.0118,0.0917,0.0000,0.0719,,"PASS, max_abs=0.0105, max_rel=0.0020",0.0020,2.177,
can_24.mtx,1031,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,24,24,160,3,18,,1,0,1280,8,0.0061,0.0047,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,1.950,
can_24.mtx,1031,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,24,24,160,0,0,740,true,0,1280,8,0.0114,0.0082,0.0000,,0.0000,0.0000,,0.0000,0.1321,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.029,
can_838.mtx,41466,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,838,838,10010,126,2194,17552,true,0,80080,8,0.0087,0.0073,0.2293,0.0000,0.0133,0.0900,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.284,
can_838.mtx,41466,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,80080,0,ok,none,838,838,10010,126,2194,17552,true,0,0,0,0.0082,0.0066,0.2182,0.2428,0.0126,0.0851,0.2659,0.1377,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.154,
can_838.mtx,41466,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,838,838,10010,126,2194,17552,false,0,20020,2,0.0093,0.0078,0.2154,0.0000,0.0133,0.0860,0.0000,0.2042,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.871,
can_838.mtx,41466,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,838,838,10010,126,2194,17552,false,0,20020,2,0.0097,0.0076,0.2059,0.0000,0.0127,0.0860,0.0000,0.1766,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.613,
can_838.mtx,41466,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,838,838,10010,126,2194,17552,false,0,14398,1.43836,0.0100,0.0092,0.2149,0.0000,0.0112,0.0918,0.0000,0.2630,,"PASS, max_abs=0.0006, max_rel=0.0001",0.0001,2.047,
can_838.mtx,41466,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,838,838,10010,126,2194,17552,false,0,14398,1.43836,0.0101,0.0092,0.2075,0.0000,0.0131,0.0864,0.0000,0.5049,,"PASS, max_abs=0.0006, max_rel=0.0001",0.0001,1.899,
can_838.mtx,41466,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,838,838,10010,126,2194,17552,false,0,9393,0.938362,0.0140,0.0132,0.2204,0.0000,0.0119,0.0893,0.0000,0.2708,,"PASS, max_abs=0.0200, max_rel=0.0020",0.0020,1.997,
can_838.mtx,41466,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,838,838,10010,105,2194,,1,0,80080,8,0.0084,0.0067,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,1.969,
can_838.mtx,41466,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,838,838,10010,0,0,43396,true,0,80080,8,0.0140,0.0102,0.0000,,0.0000,0.0000,,0.0000,0.1483,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.739,
dwt_1007.mtx,38000,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,1007,1007,8575,126,1255,10040,true,0,68600,8,0.0076,0.0052,0.3052,0.0000,0.0199,0.1481,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.101,
dwt_1007.mtx,38000,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,68600,0,ok,none,1007,1007,8575,126,1255,10040,true,0,0,0,0.0065,0.0044,0.1945,0.2393,0.0122,0.0859,0.2633,0.1153,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.812,
dwt_1007.mtx,38000,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,1007,1007,8575,126,1255,10040,false,0,17150,2,0.0073,0.0058,0.1964,0.0000,0.0126,0.0942,0.0000,0.1737,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.006,
dwt_1007.mtx,38000,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,1007,1007,8575,126,1255,10040,false,0,17150,2,0.0069,0.0059,0.1907,0.0000,0.0130,0.0883,0.0000,0.1467,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.223,
dwt_1007.mtx,38000,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,1007,1007,8575,126,1255,10040,false,0,11085,1.29271,0.0068,0.0063,0.1844,0.0000,0.0122,0.0906,0.0000,0.2085,,"PASS, max_abs=0.0005, max_rel=0.0001",0.0001,2.142,
dwt_1007.mtx,38000,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,1007,1007,8575,126,1255,10040,false,0,11085,1.29271,0.0072,0.0058,0.1886,0.0000,0.0119,0.0873,0.0000,0.3536,,"PASS, max_abs=0.0005, max_rel=0.0001",0.0001,2.133,
dwt_1007.mtx,38000,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,1007,1007,8575,126,1255,10040,false,0,6798,0.79277,0.0090,0.0076,0.1852,0.0000,0.0118,0.0840,0.0000,0.2044,,"PASS, max_abs=0.0154, max_rel=0.0020",0.0020,2.317,
dwt_1007.mtx,38000,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,1007,1007,8575,126,1255,,1,0,68600,8,0.0077,0.0052,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,1.807,
dwt_1007.mtx,38000,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,1007,1007,8575,0,0,38332,true,0,68600,8,0.0141,0.0123,0.0000,,0.0000,0.0000,,0.0000,0.1398,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.222,
dwt_2680.mtx,127688,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,2680,2680,25026,335,5142,41136,true,0,200208,8,0.0082,0.0069,0.2052,0.0000,0.0122,0.1031,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.100,
dwt_2680.mtx,127688,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,200208,0,ok,none,2680,2680,25026,335,5142,41136,true,0,0,0,0.0091,0.0073,0.1899,0.2328,0.0132,0.0828,0.2505,0.2666,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.778,
dwt_2680.mtx,127688,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,2680,2680,25026,335,5142,41136,false,0,50052,2,0.0082,0.0068,0.1944,0.0000,0.0127,0.0829,0.0000,0.3759,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.506,
dwt_2680.mtx,127688,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,2680,2680,25026,335,5142,41136,false,0,50052,2,0.0085,0.0070,0.1872,0.0000,0.0120,0.0833,0.0000,0.3175,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.862,
dwt_2680.mtx,127688,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,2680,2680,25026,335,5142,41136,false,0,35310,1.41093,0.0096,0.0091,0.1872,0.0000,0.0117,0.0824,0.0000,0.5272,,"PASS, max_abs=0.0005, max_rel=0.0001",0.0001,2.030,
dwt_2680.mtx,127688,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,2680,2680,25026,335,5142,41136,false,0,35310,1.41093,0.0097,0.0091,0.1923,0.0000,0.0124,0.0885,0.0000,1.0786,,"PASS, max_abs=0.0005, max_rel=0.0001",0.0001,2.070,
dwt_2680.mtx,127688,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,2680,2680,25026,335,5142,41136,false,0,22797,0.910933,0.0134,0.0124,0.2291,0.0000,0.0157,0.1062,0.0000,0.5696,,"PASS, max_abs=0.0166, max_rel=0.0020",0.0020,1.869,
