matrix,matrix_bytes,operator_name,requested_operator,operator_family,operator_promotion_status,operator_runner,verify_gate,layout,effective_layout,value_codec,value_codec_effective,value_codec_auto_selected,value_codec_auto_unique_count,value_codec_auto_unique_overflow,value_codec_auto_raw_payload_bytes,value_codec_auto_candidate_payload_bytes,status,failure_class,rows,cols,nnz,work_items,gpu_num_blocks,position_payload_bytes,value_exact,value_codebook_size,value_payload_bytes,value_bytes_per_nnz,avg_ms,min_ms,gpu_convert_event_ms,value_codec_auto_select_event_ms,col_bitmap_pack_event_ms,load_balance_pack_event_ms,value_codec_auto_select_host_ms,value_pack_host_ms,cusparse_preprocess_event_ms,verify_cpu,spmv_output_rel_err,elapsed_s,error
nasa4704.mtx,524185,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,838048,0,ok,none,4704,4704,104756,590,12282,98256,true,0,0,0,0.0095,0.0076,0.2242,5.0114,0.0140,0.0953,5.0351,0.8718,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.257,
nasa4704.mtx,524185,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,4704,4704,104756,590,12282,98256,false,0,209512,2,0.0095,0.0087,0.2092,0.0000,0.0130,0.0882,0.0000,1.2668,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.831,
nasa4704.mtx,524185,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,4704,4704,104756,590,12282,98256,false,0,209512,2,0.0095,0.0089,0.2053,0.0000,0.0120,0.0837,0.0000,1.0529,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.215,
nasa4704.mtx,524185,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,4704,4704,104756,590,12282,98256,false,0,129320,1.23449,0.0099,0.0091,0.2233,0.0000,0.0136,0.0911,0.0000,1.6602,,"PASS, max_abs=0.0007, max_rel=0.0001",0.0001,2.005,
nasa4704.mtx,524185,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,4704,4704,104756,590,12282,98256,false,0,129320,1.23449,0.0105,0.0092,0.2263,0.0000,0.0156,0.1067,0.0000,3.5755,,"PASS, max_abs=0.0007, max_rel=0.0001",0.0001,2.134,
nasa4704.mtx,524185,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,4704,4704,104756,590,12282,98256,false,0,76942,0.734488,0.0122,0.0110,0.2257,0.0000,0.0123,0.0959,0.0000,1.7144,,"PASS, max_abs=0.0225, max_rel=0.0020",0.0020,1.499,
nasa4704.mtx,524185,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,4704,4704,104756,588,12282,,1,0,838048,8,0.0093,0.0079,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,2.001,
nasa4704.mtx,524185,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,4704,4704,104756,0,0,437844,true,0,838048,8,0.0140,0.0102,0.0000,,0.0000,0.0000,,0.0000,0.1545,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.434,
ash608.mtx,9391,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,608,188,1216,76,292,2336,true,0,9728,8,0.0059,0.0049,0.1716,0.0000,0.0113,0.0920,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.961,
ash608.mtx,9391,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,9728,0,ok,none,608,188,1216,76,292,2336,true,0,0,0,0.0056,0.0046,0.1703,0.1318,0.0131,0.0861,0.1525,0.0611,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.753,
ash608.mtx,9391,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,608,188,1216,76,292,2336,false,0,2432,2,0.0061,0.0046,0.1783,0.0000,0.0126,0.0916,0.0000,0.0786,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.396,
ash608.mtx,9391,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,608,188,1216,76,292,2336,false,0,2432,2,0.0058,0.0043,0.1981,0.0000,0.0135,0.0972,0.0000,0.0753,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.453,
ash608.mtx,9391,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,608,188,1216,76,292,2336,false,0,1800,1.48026,0.0048,0.0045,0.1700,0.0000,0.0124,0.0830,0.0000,0.0940,,"PASS, max_abs=0.0001, max_rel=0.0001",0.0001,2.228,
ash608.mtx,9391,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,608,188,1216,76,292,2336,false,0,1800,1.48026,0.0051,0.0046,0.1658,0.0000,0.0121,0.0801,0.0000,0.1255,,"PASS, max_abs=0.0001, max_rel=0.0001",0.0001,1.937,
ash608.mtx,9391,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,608,188,1216,76,292,2336,false,0,1192,0.980263,0.0061,0.0045,0.1712,0.0000,0.0115,0.0891,0.0000,0.0809,,"PASS, max_abs=0.0039, max_rel=0.0020",0.0020,2.064,
ash608.mtx,9391,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,608,188,1216,76,292,,1,0,9728,8,0.0065,0.0045,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,2.041,
ash608.mtx,9391,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,608,188,1216,0,0,7300,true,0,9728,8,0.0138,0.0102,0.0000,,0.0000,0.0000,,0.0000,0.1988,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.075,
can_229.mtx,7553,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,229,229,1777,29,346,2768,true,0,14216,8,0.0071,0.0052,0.1916,0.0000,0.0135,0.0919,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.353,
can_229.mtx,7553,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,14216,0,ok,none,229,229,1777,29,346,2768,true,0,0,0,0.0074,0.0058,0.2234,0.1628,0.0134,0.1103,0.1870,0.0761,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.020,
can_229.mtx,7553,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,229,229,1777,29,346,2768,false,0,3554,2,0.0073,0.0056,0.1883,0.0000,0.0121,0.0879,0.0000,0.0826,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.145,
can_229.mtx,7553,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,229,229,1777,29,346,2768,false,0,3554,2,0.0075,0.0061,0.1875,0.0000,0.0112,0.0855,0.0000,0.0798,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.754,
can_229.mtx,7553,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,229,229,1777,29,346,2768,false,0,2469,1.38942,0.0073,0.0058,0.1880,0.0000,0.0114,0.0891,0.0000,0.1034,,"PASS, max_abs=0.0003, max_rel=0.0001",0.0001,2.168,
can_229.mtx,7553,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,229,229,1777,29,346,2768,false,0,2469,1.38942,0.0095,0.0092,0.2733,0.0000,0.0166,0.1308,0.0000,0.2080,,"PASS, max_abs=0.0003, max_rel=0.0001",0.0001,2.290,
can_229.mtx,7553,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,229,229,1777,29,346,2768,false,0,1581,0.889702,0.0091,0.0072,0.1854,0.0000,0.0108,0.0866,0.0000,0.1075,,"PASS, max_abs=0.0090, max_rel=0.0020",0.0020,2.489,
can_229.mtx,7553,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,229,229,1777,29,346,,1,0,14216,8,0.0066,0.0054,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,1.902,
can_229.mtx,7553,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,229,229,1777,0,0,8028,true,0,14216,8,0.0120,0.0102,0.0000,,0.0000,0.0000,,0.0000,0.1380,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.925,
can_715.mtx,28700,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,715,715,6665,92,1246,9968,true,0,53320,8,0.0087,0.0069,0.2473,0.0000,0.0119,0.0860,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.577,
can_715.mtx,28700,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,53320,0,ok,none,715,715,6665,92,1246,9968,true,0,0,0,0.0094,0.0068,0.2623,0.2235,0.0116,0.0820,0.2438,0.1096,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.945,
can_715.mtx,28700,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,715,715,6665,92,1246,9968,false,0,13330,2,0.0084,0.0069,0.2502,0.0000,0.0115,0.0815,0.0000,0.1487,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.272,
can_715.mtx,28700,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,715,715,6665,92,1246,9968,false,0,13330,2,0.0090,0.0074,0.2794,0.0000,0.0124,0.0975,0.0000,0.1443,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.143,
can_715.mtx,28700,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,715,715,6665,92,1246,9968,false,0,9157,1.37389,0.0103,0.0090,0.2842,0.0000,0.0145,0.1003,0.0000,0.1947,,"PASS, max_abs=0.0004, max_rel=0.0001",0.0001,2.187,
can_715.mtx,28700,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,715,715,6665,92,1246,9968,false,0,9157,1.37389,0.0097,0.0083,0.2586,0.0000,0.0128,0.1336,0.0000,0.3124,,"PASS, max_abs=0.0004, max_rel=0.0001",0.0001,2.163,
can_715.mtx,28700,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,715,715,6665,92,1246,9968,false,0,5825,0.873968,0.0125,0.0112,0.3147,0.0000,0.0163,0.1006,0.0000,0.2464,,"PASS, max_abs=0.0132, max_rel=0.0020",0.0020,2.062,
can_715.mtx,28700,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,715,715,6665,90,1246,,1,0,53320,8,0.0094,0.0074,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,1.938,
can_715.mtx,28700,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,715,715,6665,0,0,29524,true,0,53320,8,0.0141,0.0123,0.0000,,0.0000,0.0000,,0.0000,0.1356,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.100,
dwt_1005.mtx,38164,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,1005,1005,8621,126,1520,12160,true,0,68968,8,0.0075,0.0061,0.1995,0.0000,0.0112,0.0895,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.122,
dwt_1005.mtx,38164,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,68968,0,ok,none,1005,1005,8621,126,1520,12160,true,0,0,0,0.0102,0.0086,0.2872,0.3468,0.0199,0.1264,0.3765,0.1900,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.993,
dwt_1005.mtx,38164,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,1005,1005,8621,126,1520,12160,false,0,17242,2,0.0096,0.0082,0.1990,0.0000,0.0117,0.0919,0.0000,0.1709,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.256,
dwt_1005.mtx,38164,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,1005,1005,8621,126,1520,12160,false,0,17242,2,0.0095,0.0073,0.2040,0.0000,0.0113,0.0933,0.0000,0.1544,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.335,
dwt_1005.mtx,38164,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,1005,1005,8621,126,1520,12160,false,0,11661,1.35263,0.0103,0.0096,0.2690,0.0000,0.0183,0.1115,0.0000,0.2759,,"PASS, max_abs=0.0006, max_rel=0.0001",0.0001,2.316,
dwt_1005.mtx,38164,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,1005,1005,8621,126,1520,12160,false,0,11661,1.35263,0.0089,0.0084,0.2363,0.0000,0.0145,0.0985,0.0000,0.4483,,"PASS, max_abs=0.0006, max_rel=0.0001",0.0001,2.818,
dwt_1005.mtx,38164,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,1005,1005,8621,126,1520,12160,false,0,7351,0.852685,0.0113,0.0091,0.2071,0.0000,0.0134,0.0865,0.0000,0.2315,,"PASS, max_abs=0.0186, max_rel=0.0020",0.0020,1.728,
dwt_1005.mtx,38164,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,1005,1005,8621,126,1520,,1,0,68968,8,0.0074,0.0064,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,1.771,
dwt_1005.mtx,38164,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,1005,1005,8621,0,0,38508,true,0,68968,8,0.0143,0.0123,0.0000,,0.0000,0.0000,,0.0000,0.1938,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.084,
dwt_245.mtx,6507,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,245,245,1461,31,310,2480,true,0,11688,8,0.0069,0.0052,0.1926,0.0000,0.0124,0.0903,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.303,
dwt_245.mtx,6507,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,11688,0,ok,none,245,245,1461,31,310,2480,true,0,0,0,0.0098,0.0060,0.4716,0.3232,0.0305,0.2065,0.3649,0.1201,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.258,
dwt_245.mtx,6507,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,245,245,1461,31,310,2480,false,0,2922,2,0.0078,0.0060,0.1873,0.0000,0.0111,0.0867,0.0000,0.0774,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.125,
dwt_245.mtx,6507,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,245,245,1461,31,310,2480,false,0,2922,2,0.0077,0.0067,0.1777,0.0000,0.0123,0.0842,0.0000,0.0666,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.240,
dwt_245.mtx,6507,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,245,245,1461,31,310,2480,false,0,2081,1.42437,0.0076,0.0059,0.1852,0.0000,0.0121,0.0885,0.0000,0.1018,,"PASS, max_abs=0.0003, max_rel=0.0001",0.0001,2.048,
dwt_245.mtx,6507,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,245,245,1461,31,310,2480,false,0,2081,1.42437,0.0078,0.0061,0.1918,0.0000,0.0123,0.0892,0.0000,0.1393,,"PASS, max_abs=0.0003, max_rel=0.0001",0.0001,2.129,
dwt_245.mtx,6507,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,245,245,1461,31,310,2480,false,0,1351,0.924709,0.0085,0.0070,0.1847,0.0000,0.0107,0.0880,0.0000,0.1011,,"PASS, max_abs=0.0107, max_rel=0.0020",0.0020,2.205,
