matrix,matrix_bytes,operator_name,requested_operator,operator_family,operator_promotion_status,operator_runner,verify_gate,layout,effective_layout,value_codec,value_codec_effective,value_codec_auto_selected,value_codec_auto_unique_count,value_codec_auto_unique_overflow,value_codec_auto_raw_payload_bytes,value_codec_auto_candidate_payload_bytes,status,failure_class,rows,cols,nnz,work_items,gpu_num_blocks,position_payload_bytes,value_exact,value_codebook_size,value_payload_bytes,value_bytes_per_nnz,avg_ms,min_ms,gpu_convert_event_ms,value_codec_auto_select_event_ms,col_bitmap_pack_event_ms,load_balance_pack_event_ms,value_codec_auto_select_host_ms,value_pack_host_ms,cusparse_preprocess_event_ms,verify_cpu,spmv_output_rel_err,elapsed_s,error
ex3sta1.mtx,3602847,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,16782,16782,678998,4331,110204,881632,true,0,5431984,8,0.0092,0.0083,1.2462,0.0000,0.0049,0.3396,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,3.049,
ex3sta1.mtx,3602847,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,5431984,0,ok,none,16782,16782,678998,4331,110204,881632,true,0,0,0,0.0083,0.0080,1.2124,57.6033,0.0051,0.3419,68.6583,6.4214,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.127,
ex3sta1.mtx,3602847,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,16782,16782,678998,4331,110204,881632,false,0,1357996,2,0.0092,0.0082,1.2434,0.0000,0.0032,0.3505,0.0000,9.8994,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.192,
ex3sta1.mtx,3602847,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,16782,16782,678998,4331,110204,881632,false,0,1357996,2,0.0163,0.0157,0.7595,0.0000,0.0761,0.2396,0.0000,46.1194,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.873,
ex3sta1.mtx,3602847,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,16782,16782,678998,4331,110204,881632,false,0,899406,1.32461,0.0108,0.0103,0.7538,0.0000,0.0160,0.1207,0.0000,11.9390,,"PASS, max_abs=0.0009, max_rel=0.0001",0.0001,2.217,
ex3sta1.mtx,3602847,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,16782,16782,678998,4331,110204,881632,false,0,899406,1.32461,0.0109,0.0095,0.7329,0.0000,0.0137,0.1139,0.0000,23.9020,,"PASS, max_abs=0.0009, max_rel=0.0001",0.0001,2.010,
ex3sta1.mtx,3602847,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,16782,16782,678998,4331,110204,881632,false,0,559907,0.824608,0.0141,0.0129,0.7841,0.0000,0.0174,0.1206,0.0000,11.3070,,"PASS, max_abs=0.0283, max_rel=0.0020",0.0020,2.064,
ex3sta1.mtx,3602847,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,16782,16782,678998,2109,110204,,1,0,5431984,8,0.0172,0.0156,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,2.709,
ex3sta1.mtx,3602847,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,16782,16782,678998,0,0,2783124,true,0,5431984,8,0.0142,0.0123,0.0000,,0.0000,0.0000,,0.0000,0.1468,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.409,
pwt.mtx,2066023,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,36519,36519,326107,4584,71157,569256,true,0,2608856,8,0.0102,0.0089,0.2121,0.0000,0.0143,0.0960,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.296,
