matrix,matrix_bytes,operator_name,requested_operator,operator_family,operator_promotion_status,operator_runner,verify_gate,layout,effective_layout,value_codec,value_codec_effective,value_codec_auto_selected,value_codec_auto_unique_count,value_codec_auto_unique_overflow,value_codec_auto_raw_payload_bytes,value_codec_auto_candidate_payload_bytes,status,failure_class,rows,cols,nnz,work_items,gpu_num_blocks,position_payload_bytes,value_exact,value_codebook_size,value_payload_bytes,value_bytes_per_nnz,avg_ms,min_ms,gpu_convert_event_ms,value_codec_auto_select_event_ms,col_bitmap_pack_event_ms,load_balance_pack_event_ms,value_codec_auto_select_host_ms,value_pack_host_ms,cusparse_preprocess_event_ms,verify_cpu,spmv_output_rel_err,elapsed_s,error
whitaker3.mtx,287256,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,9800,9800,57978,1225,13776,110208,true,0,463824,8,0.0088,0.0076,0.2075,0.0000,0.0114,0.0982,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.811,
whitaker3.mtx,287256,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,463824,0,ok,none,9800,9800,57978,1225,13776,110208,true,0,0,0,0.0081,0.0067,0.1971,5.9349,0.0120,0.0902,5.9581,0.6005,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.994,
whitaker3.mtx,287256,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,9800,9800,57978,1225,13776,110208,false,0,115956,2,0.0097,0.0080,0.1934,0.0000,0.0122,0.0926,0.0000,0.8623,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.786,
whitaker3.mtx,287256,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,9800,9800,57978,1225,13776,110208,false,0,115956,2,0.0100,0.0089,0.1956,0.0000,0.0124,0.1006,0.0000,0.7335,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.040,
whitaker3.mtx,287256,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,9800,9800,57978,1225,13776,110208,false,0,85530,1.47521,0.0096,0.0079,0.1959,0.0000,0.0121,0.0914,0.0000,1.1878,,"PASS, max_abs=0.0003, max_rel=0.0001",0.0001,2.261,
whitaker3.mtx,287256,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,9800,9800,57978,1225,13776,110208,false,0,85530,1.47521,0.0095,0.0086,0.1883,0.0000,0.0125,0.0931,0.0000,2.6389,,"PASS, max_abs=0.0003, max_rel=0.0001",0.0001,1.778,
whitaker3.mtx,287256,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,9800,9800,57978,1225,13776,110208,false,0,56541,0.975215,0.0117,0.0109,0.2031,0.0000,0.0120,0.0934,0.0000,1.2032,,"PASS, max_abs=0.0103, max_rel=0.0020",0.0020,2.126,
whitaker3.mtx,287256,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,9800,9800,57978,1225,13776,,1,0,463824,8,0.0067,0.0060,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,2.415,
whitaker3.mtx,287256,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,9800,9800,57978,0,0,271116,true,0,463824,8,0.0139,0.0123,0.0000,,0.0000,0.0000,,0.0000,0.1597,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.346,
EternityII_A_b.mtx,2883,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,7362,1,358,46,46,368,true,0,2864,8,0.0050,0.0034,0.1686,0.0000,0.0118,0.0827,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.812,
EternityII_A_b.mtx,2883,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,2864,0,ok,none,7362,1,358,46,46,368,true,0,0,0,0.0055,0.0038,0.1764,0.1365,0.0125,0.0884,0.1601,0.0588,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.989,
EternityII_A_b.mtx,2883,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,7362,1,358,46,46,368,false,0,716,2,0.0058,0.0049,0.1739,0.0000,0.0108,0.0892,0.0000,0.0681,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.010,
EternityII_A_b.mtx,2883,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,7362,1,358,46,46,368,false,0,716,2,0.0060,0.0052,0.1811,0.0000,0.0128,0.0915,0.0000,0.0656,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.921,
EternityII_A_b.mtx,2883,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,7362,1,358,46,46,368,false,0,450,1.25698,0.0060,0.0045,0.1681,0.0000,0.0115,0.0852,0.0000,0.0661,,"PASS, max_abs=0.0001, max_rel=0.0001",0.0001,1.807,
EternityII_A_b.mtx,2883,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,7362,1,358,46,46,368,false,0,450,1.25698,0.0057,0.0049,0.1738,0.0000,0.0108,0.0905,0.0000,0.0933,,"PASS, max_abs=0.0001, max_rel=0.0001",0.0001,2.223,
EternityII_A_b.mtx,2883,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,7362,1,358,46,46,368,false,0,271,0.756983,0.0058,0.0049,0.1748,0.0000,0.0124,0.0934,0.0000,0.0803,,"PASS, max_abs=0.0020, max_rel=0.0020",0.0020,1.810,
EternityII_A_b.mtx,2883,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,7362,1,358,921,46,,1,0,2864,8,0.0065,0.0059,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,1.945,
EternityII_A_b.mtx,2883,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,7362,1,358,0,0,30884,true,0,2864,8,0.0127,0.0102,0.0000,,0.0000,0.0000,,0.0000,0.1406,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.074,
bcsstk33.mtx,2938554,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,8738,8738,591904,1935,44430,355440,true,0,4735232,8,0.0092,0.0084,0.2605,0.0000,0.0130,0.0898,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.267,
bcsstk33.mtx,2938554,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,4735232,0,ok,none,8738,8738,591904,1935,44430,355440,true,0,0,0,0.0100,0.0089,0.2759,7.6316,0.0186,0.1112,9.5899,4.7359,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.163,
bcsstk33.mtx,2938554,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,8738,8738,591904,1935,44430,355440,false,0,1183808,2,0.0103,0.0090,0.2922,0.0000,0.0141,0.1048,0.0000,6.2642,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.204,
bcsstk33.mtx,2938554,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,8738,8738,591904,1935,44430,355440,false,0,1183808,2,0.0102,0.0084,0.2874,0.0000,0.0146,0.1071,0.0000,5.6643,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.146,
bcsstk33.mtx,2938554,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,8738,8738,591904,1935,44430,355440,false,0,680764,1.15013,0.0116,0.0092,0.2648,0.0000,0.0140,0.1043,0.0000,9.1712,,"PASS, max_abs=0.0015, max_rel=0.0001",0.0001,2.524,
bcsstk33.mtx,2938554,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,8738,8738,591904,1935,44430,355440,false,0,680764,1.15013,0.0110,0.0091,0.2902,0.0000,0.0164,0.1147,0.0000,17.9195,,"PASS, max_abs=0.0015, max_rel=0.0001",0.0001,1.804,
bcsstk33.mtx,2938554,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,8738,8738,591904,1935,44430,355440,false,0,384812,0.650126,0.0152,0.0132,0.2678,0.0000,0.0177,0.1148,0.0000,8.8109,,"PASS, max_abs=0.0476, max_rel=0.0020",0.0020,2.178,
bcsstk33.mtx,2938554,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,8738,8738,591904,1123,44430,,1,0,4735232,8,0.0122,0.0111,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,2.298,
bcsstk33.mtx,2938554,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,8738,8738,591904,0,0,2402572,true,0,4735232,8,0.0132,0.0103,0.0000,,0.0000,0.0000,,0.0000,0.1368,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.913,
can_268.mtx,12452,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,268,268,3082,36,643,5144,true,0,24656,8,0.0097,0.0072,0.2089,0.0000,0.0130,0.0922,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.993,
can_268.mtx,12452,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,24656,0,ok,none,268,268,3082,36,643,5144,true,0,0,0,0.0096,0.0081,0.2121,0.2256,0.0117,0.0846,0.2445,0.0818,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.930,
can_268.mtx,12452,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,268,268,3082,36,643,5144,false,0,6164,2,0.0094,0.0086,0.1923,0.0000,0.0124,0.0810,0.0000,0.0930,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.084,
can_268.mtx,12452,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,268,268,3082,36,643,5144,false,0,6164,2,0.0090,0.0086,0.1985,0.0000,0.0120,0.0837,0.0000,0.0970,,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,1.840,
can_268.mtx,12452,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,268,268,3082,36,643,5144,false,0,4368,1.41726,0.0092,0.0084,0.1962,0.0000,0.0118,0.0902,0.0000,0.1383,,"PASS, max_abs=0.0005, max_rel=0.0001",0.0001,2.379,
can_268.mtx,12452,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,268,268,3082,36,643,5144,false,0,4368,1.41726,0.0089,0.0078,0.2138,0.0000,0.0118,0.0907,0.0000,0.2155,,"PASS, max_abs=0.0005, max_rel=0.0001",0.0001,2.239,
can_268.mtx,12452,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,268,268,3082,36,643,5144,false,0,2827,0.917262,0.0117,0.0109,0.2215,0.0000,0.0113,0.0900,0.0000,0.1324,,"PASS, max_abs=0.0164, max_rel=0.0020",0.0020,1.937,
