matrix,requested_operator,operator_name,operator_family,status,failure_class,claim_status,avg_ms,min_ms,speedup_vs_cusparse,speedup_vs_original_lb,speedup_vs_original_nolb,value_payload_bytes,position_payload_bytes,value_codec,value_codec_effective,value_codec_auto_selected,value_codec_auto_unique_count,value_codec_auto_candidate_payload_bytes,value_codec_exact,value_codebook_size,verify_gate,verify_cpu
ACTIVSg2000.mtx,auto_lossless_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0096,0.0090,1.791667,0.958333,,228040,126816,auto_lossless,original,true,28016,228040,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
ACTIVSg2000.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0098,0.0089,1.755102,0.938776,,57010,126816,fp16,fp16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.9425, max_rel=0.7238"
ACTIVSg2000.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0096,0.0094,1.791667,0.958333,,57010,126816,bf16,bf16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=7.5052, max_rel=5.6526"
ACTIVSg2000.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0103,0.0090,1.669903,0.893204,,60209,126816,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=18.7678, max_rel=5.9713"
ACTIVSg2000.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0119,0.0105,1.445378,0.773109,,62481,126816,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=6.6973, max_rel=4.7776"
ACTIVSg2000.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0144,0.0136,1.194444,0.638889,,45957,126816,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=237.1328, max_rel=541.2460"
ACTIVSg2000.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0081,0.0063,2.123457,1.135802,,228040,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
ACTIVSg2000.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0172,0.0123,1.000000,0.534884,,228040,130024,original,original,false,,,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Chebyshev1.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0097,0.0080,1.216495,1.000000,,18552,1544,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Chebyshev1.mtx,auto_lossless_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0092,0.0075,1.282609,1.054348,,18552,1544,auto_lossless,original,true,1798,18552,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Chebyshev1.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0096,0.0091,1.229167,1.010417,,4638,1544,fp16,fp16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.1036, max_rel=8.0244"
Chebyshev1.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0102,0.0091,1.156863,0.950980,,4638,1544,bf16,bf16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=33.5000, max_rel=34.5852"
Chebyshev1.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0092,0.0079,1.282609,1.054348,,2705,1544,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=87.2500, max_rel=74.4193"
Chebyshev1.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0114,0.0102,1.035088,0.850877,,2881,1544,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.1165, max_rel=74.4193"
Chebyshev1.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0128,0.0122,0.921875,0.757812,,1546,1544,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=610.5000, max_rel=1562.6240"
Chebyshev1.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0098,0.0088,1.204082,0.989796,,18552,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Chebyshev1.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0118,0.0102,1.000000,0.822034,,18552,10324,original,original,false,,,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Fashion_MNIST_norm_10NN.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0145,0.0126,1.179310,1.000000,,1266432,1233536,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Fashion_MNIST_norm_10NN.mtx,auto_lossless_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0139,0.0131,1.230216,1.043165,,1266432,1233536,auto_lossless,original,true,71350,1266432,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Fashion_MNIST_norm_10NN.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0135,0.0124,1.266667,1.074074,,316608,1233536,fp16,fp16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0002, max_rel=0.6312"
Fashion_MNIST_norm_10NN.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0137,0.0130,1.248175,1.058394,,316608,1233536,bf16,bf16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0015, max_rel=4.0199"
Fashion_MNIST_norm_10NN.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0137,0.0127,1.248175,1.058394,,466688,1233536,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0019, max_rel=6.8543"
Fashion_MNIST_norm_10NN.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0163,0.0148,1.049080,0.889571,,479328,1233536,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0009, max_rel=6.8543"
Fashion_MNIST_norm_10NN.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0145,0.0132,1.179310,1.000000,,387536,1233536,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=0.0279, max_rel=22.0147"
Fashion_MNIST_norm_10NN.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0104,0.0092,1.644231,1.394231,,1266432,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Fashion_MNIST_norm_10NN.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0171,0.0143,1.000000,0.847953,,1266432,673220,original,original,false,,,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
G11.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0063,0.0049,2.063492,1.000000,,25600,4800,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
G11.mtx,auto_lossless_lb,sign2_lb,lossless_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0065,0.0056,2.000000,0.969231,,2400,4800,auto_lossless,sign2,true,2,2400,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
G11.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0061,0.0042,2.131148,1.032787,,6400,4800,fp16,fp16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
G11.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0056,0.0049,2.321429,1.125000,,6400,4800,bf16,bf16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
G11.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0055,0.0051,2.363636,1.145455,,4400,4800,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0002, max_rel=0.0001"
G11.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0050,0.0045,2.600000,1.260000,,4400,4800,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0002, max_rel=0.0001"
G11.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0071,0.0055,1.830986,0.887324,,2800,4800,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0061, max_rel=0.0020"
G11.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0074,0.0064,1.756757,0.851351,,25600,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
G11.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0130,0.0102,1.000000,0.484615,,25600,16004,original,original,false,,,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
GD02_a.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0063,0.0053,1.984127,1.000000,,696,144,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
GD02_a.mtx,auto_lossless_lb,all_one_lb,lossless_value_specialized,ok,none,accuracy_pass_runtime_win,0.0060,0.0052,2.083333,1.050000,,0,144,auto_lossless,all_one,true,1,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
GD02_a.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0050,0.0041,2.500000,1.260000,,174,144,fp16,fp16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
GD02_a.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0053,0.0045,2.358491,1.188679,,174,144,bf16,bf16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
GD02_a.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0057,0.0050,2.192982,1.105263,,123,144,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0002, max_rel=0.0001"
GD02_a.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0061,0.0052,2.049180,1.032787,,123,144,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0002, max_rel=0.0001"
GD02_a.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0068,0.0049,1.838235,0.926471,,80,144,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0051, max_rel=0.0020"
GD02_a.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0063,0.0054,1.984127,1.000000,,696,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
GD02_a.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0125,0.0082,1.000000,0.504000,,696,444,original,original,false,,,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Goodwin_017.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0094,0.0076,1.531915,1.000000,,782184,87824,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Goodwin_017.mtx,auto_lossless_lb,dict65536_u16_lb,lossless_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0106,0.0090,1.358491,0.886792,,709440,87824,auto_lossless,dict65536_u16,true,856,709440,true,856,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Goodwin_017.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0092,0.0089,1.565217,1.021739,,195546,87824,fp16,fp16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0001, max_rel=0.1446"
Goodwin_017.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0093,0.0085,1.548387,1.010753,,195546,87824,bf16,bf16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0015, max_rel=1.1804"
Goodwin_017.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0100,0.0090,1.440000,0.940000,,119729,87824,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=0.0132, max_rel=10.1003"
Goodwin_017.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0119,0.0103,1.210084,0.789916,,124097,87824,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0054, max_rel=10.2784"
Goodwin_017.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0119,0.0108,1.210084,0.789916,,70843,87824,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=0.1408, max_rel=128.5897"
Goodwin_017.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0099,0.0086,1.454545,0.949495,,782184,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Goodwin_017.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0144,0.0102,1.000000,0.652778,,782184,404364,original,original,false,,,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
IG5-9.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0091,0.0070,1.307692,1.000000,,36560,9744,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
IG5-9.mtx,auto_lossless_lb,dict16_lb,lossless_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0122,0.0116,0.975410,0.745902,,19552,9744,auto_lossless,dict16,true,8,19552,true,8,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
IG5-9.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0089,0.0087,1.337079,1.022472,,9140,9744,fp16,fp16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
IG5-9.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0099,0.0089,1.202020,0.919192,,9140,9744,bf16,bf16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
IG5-9.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0096,0.0088,1.239583,0.947917,,7006,9744,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0841, max_rel=11398315429687498684757966848.0000"
IG5-9.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0114,0.0101,1.043860,0.798246,,7198,9744,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0782, max_rel=11398315429687498684757966848.0000"
IG5-9.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0128,0.0111,0.929688,0.710938,,4721,9744,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=1.1794, max_rel=178222656249999974819149381632.0000"
IG5-9.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0073,0.0060,1.630137,1.246575,,36560,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
IG5-9.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0119,0.0102,1.000000,0.764706,,36560,19652,original,original,false,,,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Kaufhold.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0121,0.0101,1.157025,1.000000,,339768,195544,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.1250, max_rel=0.0000"
Kaufhold.mtx,auto_lossless_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0089,0.0076,1.573034,1.359551,,339768,195544,auto_lossless,original,true,23424,339768,true,0,exact_abs_or_rel,"PASS, max_abs=0.1250, max_rel=0.0000"
Kaufhold.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0117,0.0099,1.196581,1.034188,,84942,195544,fp16,fp16,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=inf, max_rel=inf"
Kaufhold.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0103,0.0092,1.359223,1.174757,,84942,195544,bf16,bf16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=1784213738156.8750, max_rel=0.2815"
Kaufhold.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0091,0.0088,1.538462,1.329670,,91357,195544,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=3889601509636.5742, max_rel=192.4509"
Kaufhold.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0091,0.0082,1.538462,1.329670,,91357,195544,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=3889601509636.5742, max_rel=192.4509"
Kaufhold.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0130,0.0125,1.076923,0.930769,,70122,195544,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=70386663464168.6250, max_rel=192.1218"
Kaufhold.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0066,0.0053,2.121212,1.833333,,339768,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.1250, max_rel=0.0000"
Kaufhold.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0140,0.0123,1.000000,0.864286,,339768,204948,original,original,false,,,true,0,exact_abs_or_rel,"PASS, max_abs=0.1250, max_rel=0.0000"
M40PI_n_E.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0060,0.0048,2.216667,1.000000,,16504,4280,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
M40PI_n_E.mtx,auto_lossless_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0051,0.0040,2.607843,1.176471,,16504,4280,auto_lossless,original,true,108,16504,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
M40PI_n_E.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0064,0.0050,2.078125,0.937500,,4126,4280,fp16,fp16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0000, max_rel=1.0000"
M40PI_n_E.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0060,0.0053,2.216667,1.000000,,4126,4280,bf16,bf16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0000, max_rel=0.0037"
M40PI_n_E.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0052,0.0041,2.557692,1.153846,,3133,4280,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0000, max_rel=1.0000"
M40PI_n_E.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0079,0.0057,1.683544,0.759494,,3245,4280,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0000, max_rel=1.0000"
M40PI_n_E.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0049,0.0046,2.714286,1.224490,,2102,4280,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=0.0003, max_rel=1.0000"
M40PI_n_E.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0062,0.0040,2.145161,0.967742,,16504,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
M40PI_n_E.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0133,0.0123,1.000000,0.451128,,16504,16984,original,original,false,,,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Ragusa16.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0050,0.0046,2.540000,1.000000,,648,144,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Ragusa16.mtx,auto_lossless_lb,dict16_lb,lossless_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0059,0.0048,2.152542,0.847458,,336,144,auto_lossless,dict16,true,6,336,true,6,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Ragusa16.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0050,0.0045,2.540000,1.000000,,162,144,fp16,fp16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Ragusa16.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0050,0.0044,2.540000,1.000000,,162,144,bf16,bf16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
Ragusa16.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0067,0.0045,1.895522,0.746269,,117,144,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0136, max_rel=12573242187499999597179174912.0000"
Ragusa16.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0064,0.0048,1.984375,0.781250,,117,144,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0136, max_rel=12573242187499999597179174912.0000"
Ragusa16.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0079,0.0065,1.607595,0.632911,,77,144,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=0.2319, max_rel=212890624999999994887401373696.0000"
Ragusa16.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0058,0.0046,2.189655,0.862069,,648,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
