matrix,requested_operator,operator_name,operator_family,status,failure_class,claim_status,avg_ms,min_ms,speedup_vs_cusparse,speedup_vs_original_lb,speedup_vs_original_nolb,value_payload_bytes,position_payload_bytes,value_codec,value_codec_effective,value_codec_auto_selected,value_codec_auto_unique_count,value_codec_auto_candidate_payload_bytes,value_codec_exact,value_codebook_size,verify_gate,verify_cpu
lpi_itest6.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0057,0.0047,2.192982,0.824561,,43,56,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=0.0094, max_rel=0.0318"
lpi_itest6.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0048,0.0042,2.604167,0.979167,,43,56,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=0.0094, max_rel=0.0318"
lpi_itest6.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0054,0.0049,2.314815,0.870370,,29,56,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=0.1741, max_rel=0.4297"
lpi_itest6.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0056,0.0039,2.232143,0.839286,,232,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
lpi_itest6.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0125,0.0102,1.000000,0.376000,,232,164,original,original,false,,,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
lshp1882.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0073,0.0065,2.000000,1.000000,,103232,20616,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
lshp1882.mtx,auto_lossless_lb,all_one_lb,lossless_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0084,0.0070,1.738095,0.869048,,0,20616,auto_lossless,all_one,true,1,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
lshp1882.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0092,0.0077,1.586957,0.793478,,25808,20616,fp16,fp16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
lshp1882.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0078,0.0066,1.871795,0.935897,,25808,20616,bf16,bf16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
lshp1882.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0082,0.0071,1.780488,0.890244,,18058,20616,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0003, max_rel=0.0001"
lshp1882.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0081,0.0071,1.802469,0.901235,,18058,20616,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0003, max_rel=0.0001"
lshp1882.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0101,0.0086,1.445545,0.722772,,11606,20616,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0100, max_rel=0.0020"
lshp1882.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0075,0.0051,1.946667,0.973333,,103232,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
lshp1882.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0146,0.0123,1.000000,0.500000,,103232,59148,original,original,false,,,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
lshp_778.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0085,0.0080,1.647059,1.000000,,42176,8616,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
lshp_778.mtx,auto_lossless_lb,all_one_lb,lossless_value_specialized,ok,none,accuracy_pass_runtime_win,0.0080,0.0067,1.750000,1.062500,,0,8616,auto_lossless,all_one,true,1,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
lshp_778.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0085,0.0071,1.647059,1.000000,,10544,8616,fp16,fp16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
lshp_778.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0089,0.0077,1.573034,0.955056,,10544,8616,bf16,bf16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
lshp_778.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0076,0.0067,1.842105,1.118421,,7426,8616,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0004, max_rel=0.0001"
lshp_778.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0075,0.0068,1.866667,1.133333,,7426,8616,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0004, max_rel=0.0001"
lshp_778.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0089,0.0074,1.573034,0.955056,,4790,8616,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=0.0120, max_rel=0.0020"
lshp_778.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0067,0.0051,2.089552,1.268657,,42176,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
lshp_778.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0140,0.0123,1.000000,0.607143,,42176,24204,original,original,false,,,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
mark3jac020sc.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0098,0.0090,1.448980,1.000000,,423064,203392,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
mark3jac020sc.mtx,auto_lossless_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0129,0.0097,1.100775,0.759690,,423064,203392,auto_lossless,original,true,29343,423064,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
mark3jac020sc.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0108,0.0093,1.314815,0.907407,,105766,203392,fp16,fp16,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=inf, max_rel=inf"
mark3jac020sc.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0096,0.0089,1.479167,1.020833,,105766,203392,bf16,bf16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=1.4946, max_rel=4.9473"
mark3jac020sc.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0093,0.0084,1.526882,1.053763,,103731,203392,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=4032.0798, max_rel=76171874999999991069288693760.0000"
mark3jac020sc.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0112,0.0103,1.267857,0.875000,,106771,203392,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=453.9886, max_rel=76171874999999991069288693760.0000"
mark3jac020sc.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0134,0.0125,1.059701,0.731343,,77290,203392,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=71680.0798, max_rel=891113281249999874095746908160.0000"
mark3jac020sc.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0079,0.0066,1.797468,1.240506,,423064,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
mark3jac020sc.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0142,0.0123,1.000000,0.690141,,423064,248052,original,original,false,,,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
mhd4800a.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0058,0.0043,2.672414,1.000000,,818016,57472,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
