matrix,matrix_bytes,operator_name,requested_operator,operator_family,operator_promotion_status,operator_runner,verify_gate,layout,effective_layout,value_codec,value_codec_effective,value_codec_auto_selected,value_codec_auto_unique_count,value_codec_auto_unique_overflow,value_codec_auto_raw_payload_bytes,value_codec_auto_candidate_payload_bytes,status,failure_class,rows,cols,nnz,work_items,gpu_num_blocks,position_payload_bytes,value_exact,value_codebook_size,value_payload_bytes,value_bytes_per_nnz,avg_ms,min_ms,gpu_convert_event_ms,value_codec_auto_select_event_ms,col_bitmap_pack_event_ms,load_balance_pack_event_ms,value_codec_auto_select_host_ms,value_pack_host_ms,cusparse_preprocess_event_ms,verify_cpu,spmv_output_rel_err,elapsed_s,error
gas11.mtx,27858,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,459,862,2166,58,790,6320,false,0,3746,1.72946,0.0084,0.0069,0.1755,0.0000,0.0124,0.0844,0.0000,0.2107,,"PASS, max_abs=2.6322, max_rel=853027343749999860968916516864.0000",0.0049,2.236,
gas11.mtx,27858,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,fail:1,accuracy_fail,459,862,2166,58,790,6320,false,0,2663,1.22946,0.0093,0.0088,0.1785,0.0000,0.0123,0.0827,0.0000,0.1408,,"FAIL, max_abs=32.4616, max_rel=4.7427",0.0605,1.836,
gas11.mtx,27858,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,459,862,2166,58,790,,1,0,17328,8,0.0063,0.0047,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,2.079,
gas11.mtx,27858,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,459,862,2166,0,0,10504,true,0,17328,8,0.0118,0.0101,0.0000,,0.0000,0.0000,,0.0000,0.1456,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.000,
psse1.mtx,1648103,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,14318,11028,57376,1900,25925,207400,true,0,459008,8,0.0091,0.0084,0.2223,0.0000,0.0120,0.0999,0.0000,0.0000,,"PASS, max_abs=0.0000, max_rel=888178419700125.1250",0.0000,1.841,
psse1.mtx,1648103,original_lb,auto_lossless_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,original,true,34571,false,459008,459008,ok,none,14318,11028,57376,1900,25925,207400,true,0,459008,8,0.0113,0.0098,0.2112,23.9657,0.0148,0.1173,23.9793,0.0000,,"PASS, max_abs=0.0000, max_rel=888178419700125.1250",0.0000,1.907,
psse1.mtx,1648103,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,fail:1,accuracy_fail,14318,11028,57376,1900,25925,207400,false,0,114752,2,0.0093,0.0083,0.2201,0.0000,0.0123,0.0963,0.0000,1.3570,,"FAIL, max_abs=inf, max_rel=inf",inf,2.256,
psse1.mtx,1648103,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,14318,11028,57376,1900,25925,207400,false,0,114752,2,0.0093,0.0087,0.2124,0.0000,0.0136,0.0933,0.0000,0.9645,,"PASS, max_abs=220.0000, max_rel=5.4612",0.0016,2.388,
psse1.mtx,1648103,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,14318,11028,57376,1900,25925,207400,false,0,109226,1.90369,0.0097,0.0088,0.2113,0.0000,0.0134,0.0917,0.0000,2.0039,,"PASS, max_abs=104.5000, max_rel=4818847656249999658077910990848.0000",0.0008,2.129,
psse1.mtx,1648103,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,14318,11028,57376,1900,25925,207400,false,0,111434,1.94217,0.0117,0.0102,0.2060,0.0000,0.0137,0.0994,0.0000,4.6084,,"PASS, max_abs=75.4143, max_rel=4818847656249999658077910990848.0000",0.0005,1.886,
psse1.mtx,1648103,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,fail:1,accuracy_fail,14318,11028,57376,1900,25925,207400,false,0,80538,1.40369,0.0144,0.0139,0.2312,0.0000,0.0157,0.1087,0.0000,2.3463,,"FAIL, max_abs=1454.0347, max_rel=7423828124999999137718607020032.0000",0.0106,2.135,
psse1.mtx,1648103,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,14318,11028,57376,1790,25925,,1,0,459008,8,0.0084,0.0065,,,0.0000,0.0000,,,0.0000,"PASS, max_abs=0.0000, max_rel=0.0000",,2.256,
psse1.mtx,1648103,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,14318,11028,57376,0,0,286780,true,0,459008,8,0.0153,0.0123,0.0000,,0.0000,0.0000,,0.0000,0.1485,"PASS, max_abs=0.0000, max_rel=0.0000",0.0000,2.661,
