matrix,requested_operator,operator_name,operator_family,status,failure_class,claim_status,avg_ms,min_ms,speedup_vs_cusparse,speedup_vs_original_lb,speedup_vs_original_nolb,value_payload_bytes,position_payload_bytes,value_codec,value_codec_effective,value_codec_auto_selected,value_codec_auto_unique_count,value_codec_auto_candidate_payload_bytes,value_codec_exact,value_codebook_size,verify_gate,verify_cpu
494_bus.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0076,0.0063,1.618421,1.000000,,13328,6696,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
494_bus.mtx,auto_lossless_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0072,0.0065,1.708333,1.055556,,13328,6696,auto_lossless,original,true,977,13328,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
494_bus.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0080,0.0066,1.537500,0.950000,,3332,6696,fp16,fp16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=2.3685, max_rel=0.0318"
494_bus.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0073,0.0065,1.684932,1.041096,,3332,6696,bf16,bf16,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=26.7157, max_rel=0.2575"
494_bus.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0079,0.0062,1.556962,0.962025,,3340,6696,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=54.8215, max_rel=4044433593749999672640669745152.0000"
494_bus.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0107,0.0084,1.149533,0.710280,,3468,6696,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,"PASS, max_abs=40.7777, max_rel=4044433593749999672640669745152.0000"
494_bus.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,fail:1,accuracy_fail,accuracy_fail,0.0108,0.0093,1.138889,0.703704,,2507,6696,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,"FAIL, max_abs=1242.0727, max_rel=13617187499999998804024153341952.0000"
494_bus.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0066,0.0047,1.863636,1.151515,,13328,,original,raw_double,false,,,1,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
494_bus.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0123,0.0103,1.000000,0.617886,,13328,8644,original,original,false,,,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
EternityII_A_b.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0050,0.0034,2.540000,1.000000,,2864,368,original,original,false,0,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
EternityII_A_b.mtx,auto_lossless_lb,all_one_lb,lossless_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0055,0.0038,2.309091,0.909091,,0,368,auto_lossless,all_one,true,1,0,true,0,exact_abs_or_rel,"PASS, max_abs=0.0000, max_rel=0.0000"
