matrix,matrix_bytes,operator_name,requested_operator,operator_family,operator_promotion_status,operator_runner,verify_gate,layout,effective_layout,value_codec,value_codec_effective,value_codec_auto_selected,value_codec_auto_unique_count,value_codec_auto_unique_overflow,value_codec_auto_raw_payload_bytes,value_codec_auto_candidate_payload_bytes,status,failure_class,rows,cols,nnz,work_items,gpu_num_blocks,position_payload_bytes,value_exact,value_codebook_size,value_payload_bytes,value_bytes_per_nnz,avg_ms,min_ms,gpu_convert_event_ms,value_codec_auto_select_event_ms,col_bitmap_pack_event_ms,load_balance_pack_event_ms,value_codec_auto_select_host_ms,value_pack_host_ms,cusparse_preprocess_event_ms,verify_cpu,spmv_output_rel_err,elapsed_s,error
L-9.mtx,386255,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,17983,17983,71192,2248,21773,174184,true,0,569536,8,0.0066,0.0054,0.1953,0.0000,0.0133,0.0931,0.0000,0.0000,,SKIP,,2.928,
L-9.mtx,386255,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,569536,0,ok,none,17983,17983,71192,2248,21773,174184,true,0,0,0,0.0072,0.0058,0.1848,28.7406,0.0162,0.1027,74.8483,2.0136,,SKIP,,1.964,
L-9.mtx,386255,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,17983,17983,71192,2248,21773,174184,false,0,142384,2,0.0084,0.0060,0.1716,0.0000,0.0138,0.0909,0.0000,1.1053,,SKIP,,1.892,
L-9.mtx,386255,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,17983,17983,71192,2248,21773,174184,false,0,142384,2,0.0074,0.0052,0.1808,0.0000,0.0123,0.0927,0.0000,0.9617,,SKIP,,2.183,
L-9.mtx,386255,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,17983,17983,71192,2248,21773,174184,false,0,114738,1.61167,0.0076,0.0070,0.1800,0.0000,0.0137,0.0955,0.0000,1.4542,,SKIP,,1.760,
L-9.mtx,386255,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,17983,17983,71192,2248,21773,174184,false,0,114738,1.61167,0.0080,0.0069,0.1816,0.0000,0.0137,0.0971,0.0000,2.6883,,SKIP,,1.624,
L-9.mtx,386255,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,17983,17983,71192,2248,21773,174184,false,0,79142,1.11167,0.0089,0.0070,0.1779,0.0000,0.0119,0.0891,0.0000,1.4719,,SKIP,,2.085,
L-9.mtx,386255,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,17983,17983,71192,2248,21773,,1,0,569536,8,0.0061,0.0045,,,0.0000,0.0000,,,0.0000,SKIP,,2.335,
L-9.mtx,386255,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,17983,17983,71192,0,0,356704,true,0,569536,8,0.0139,0.0123,0.0000,,0.0000,0.0000,,0.0000,0.1344,SKIP,,2.027,
cage_G_02.mtx,465,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,14,14,42,2,8,64,true,0,336,8,0.0050,0.0043,0.1673,0.0000,0.0097,0.0835,0.0000,0.0000,,SKIP,,1.982,
