matrix,matrix_bytes,operator_name,requested_operator,operator_family,operator_promotion_status,operator_runner,verify_gate,layout,effective_layout,value_codec,value_codec_effective,value_codec_auto_selected,value_codec_auto_unique_count,value_codec_auto_unique_overflow,value_codec_auto_raw_payload_bytes,value_codec_auto_candidate_payload_bytes,status,failure_class,rows,cols,nnz,work_items,gpu_num_blocks,position_payload_bytes,value_exact,value_codebook_size,value_payload_bytes,value_bytes_per_nnz,avg_ms,min_ms,gpu_convert_event_ms,value_codec_auto_select_event_ms,col_bitmap_pack_event_ms,load_balance_pack_event_ms,value_codec_auto_select_host_ms,value_pack_host_ms,cusparse_preprocess_event_ms,verify_cpu,spmv_output_rel_err,elapsed_s,error
cage_G_06.mtx,861,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,1392,0,ok,none,58,58,174,8,76,608,true,0,0,0,0.0062,0.0044,0.1806,0.1400,0.0126,0.0899,0.1635,0.0456,,SKIP,,2.067,
cage_G_06.mtx,861,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,58,58,174,8,76,608,false,0,348,2,0.0069,0.0051,0.1895,0.0000,0.0119,0.0897,0.0000,0.0657,,SKIP,,2.094,
cage_G_06.mtx,861,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,58,58,174,8,76,608,false,0,348,2,0.0064,0.0051,0.1838,0.0000,0.0118,0.0912,0.0000,0.0600,,SKIP,,2.307,
cage_G_06.mtx,861,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,58,58,174,8,76,608,false,0,326,1.87356,0.0057,0.0045,0.1880,0.0000,0.0133,0.0932,0.0000,0.0754,,SKIP,,2.044,
cage_G_06.mtx,861,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,58,58,174,8,76,608,false,0,326,1.87356,0.0060,0.0049,0.1729,0.0000,0.0143,0.0921,0.0000,0.0725,,SKIP,,2.187,
cage_G_06.mtx,861,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,58,58,174,8,76,608,false,0,239,1.37356,0.0073,0.0064,0.1796,0.0000,0.0127,0.0901,0.0000,0.0747,,SKIP,,1.724,
cage_G_06.mtx,861,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,58,58,174,8,76,,1,0,1392,8,0.0056,0.0046,,,0.0000,0.0000,,,0.0000,SKIP,,2.043,
cage_G_06.mtx,861,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,58,58,174,0,0,932,true,0,1392,8,0.0121,0.0082,0.0000,,0.0000,0.0000,,0.0000,0.1423,SKIP,,1.842,
cage_G_14.mtx,861,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,58,58,174,8,54,432,true,0,1392,8,0.0061,0.0048,0.1837,0.0000,0.0148,0.0932,0.0000,0.0000,,SKIP,,2.123,
cage_G_14.mtx,861,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,1392,0,ok,none,58,58,174,8,54,432,true,0,0,0,0.0052,0.0045,0.1803,0.1424,0.0109,0.0901,0.1668,0.0510,,SKIP,,1.842,
cage_G_14.mtx,861,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,58,58,174,8,54,432,false,0,348,2,0.0061,0.0050,0.1796,0.0000,0.0122,0.0951,0.0000,0.0495,,SKIP,,2.294,
cage_G_14.mtx,861,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,58,58,174,8,54,432,false,0,348,2,0.0063,0.0051,0.1842,0.0000,0.0114,0.0912,0.0000,0.0586,,SKIP,,1.852,
cage_G_14.mtx,861,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,58,58,174,8,54,432,false,0,282,1.62069,0.0064,0.0036,0.1758,0.0000,0.0112,0.0813,0.0000,0.0697,,SKIP,,1.815,
cage_G_14.mtx,861,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,58,58,174,8,54,432,false,0,282,1.62069,0.0062,0.0045,0.1836,0.0000,0.0124,0.0843,0.0000,0.0723,,SKIP,,2.501,
cage_G_14.mtx,861,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,58,58,174,8,54,432,false,0,195,1.12069,0.0083,0.0076,0.2548,0.0000,0.0189,0.1217,0.0000,0.0876,,SKIP,,2.085,
cage_G_14.mtx,861,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,58,58,174,8,54,,1,0,1392,8,0.0062,0.0054,,,0.0000,0.0000,,,0.0000,SKIP,,1.937,
cage_G_14.mtx,861,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,58,58,174,0,0,932,true,0,1392,8,0.0121,0.0082,0.0000,,0.0000,0.0000,,0.0000,0.1312,SKIP,,2.216,
cage_G_22.mtx,861,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,58,58,174,8,57,456,true,0,1392,8,0.0062,0.0051,0.1764,0.0000,0.0142,0.0936,0.0000,0.0000,,SKIP,,2.057,
cage_G_22.mtx,861,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,1392,0,ok,none,58,58,174,8,57,456,true,0,0,0,0.0068,0.0053,0.2390,0.1775,0.0153,0.1172,0.2039,0.0537,,SKIP,,2.212,
cage_G_22.mtx,861,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,58,58,174,8,57,456,false,0,348,2,0.0062,0.0049,0.1750,0.0000,0.0114,0.0902,0.0000,0.0600,,SKIP,,1.916,
cage_G_22.mtx,861,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,58,58,174,8,57,456,false,0,348,2,0.0072,0.0059,0.2130,0.0000,0.0135,0.1118,0.0000,0.0665,,SKIP,,1.941,
cage_G_22.mtx,861,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,58,58,174,8,57,456,false,0,288,1.65517,0.0060,0.0040,0.1796,0.0000,0.0128,0.0905,0.0000,0.0663,,SKIP,,1.475,
cage_G_22.mtx,861,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,58,58,174,8,57,456,false,0,288,1.65517,0.0053,0.0047,0.1792,0.0000,0.0131,0.0911,0.0000,0.0782,,SKIP,,2.160,
cage_G_22.mtx,861,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,58,58,174,8,57,456,false,0,201,1.15517,0.0082,0.0071,0.2650,0.0000,0.0170,0.1347,0.0000,0.1005,,SKIP,,1.897,
cage_G_22.mtx,861,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,58,58,174,8,57,,1,0,1392,8,0.0055,0.0040,,,0.0000,0.0000,,,0.0000,SKIP,,1.799,
cage_G_22.mtx,861,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,58,58,174,0,0,932,true,0,1392,8,0.0121,0.0082,0.0000,,0.0000,0.0000,,0.0000,0.1400,SKIP,,2.259,
cage_G_30.mtx,7485,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,620,620,1860,78,968,7744,true,0,14880,8,0.0073,0.0059,0.1891,0.0000,0.0112,0.0877,0.0000,0.0000,,SKIP,,2.326,
cage_G_30.mtx,7485,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,14880,0,ok,none,620,620,1860,78,968,7744,true,0,0,0,0.0076,0.0066,0.1784,0.1300,0.0121,0.0794,0.1518,0.0691,,SKIP,,2.124,
cage_G_30.mtx,7485,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,620,620,1860,78,968,7744,false,0,3720,2,0.0076,0.0066,0.1978,0.0000,0.0137,0.0877,0.0000,0.0912,,SKIP,,1.707,
cage_G_30.mtx,7485,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,620,620,1860,78,968,7744,false,0,3720,2,0.0077,0.0065,0.1904,0.0000,0.0127,0.0848,0.0000,0.0882,,SKIP,,2.554,
cage_G_30.mtx,7485,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,620,620,1860,78,968,7744,false,0,3796,2.04086,0.0077,0.0064,0.2066,0.0000,0.0124,0.0918,0.0000,0.1252,,SKIP,,1.776,
cage_G_30.mtx,7485,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,620,620,1860,78,968,7744,false,0,3796,2.04086,0.0080,0.0072,0.2320,0.0000,0.0141,0.1050,0.0000,0.2218,,SKIP,,2.234,
cage_G_30.mtx,7485,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,620,620,1860,78,968,7744,false,0,2866,1.54086,0.0090,0.0079,0.1939,0.0000,0.0130,0.0878,0.0000,0.1164,,SKIP,,2.278,
cage_G_30.mtx,7485,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,620,620,1860,78,968,,1,0,14880,8,0.0053,0.0044,,,0.0000,0.0000,,,0.0000,SKIP,,2.137,
cage_G_30.mtx,7485,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,620,620,1860,0,0,9924,true,0,14880,8,0.0140,0.0102,0.0000,,0.0000,0.0000,,0.0000,0.1412,SKIP,,1.775,
cage_G_38.mtx,1354,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,50,50,350,7,81,648,true,0,2800,8,0.0066,0.0053,0.1907,0.0000,0.0131,0.0934,0.0000,0.0000,,SKIP,,1.763,
cage_G_38.mtx,1354,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,2800,0,ok,none,50,50,350,7,81,648,true,0,0,0,0.0065,0.0051,0.1810,0.1343,0.0141,0.0904,0.1551,0.0496,,SKIP,,2.009,
cage_G_38.mtx,1354,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,50,50,350,7,81,648,false,0,700,2,0.0059,0.0048,0.1838,0.0000,0.0121,0.0874,0.0000,0.0618,,SKIP,,2.384,
cage_G_38.mtx,1354,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,50,50,350,7,81,648,false,0,700,2,0.0061,0.0051,0.1812,0.0000,0.0131,0.0926,0.0000,0.0636,,SKIP,,2.208,
cage_G_38.mtx,1354,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,50,50,350,7,81,648,false,0,512,1.46286,0.0075,0.0051,0.1847,0.0000,0.0125,0.0877,0.0000,0.0764,,SKIP,,1.948,
cage_G_38.mtx,1354,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,50,50,350,7,81,648,false,0,512,1.46286,0.0074,0.0052,0.1902,0.0000,0.0116,0.0895,0.0000,0.0880,,SKIP,,2.242,
cage_G_38.mtx,1354,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,50,50,350,7,81,648,false,0,337,0.962857,0.0080,0.0071,0.1789,0.0000,0.0123,0.0946,0.0000,0.0751,,SKIP,,2.076,
cage_G_38.mtx,1354,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,50,50,350,7,81,,1,0,2800,8,0.0065,0.0051,,,0.0000,0.0000,,,0.0000,SKIP,,2.071,
cage_G_38.mtx,1354,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,50,50,350,0,0,1604,true,0,2800,8,0.0120,0.0082,0.0000,,0.0000,0.0000,,0.0000,0.2050,SKIP,,2.084,
crack.mtx,299587,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,10240,10240,60760,1589,33907,271256,true,0,486080,8,0.0093,0.0086,0.2066,0.0000,0.0155,0.0937,0.0000,0.0000,,SKIP,,2.168,
crack.mtx,299587,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,486080,0,ok,none,10240,10240,60760,1589,33907,271256,true,0,0,0,0.0098,0.0081,0.2211,69.0166,0.0370,0.2120,69.0574,2.5409,,SKIP,,1.941,
crack.mtx,299587,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,10240,10240,60760,1589,33907,271256,false,0,121520,2,0.0093,0.0085,0.2121,0.0000,0.0154,0.0903,0.0000,1.1697,,SKIP,,1.934,
crack.mtx,299587,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,10240,10240,60760,1589,33907,271256,false,0,121520,2,0.0090,0.0087,0.2065,0.0000,0.0126,0.0927,0.0000,1.0736,,SKIP,,1.904,
crack.mtx,299587,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,10240,10240,60760,1589,33907,271256,false,0,128574,2.1161,0.0103,0.0090,0.2145,0.0000,0.0124,0.0930,0.0000,1.8149,,SKIP,,1.596,
crack.mtx,299587,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,10240,10240,60760,1589,33907,271256,false,0,128574,2.1161,0.0095,0.0086,0.2242,0.0000,0.0142,0.1006,0.0000,4.1666,,SKIP,,2.032,
crack.mtx,299587,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,10240,10240,60760,1589,33907,271256,false,0,98194,1.6161,0.0142,0.0132,0.2228,0.0000,0.0142,0.0916,0.0000,1.8098,,SKIP,,2.412,
crack.mtx,299587,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,10240,10240,60760,1280,33907,,1,0,486080,8,0.0064,0.0047,,,0.0000,0.0000,,,0.0000,SKIP,,2.136,
crack.mtx,299587,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,10240,10240,60760,0,0,284004,true,0,486080,8,0.0153,0.0123,0.0000,,0.0000,0.0000,,0.0000,0.1427,SKIP,,2.418,
netz4504_dual.mtx,11927,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,615,615,2342,77,848,6784,true,0,18736,8,0.0076,0.0060,0.1942,0.0000,0.0148,0.0958,0.0000,0.0000,,SKIP,,1.981,
netz4504_dual.mtx,11927,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,18736,0,ok,none,615,615,2342,77,848,6784,true,0,0,0,0.0073,0.0053,0.1723,0.2236,0.0120,0.0844,0.2442,0.0730,,SKIP,,2.015,
netz4504_dual.mtx,11927,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,615,615,2342,77,848,6784,false,0,4684,2,0.0085,0.0059,0.1923,0.0000,0.0125,0.0921,0.0000,0.0966,,SKIP,,2.291,
netz4504_dual.mtx,11927,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,615,615,2342,77,848,6784,false,0,4684,2,0.0074,0.0061,0.1865,0.0000,0.0121,0.0863,0.0000,0.0899,,SKIP,,2.000,
netz4504_dual.mtx,11927,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,615,615,2342,77,848,6784,false,0,4038,1.72417,0.0076,0.0070,0.1847,0.0000,0.0120,0.0862,0.0000,0.1325,,SKIP,,2.061,
