matrix,matrix_bytes,operator_name,requested_operator,operator_family,operator_promotion_status,operator_runner,verify_gate,layout,effective_layout,value_codec,value_codec_effective,value_codec_auto_selected,value_codec_auto_unique_count,value_codec_auto_unique_overflow,value_codec_auto_raw_payload_bytes,value_codec_auto_candidate_payload_bytes,status,failure_class,rows,cols,nnz,work_items,gpu_num_blocks,position_payload_bytes,value_exact,value_codebook_size,value_payload_bytes,value_bytes_per_nnz,avg_ms,min_ms,gpu_convert_event_ms,value_codec_auto_select_event_ms,col_bitmap_pack_event_ms,load_balance_pack_event_ms,value_codec_auto_select_host_ms,value_pack_host_ms,cusparse_preprocess_event_ms,verify_cpu,spmv_output_rel_err,elapsed_s,error
3elt_dual.mtx,132446,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,9000,9000,26556,1125,17259,138072,true,0,212448,8,0.0075,0.0069,0.2010,0.0000,0.0150,0.0957,0.0000,0.0000,,SKIP,,2.836,
3elt_dual.mtx,132446,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,212448,0,ok,none,9000,9000,26556,1125,17259,138072,true,0,0,0,0.0071,0.0059,0.1885,0.2497,0.0125,0.0918,0.2744,0.4771,,SKIP,,1.692,
3elt_dual.mtx,132446,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,9000,9000,26556,1125,17259,138072,false,0,53112,2,0.0086,0.0068,0.1793,0.0000,0.0118,0.0851,0.0000,0.5835,,SKIP,,1.600,
3elt_dual.mtx,132446,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,9000,9000,26556,1125,17259,138072,false,0,53112,2,0.0085,0.0071,0.1681,0.0000,0.0127,0.0792,0.0000,0.5352,,SKIP,,1.652,
3elt_dual.mtx,132446,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,9000,9000,26556,1125,17259,138072,false,0,61074,2.29982,0.0087,0.0066,0.1772,0.0000,0.0121,0.0863,0.0000,0.8104,,SKIP,,1.917,
3elt_dual.mtx,132446,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,9000,9000,26556,1125,17259,138072,false,0,61074,2.29982,0.0089,0.0070,0.1788,0.0000,0.0119,0.0907,0.0000,1.8938,,SKIP,,2.256,
3elt_dual.mtx,132446,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,9000,9000,26556,1125,17259,138072,false,0,47796,1.79982,0.0097,0.0089,0.1809,0.0000,0.0116,0.0900,0.0000,0.8660,,SKIP,,2.223,
3elt_dual.mtx,132446,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,9000,9000,26556,1125,17259,,1,0,212448,8,0.0059,0.0044,,,0.0000,0.0000,,,0.0000,SKIP,,2.421,
3elt_dual.mtx,132446,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,9000,9000,26556,0,0,142228,true,0,212448,8,0.0142,0.0123,0.0000,,0.0000,0.0000,,0.0000,0.1569,SKIP,,2.034,
cage_G_01.mtx,429,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,10,10,30,2,5,40,true,0,240,8,0.0049,0.0046,0.1722,0.0000,0.0102,0.0838,0.0000,0.0000,,SKIP,,2.044,
cage_G_01.mtx,429,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,240,0,ok,none,10,10,30,2,5,40,true,0,0,0,0.0067,0.0052,0.1721,0.1358,0.0127,0.0858,0.1581,0.0391,,SKIP,,2.306,
cage_G_01.mtx,429,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,10,10,30,2,5,40,false,0,60,2,0.0049,0.0045,0.1683,0.0000,0.0116,0.0861,0.0000,0.0496,,SKIP,,2.298,
cage_G_01.mtx,429,bf16_lb,bf16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bf16,bf16,false,0,false,0,0,ok,none,10,10,30,2,5,40,false,0,60,2,0.0049,0.0044,0.1696,0.0000,0.0118,0.0844,0.0000,0.0499,,SKIP,,2.303,
cage_G_01.mtx,429,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8,bfp8,false,0,false,0,0,ok,none,10,10,30,2,5,40,false,0,40,1.33333,0.0051,0.0044,0.1654,0.0000,0.0133,0.0850,0.0000,0.0596,,SKIP,,2.346,
cage_G_01.mtx,429,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp8_outlier,bfp8_outlier,false,0,false,0,0,ok,none,10,10,30,2,5,40,false,0,40,1.33333,0.0049,0.0041,0.1646,0.0000,0.0126,0.0871,0.0000,0.0689,,SKIP,,1.962,
cage_G_01.mtx,429,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,bfp4,bfp4,false,0,false,0,0,ok,none,10,10,30,2,5,40,false,0,25,0.833333,0.0060,0.0046,0.1659,0.0000,0.0144,0.0899,0.0000,0.0613,,SKIP,,2.038,
cage_G_01.mtx,429,hybrid_lb,hybrid_lb,structural_hybrid,promoted,csr_bitbsr_fused_lb,exact_abs_or_rel,csr_bitbsr_fused_lb,csr_bitbsr_fused_lb,original,raw_double,false,,,,,ok,none,10,10,30,2,5,,1,0,240,8,0.0060,0.0041,,,0.0000,0.0000,,,0.0000,SKIP,,1.927,
cage_G_01.mtx,429,cusparse_csr,cusparse_default,external_baseline,external_baseline,cusparse_csr,exact_abs_or_rel,cusparse_csr,cusparse_csr,original,original,false,,,,,ok,none,10,10,30,0,0,164,true,0,240,8,0.0116,0.0082,0.0000,,0.0000,0.0000,,0.0000,0.1386,SKIP,,2.054,
cage_G_09.mtx,861,original_lb,original_lb,load_balanced_traversal,promoted,bitbsr_original_traversal,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,original,original,false,0,false,0,0,ok,none,58,58,174,8,83,664,true,0,1392,8,0.0071,0.0054,0.1717,0.0000,0.0116,0.0885,0.0000,0.0000,,SKIP,,2.067,
cage_G_09.mtx,861,all_one_lb,auto_lossless_lb,lossless_value_specialized,buildable_needs_report,bitbsr_value_specialized,exact_abs_or_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,auto_lossless,all_one,true,1,false,1392,0,ok,none,58,58,174,8,83,664,true,0,0,0,0.0054,0.0047,0.1779,0.1317,0.0102,0.0879,0.1538,0.0453,,SKIP,,1.891,
cage_G_09.mtx,861,fp16_lb,fp16_lb,controlled_lossy_value_specialized,buildable_needs_report,bitbsr_value_specialized,spmv_max_rel,col_bitmap64_flag_lb,col_bitmap64_flag_lb,fp16,fp16,false,0,false,0,0,ok,none,58,58,174,8,83,664,false,0,348,2,0.0068,0.0054,0.1795,0.0000,0.0121,0.0856,0.0000,0.0601,,SKIP,,1.954,
