matrix,requested_operator,operator_name,operator_family,status,failure_class,claim_status,avg_ms,min_ms,speedup_vs_cusparse,speedup_vs_original_lb,speedup_vs_original_nolb,value_payload_bytes,position_payload_bytes,value_codec,value_codec_effective,value_codec_auto_selected,value_codec_auto_unique_count,value_codec_auto_candidate_payload_bytes,value_codec_exact,value_codebook_size,verify_gate,verify_cpu
08blocks.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0074,0.0055,1.581081,1.000000,,4736,1432,original,original,false,0,0,true,0,exact_abs_or_rel,SKIP
08blocks.mtx,auto_lossless_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0059,0.0048,1.983051,1.254237,,4736,1432,auto_lossless,original,true,64,4736,true,0,exact_abs_or_rel,SKIP
08blocks.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0063,0.0047,1.857143,1.174603,,1184,1432,fp16,fp16,false,0,0,false,0,spmv_max_rel,SKIP
08blocks.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0063,0.0045,1.857143,1.174603,,1184,1432,bf16,bf16,false,0,0,false,0,spmv_max_rel,SKIP
08blocks.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0066,0.0052,1.772727,1.121212,,950,1432,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,SKIP
08blocks.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0065,0.0043,1.800000,1.138462,,950,1432,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,SKIP
08blocks.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0067,0.0057,1.746269,1.104478,,654,1432,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,SKIP
08blocks.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0066,0.0046,1.772727,1.121212,,4736,,original,raw_double,false,,,1,0,exact_abs_or_rel,SKIP
08blocks.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0117,0.0083,1.000000,0.632479,,4736,3572,original,original,false,,,true,0,exact_abs_or_rel,SKIP
3elt.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0095,0.0084,1.463158,1.000000,,219552,112704,original,original,false,0,0,true,0,exact_abs_or_rel,SKIP
