matrix,requested_operator,operator_name,operator_family,status,failure_class,claim_status,avg_ms,min_ms,speedup_vs_cusparse,speedup_vs_original_lb,speedup_vs_original_nolb,value_payload_bytes,position_payload_bytes,value_codec,value_codec_effective,value_codec_auto_selected,value_codec_auto_unique_count,value_codec_auto_candidate_payload_bytes,value_codec_exact,value_codebook_size,verify_gate,verify_cpu
EX4.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0088,0.0083,1.579545,1.056818,,114544,171136,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,SKIP
EX4.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0131,0.0126,1.061069,0.709924,,78664,171136,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,SKIP
EX4.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0080,0.0063,1.737500,1.162500,,574080,,original,raw_double,false,,,1,0,exact_abs_or_rel,SKIP
EX4.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0139,0.0102,1.000000,0.669065,,574080,297444,original,original,false,,,true,0,exact_abs_or_rel,SKIP
Erdos02.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0089,0.0075,1.752809,1.000000,,135552,121008,original,original,false,0,0,true,0,exact_abs_or_rel,SKIP
Erdos02.mtx,auto_lossless_lb,all_one_lb,lossless_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0098,0.0084,1.591837,0.908163,,0,121008,auto_lossless,all_one,true,1,0,true,0,exact_abs_or_rel,SKIP
Erdos02.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0102,0.0095,1.529412,0.872549,,33888,121008,fp16,fp16,false,0,0,false,0,spmv_max_rel,SKIP
Erdos02.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0095,0.0086,1.642105,0.936842,,33888,121008,bf16,bf16,false,0,0,false,0,spmv_max_rel,SKIP
Erdos02.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0101,0.0092,1.544554,0.881188,,47196,121008,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,SKIP
Erdos02.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0099,0.0092,1.575758,0.898990,,47196,121008,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,SKIP
Erdos02.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0149,0.0140,1.046980,0.597315,,38724,121008,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,SKIP
Erdos02.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0110,0.0092,1.418182,0.809091,,135552,,original,raw_double,false,,,1,0,exact_abs_or_rel,SKIP
Erdos02.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0156,0.0123,1.000000,0.570513,,135552,95488,original,original,false,,,true,0,exact_abs_or_rel,SKIP
Fashion_MNIST_norm_10NN.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0155,0.0141,1.064516,1.000000,,1266432,1233536,original,original,false,0,0,true,0,exact_abs_or_rel,SKIP
Fashion_MNIST_norm_10NN.mtx,auto_lossless_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0149,0.0137,1.107383,1.040268,,1266432,1233536,auto_lossless,original,true,71350,1266432,true,0,exact_abs_or_rel,SKIP
Fashion_MNIST_norm_10NN.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0143,0.0130,1.153846,1.083916,,316608,1233536,fp16,fp16,false,0,0,false,0,spmv_max_rel,SKIP
Fashion_MNIST_norm_10NN.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0142,0.0127,1.161972,1.091549,,316608,1233536,bf16,bf16,false,0,0,false,0,spmv_max_rel,SKIP
Fashion_MNIST_norm_10NN.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0145,0.0136,1.137931,1.068966,,466688,1233536,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,SKIP
Fashion_MNIST_norm_10NN.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0164,0.0149,1.006098,0.945122,,479328,1233536,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,SKIP
Fashion_MNIST_norm_10NN.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0155,0.0146,1.064516,1.000000,,387536,1233536,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,SKIP
Fashion_MNIST_norm_10NN.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0109,0.0097,1.513761,1.422018,,1266432,,original,raw_double,false,,,1,0,exact_abs_or_rel,SKIP
Fashion_MNIST_norm_10NN.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0165,0.0143,1.000000,0.939394,,1266432,673220,original,original,false,,,true,0,exact_abs_or_rel,SKIP
Franz10.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0075,0.0067,1.920000,1.000000,,780064,205760,original,original,false,0,0,true,0,exact_abs_or_rel,SKIP
Franz10.mtx,auto_lossless_lb,sign2_lb,lossless_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0077,0.0067,1.870130,0.974026,,102880,205760,auto_lossless,sign2,true,2,102880,true,0,exact_abs_or_rel,SKIP
Franz10.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0072,0.0064,2.000000,1.041667,,195016,205760,fp16,fp16,false,0,0,false,0,spmv_max_rel,SKIP
Franz10.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0069,0.0063,2.086957,1.086957,,195016,205760,bf16,bf16,false,0,0,false,0,spmv_max_rel,SKIP
Franz10.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0074,0.0066,1.945946,1.013514,,148948,205760,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,SKIP
Franz10.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0077,0.0069,1.870130,0.974026,,148948,205760,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,SKIP
Franz10.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0090,0.0073,1.600000,0.833333,,100194,205760,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,SKIP
Franz10.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0065,0.0053,2.215385,1.153846,,780064,,original,raw_double,false,,,1,0,exact_abs_or_rel,SKIP
Franz10.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0144,0.0123,1.000000,0.520833,,780064,468388,original,original,false,,,true,0,exact_abs_or_rel,SKIP
Franz9.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0073,0.0064,2.027397,1.000000,,780064,205152,original,original,false,0,0,true,0,exact_abs_or_rel,SKIP
Franz9.mtx,auto_lossless_lb,sign2_lb,lossless_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0078,0.0067,1.897436,0.935897,,102576,205152,auto_lossless,sign2,true,2,102576,true,0,exact_abs_or_rel,SKIP
Franz9.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0070,0.0060,2.114286,1.042857,,195016,205152,fp16,fp16,false,0,0,false,0,spmv_max_rel,SKIP
Franz9.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0083,0.0067,1.783133,0.879518,,195016,205152,bf16,bf16,false,0,0,false,0,spmv_max_rel,SKIP
Franz9.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0072,0.0066,2.055556,1.013889,,148796,205152,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,SKIP
Franz9.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0075,0.0060,1.973333,0.973333,,148796,205152,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,SKIP
Franz9.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0090,0.0078,1.644444,0.811111,,100042,205152,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,SKIP
Franz9.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0072,0.0051,2.055556,1.013889,,780064,,original,raw_double,false,,,1,0,exact_abs_or_rel,SKIP
Franz9.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0148,0.0123,1.000000,0.493243,,780064,468388,original,original,false,,,true,0,exact_abs_or_rel,SKIP
G15.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0094,0.0072,1.638298,1.000000,,74576,49312,original,original,false,0,0,true,0,exact_abs_or_rel,SKIP
G15.mtx,auto_lossless_lb,all_one_lb,lossless_value_specialized,ok,none,accuracy_pass_runtime_win,0.0086,0.0070,1.790698,1.093023,,0,49312,auto_lossless,all_one,true,1,0,true,0,exact_abs_or_rel,SKIP
G15.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0093,0.0079,1.655914,1.010753,,18644,49312,fp16,fp16,false,0,0,false,0,spmv_max_rel,SKIP
G15.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0095,0.0085,1.621053,0.989474,,18644,49312,bf16,bf16,false,0,0,false,0,spmv_max_rel,SKIP
G15.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0102,0.0091,1.509804,0.921569,,21650,49312,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,SKIP
G15.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0101,0.0091,1.524752,0.930693,,21650,49312,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,SKIP
G15.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0147,0.0142,1.047619,0.639456,,16989,49312,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,SKIP
G15.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0113,0.0095,1.362832,0.831858,,74576,,original,raw_double,false,,,1,0,exact_abs_or_rel,SKIP
G15.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0154,0.0123,1.000000,0.610390,,74576,40492,original,original,false,,,true,0,exact_abs_or_rel,SKIP
G22.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0104,0.0091,1.336538,1.000000,,319840,273992,original,original,false,0,0,true,0,exact_abs_or_rel,SKIP
G22.mtx,auto_lossless_lb,all_one_lb,lossless_value_specialized,ok,none,accuracy_pass_runtime_win,0.0103,0.0090,1.349515,1.009709,,0,273992,auto_lossless,all_one,true,1,0,true,0,exact_abs_or_rel,SKIP
G22.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0094,0.0078,1.478723,1.106383,,79960,273992,fp16,fp16,false,0,0,false,0,spmv_max_rel,SKIP
G22.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0093,0.0087,1.494624,1.118280,,79960,273992,bf16,bf16,false,0,0,false,0,spmv_max_rel,SKIP
G22.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_win,0.0099,0.0089,1.404040,1.050505,,108478,273992,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,SKIP
G22.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0128,0.0107,1.085937,0.812500,,108478,273992,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,SKIP
G22.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0136,0.0127,1.022059,0.764706,,88488,273992,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,SKIP
G22.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0071,0.0061,1.957746,1.464789,,319840,,original,raw_double,false,,,1,0,exact_abs_or_rel,SKIP
G22.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0139,0.0102,1.000000,0.748201,,319840,167924,original,original,false,,,true,0,exact_abs_or_rel,SKIP
G3.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0089,0.0074,1.505618,1.000000,,306816,138240,original,original,false,0,0,true,0,exact_abs_or_rel,SKIP
G3.mtx,auto_lossless_lb,all_one_lb,lossless_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0090,0.0075,1.488889,0.988889,,0,138240,auto_lossless,all_one,true,1,0,true,0,exact_abs_or_rel,SKIP
G3.mtx,fp16_lb,fp16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0092,0.0082,1.456522,0.967391,,76704,138240,fp16,fp16,false,0,0,false,0,spmv_max_rel,SKIP
G3.mtx,bf16_lb,bf16_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0093,0.0081,1.440860,0.956989,,76704,138240,bf16,bf16,false,0,0,false,0,spmv_max_rel,SKIP
G3.mtx,bfp8_lb,bfp8_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0096,0.0087,1.395833,0.927083,,72912,138240,bfp8,bfp8,false,0,0,false,0,spmv_max_rel,SKIP
G3.mtx,bfp8_outlier_lb,bfp8_outlier_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0093,0.0088,1.440860,0.956989,,72912,138240,bfp8_outlier,bfp8_outlier,false,0,0,false,0,spmv_max_rel,SKIP
G3.mtx,bfp4_lb,bfp4_lb,controlled_lossy_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0151,0.0136,0.887417,0.589404,,53736,138240,bfp4,bfp4,false,0,0,false,0,spmv_max_rel,SKIP
G3.mtx,hybrid_lb,hybrid_lb,structural_hybrid,ok,none,promoted_fallback,0.0088,0.0067,1.522727,1.011364,,306816,,original,raw_double,false,,,1,0,exact_abs_or_rel,SKIP
G3.mtx,cusparse_default,cusparse_csr,external_baseline,ok,none,external_baseline,0.0134,0.0102,1.000000,0.664179,,306816,156612,original,original,false,,,true,0,exact_abs_or_rel,SKIP
G37.mtx,original_lb,original_lb,load_balanced_traversal,ok,none,promoted_fallback,0.0092,0.0086,1.804348,1.000000,,188560,149920,original,original,false,0,0,true,0,exact_abs_or_rel,SKIP
G37.mtx,auto_lossless_lb,all_one_lb,lossless_value_specialized,ok,none,accuracy_pass_runtime_loss,0.0100,0.0092,1.660000,0.920000,,0,149920,auto_lossless,all_one,true,1,0,true,0,exact_abs_or_rel,SKIP
